POSTID,KEYFIELD,PRODUCT,GROUP,COV_CD,RES_BASE_C,COV_SEQ_NR,BEN_TERM,COV_ST_YR,COV_ST_MTH,ANN_BEF,ANN_1,ANN_2,ANN_INC_PC,ANN_INC_AM,ISS_YR_ANN,ISS_YR_MTH
265864470,265864470,TRAD,DIL,700,95,1,9999,2003,8,1452.00,1452.00,1016.00,0.00,,2003,8
265864500,265864500,TRAD,DIL,700,95,1,9999,2003,8,415.00,415.00,291.00,0.00,,2003,8
265864510,265864510,TRAD,DIL,700,95,1,9999,2003,8,525.00,525.00,368.00,0.00,,2003,8
265864520,265864520,TRAD,DIL,700,95,1,9999,2003,8,1068.00,1068.00,748.00,0.00,,2003,8
265864870,265864870,TRAD,DIL,700,95,1,9999,2003,3,1635.00,,,0.00,,2003,3
265865910,265865910,TRAD,DIL,700,95,1,9999,2003,7,3019.00,3019.00,2113.00,0.00,,2003,7
265866140,265866140,TRAD,DIL,700,95,1,9999,2003,8,2619.00,2619.00,2619.00,0.00,,2003,8
265866240,265866240,TRAD,DIL,700,92,1,9999,2003,8,8017.00,,,,,2003,8
265867330,265867330,TRAD,DIL,700,95,1,9999,2003,9,482.00,482.00,337.00,0.00,,2003,9
265867570,265867570,TRAD,DIL,700,95,1,9999,2003,7,8101.00,,,0.00,,2003,7
265867590,265867590,TRAD,DIL,700,95,1,9999,2003,7,7921.00,,,0.00,,2003,7
265867710,265867710,TRAD,DIL,700,95,1,9999,2003,7,299.00,299.00,209.00,0.00,,2003,7
265868280,265868280,TRAD,DIL,700,95,1,9999,2003,5,21258.00,,,0.00,,2003,5
265869040,265869040,TRAD,DIL,770,95,1,252,2002,11,200.00,,,0.00,,2002,11
265869460,265869460,TRAD,DIL,700,95,1,9999,2003,7,19528.00,19528.00,19528.00,0.00,,2003,7
265869630,265869630,TRAD,DIL,700,92,1,9999,2003,4,3630.00,,,,,2003,4
265869790,265869790,TRAD,DIL,770,95,1,234,2003,7,3502.00,3502.00,3502.00,0.00,,2003,7
265870360,265870360,TRAD,DIL,700,95,1,9999,2003,8,789.00,,,0.00,,2003,8
265870430,265870430,TRAD,DIL,700,95,1,9999,2003,8,2041.00,2041.00,2041.00,0.00,,2003,8
265870500,265870500,TRAD,DIL,700,95,1,9999,2003,8,877.00,877.00,614.00,0.00,,2003,8
265870700,265870700,TRAD,DIL,700,95,1,9999,2003,8,2316.00,1621.00,1621.00,0.00,,2003,8
265870710,265870710,TRAD,DIL,770,95,1,268,2003,8,4797.00,4797.00,3358.00,0.00,,2003,8
265875490,265875490,TRAD,DIL,700,95,1,9999,2003,8,1492.00,1492.00,1492.00,0.00,,2003,8
265876600,265876600,TRAD,DIL,700,95,1,9999,2003,8,4187.00,4187.00,2931.00,0.00,,2003,8
265878570,265878570,TRAD,DIL,700,95,1,9999,2003,7,6758.00,,,0.00,,2003,7
265879290,265879290,TRAD,DIL,770,95,1,301,2003,9,7835.00,,,0.00,,2003,9
265879780,265879780,TRAD,DIL,700,95,1,9999,2003,8,983.00,,,0.00,,2003,8
265880600,265880600,TRAD,DIL,700,95,1,9999,2003,9,3540.00,,,0.00,,2003,9
265880780,265880780,TRAD,DIL,770,95,1,240,2003,9,6011.00,6011.00,6011.00,0.00,,2003,9
265880820,265880820,TRAD,DIL,700,95,1,9999,2003,8,2525.00,,,0.00,,2003,8
265880890,265880890,TRAD,DIL,700,95,1,9999,2003,4,276.00,276.00,276.00,0.00,,2003,4
265881350,265881350,TRAD,DIL,700,95,1,9999,2003,10,292.00,292.00,204.00,0.00,,2003,10
265881830,265881830,TRAD,DIL,770,92,1,240,2003,9,2561.00,,,,,2003,9
265886080,265886080,TRAD,DIL,770,95,1,240,2003,10,14399.00,14399.00,10079.00,0.00,,2003,10
265886640,265886640,TRAD,DIL,700,95,1,9999,2003,10,3245.00,,,0.00,,2003,10
265886900,265886900,TRAD,DIL,700,95,1,9999,2003,8,206.00,,,0.00,,2003,8
265887700,265887700,TRAD,DIL,700,95,1,9999,2003,5,919.00,,,0.00,,2003,5
265887880,265887880,TRAD,DIL,700,95,1,9999,2003,9,492.00,492.00,344.00,0.00,,2003,9
265887890,265887890,TRAD,DIL,700,95,1,9999,2003,10,1040.00,1040.00,728.00,0.00,,2003,10
265888000,265888000,TRAD,DIL,770,92,1,262,2003,10,18288.00,18288.00,18288.00,,,2003,10
265888280,265888280,TRAD,DIL,700,92,1,9999,2003,10,1005.00,,,,,2003,10
265888300,265888300,TRAD,DIL,700,92,1,9999,2003,11,4995.00,,,,,2003,11
265888590,265888590,TRAD,DIL,707,95,1,9999,2003,11,10571.00,,,3.00,,2003,11
265889840,265889840,TRAD,DIL,700,95,1,9999,2002,1,4202.00,4202.00,2941.00,0.00,,2002,1
265890230,265890230,TRAD,DIL,770,95,1,228,2003,8,293.00,,,0.00,,2003,8
265890490,265890490,TRAD,DIL,700,95,1,9999,2003,11,507.00,,,0.00,,2003,11
265891010,265891010,TRAD,DIL,700,95,1,9999,2003,11,10273.00,7191.00,7191.00,0.00,,2003,11
265891750,265891750,TRAD,DIL,700,95,1,9999,2003,12,4406.00,,,0.00,,2003,12
265893460,265893460,TRAD,DIL,700,95,1,9999,2003,12,11052.00,11052.00,7736.00,0.00,,2003,12
265894370,265894370,TRAD,DIL,700,95,1,9999,2003,11,2051.00,,,0.00,,2003,11
265894380,265894380,TRAD,DIL,700,95,1,9999,2003,11,2177.00,,,0.00,,2003,11
265894540,265894540,TRAD,DIL,700,95,1,9999,2003,12,3475.00,3475.00,3475.00,0.00,,2003,12
265895180,265895180,TRAD,DIL,700,92,1,9999,2003,12,1180.00,,,,,2003,12
265895230,265895230,TRAD,DIL,700,95,1,9999,2003,12,5662.00,,,0.00,,2003,12
265897650,265897650,TRAD,DIL,700,95,1,9999,2003,12,1437.00,,,0.00,,2003,12
265898220,265898220,TRAD,DIL,700,95,1,9999,2003,12,7336.00,7336.00,5135.00,0.00,,2003,12
265898280,265898280,TRAD,DIL,700,95,1,9999,2004,1,550.00,,,0.00,,2004,1
265899340,265899340,TRAD,DIL,700,95,1,9999,2003,12,653.00,653.00,588.00,0.00,,2003,12
265899360,265899360,TRAD,DIL,700,95,1,9999,2004,1,3141.00,3141.00,3141.00,0.00,,2004,1
265899440,265899440,TRAD,DIL,700,95,1,9999,2003,12,3450.00,3450.00,3450.00,0.00,,2003,12
265899810,265899810,TRAD,DIL,700,95,1,9999,2003,12,12000.00,8400.00,8400.00,0.00,,2003,12
265899850,265899850,TRAD,DIL,770,95,1,255,2004,1,4600.00,4600.00,3220.00,0.00,,2004,1
265899860,265899860,TRAD,DIL,700,95,1,9999,2003,12,2650.00,,,0.00,,2003,12
265899990,265899990,TRAD,DIL,700,95,1,9999,2003,11,211.00,,,0.00,,2003,11
265900150,265900150,TRAD,DIL,700,95,1,9999,2003,9,13904.00,,,0.00,,2003,9
265900190,265900190,TRAD,DIL,700,95,1,9999,2003,12,505.00,505.00,505.00,0.00,,2003,12
265900270,265900270,TRAD,DIL,700,95,1,9999,2003,12,2209.00,1546.00,1546.00,0.00,,2003,12
265900610,265900610,TRAD,DIL,700,95,1,9999,2004,1,138.00,,,0.00,,2004,1
265902020,265902020,TRAD,DIL,700,95,1,9999,2003,12,1678.00,1678.00,1175.00,0.00,,2003,12
265902080,265902080,TRAD,DIL,700,95,1,9999,2003,12,826.00,,,0.00,,2003,12
265902490,265902490,TRAD,DIL,707,95,1,9999,2004,1,756.00,756.00,529.00,2.00,,2004,1
265902920,265902920,TRAD,DIL,700,95,1,9999,2003,12,1567.00,1567.00,,0.00,,2003,12
265903320,265903320,TRAD,DIL,707,95,1,9999,2004,1,250.00,,,2.00,,2004,1
265903330,265903330,TRAD,DIL,707,95,1,9999,2004,1,215.00,,,3.00,,2004,1
265903340,265903340,TRAD,DIL,707,95,1,9999,2004,1,320.00,320.00,225.00,2.00,,2004,1
265903430,265903430,TRAD,DIL,700,95,1,9999,2004,1,14941.00,,,0.00,,2004,1
265904350,265904350,TRAD,DIL,700,95,1,9999,2003,12,1866.00,1866.00,1306.00,0.00,,2003,12
265904390,265904390,TRAD,DIL,700,95,1,9999,2003,12,1447.00,1447.00,1447.00,0.00,,2003,12
265905020,265905020,TRAD,DIL,700,95,1,9999,2003,10,8258.00,,,0.00,,2003,10
265906320,265906320,TRAD,DIL,700,92,1,9999,2004,1,1406.00,,,,,2004,1
265906840,265906840,TRAD,DIL,700,95,1,9999,2003,12,1247.00,1247.00,748.00,0.00,,2003,12
265906940,265906940,TRAD,DIL,900,67,1,9999,2004,1,1.00,,1419.00,0.00,,2004,1
265907630,265907630,TRAD,DIL,700,95,1,9999,2004,2,1661.00,,,0.00,,2004,2
265908140,265908140,TRAD,DIL,700,95,1,9999,2004,2,4436.00,,,0.00,,2004,2
265908170,265908170,TRAD,DIL,800,84,1,9999,2004,2,2621.00,786.00,1835.00,0.00,,2028,6
265908170,265908170,TRAD,DIL,970,67,2,292,2004,2,1.00,,1935.00,0.00,,2004,2
265908190,265908190,TRAD,DIL,800,84,1,9999,2004,2,325.00,97.00,228.00,0.00,,2033,3
265908190,265908190,TRAD,DIL,970,67,2,349,2004,2,1.00,,227.00,0.00,,2004,2
265908340,265908340,TRAD,DIL,700,95,1,9999,2004,1,16201.00,16201.00,11341.00,0.00,,2004,1
265908930,265908930,TRAD,DIL,700,92,1,9999,2003,8,846.00,,,,,2003,8
265910390,265910390,TRAD,DIL,700,95,1,9999,2004,1,4904.00,3433.00,3433.00,0.00,,2004,1
265910690,265910690,TRAD,DIL,700,95,1,9999,2004,1,3660.00,3660.00,2562.00,0.00,,2004,1
265911160,265911160,TRAD,DIL,770,92,1,230,2004,2,3720.00,3720.00,3720.00,,,2004,2
265911870,265911870,TRAD,DIL,700,95,1,9999,2003,10,3778.00,3778.00,2645.00,0.00,,2003,10
265912110,265912110,TRAD,DIL,770,95,1,286,2004,1,3457.00,,,0.00,,2004,1
265913050,265913050,TRAD,DIL,700,92,1,9999,2004,2,329.00,,,,,2004,2
265913280,265913280,TRAD,DIL,700,95,1,9999,2004,1,1485.00,1485.00,1485.00,0.00,,2004,1
265914110,265914110,TRAD,DIL,700,95,1,9999,2002,4,2167.00,,,0.00,,2002,4
265914370,265914370,TRAD,DIL,770,95,1,360,2004,2,4715.00,4715.00,4715.00,0.00,,2004,2
265914600,265914600,TRAD,DIL,800,84,1,9999,2004,3,975.00,292.00,683.00,0.00,,2033,3
265914600,265914600,TRAD,DIL,970,67,2,348,2004,3,1.00,,682.00,0.00,,2004,3
265914920,265914920,TRAD,DIL,700,95,1,9999,2004,1,5055.00,5055.00,3539.00,0.00,,2004,1
265915210,265915210,TRAD,DIL,770,95,1,242,2004,3,389.00,389.00,389.00,0.00,,2004,3
265915230,265915230,TRAD,DIL,700,95,1,9999,2004,2,4761.00,,,0.00,,2004,2
265915750,265915750,TRAD,DIL,700,95,1,9999,2003,12,646.00,646.00,452.00,0.00,,2003,12
265916360,265916360,TRAD,DIL,870,176,1,11,2004,1,6846.00,,,0.00,,2026,4
265918410,265918410,TRAD,DIL,770,95,1,288,2004,1,685.00,685.00,685.00,0.00,,2004,1
265918870,265918870,TRAD,DIL,700,95,1,9999,2004,1,8836.00,8836.00,6185.00,0.00,,2004,1
265919100,265919100,TRAD,DIL,700,95,1,9999,2004,2,431.00,431.00,302.00,0.00,,2004,2
265919400,265919400,TRAD,DIL,700,95,1,9999,2004,2,1363.00,1363.00,954.00,0.00,,2004,2
265919660,265919660,TRAD,DIL,700,95,1,9999,2003,11,1707.00,,,0.00,,2003,11
265920720,265920720,TRAD,DIL,700,92,1,9999,2004,2,381.00,,,,,2004,2
265920880,265920880,TRAD,DIL,700,95,1,9999,2004,3,441.00,,,0.00,,2004,3
265921050,265921050,TRAD,DIL,700,95,1,9999,2004,3,240.00,,,0.00,,2004,3
265921730,265921730,TRAD,DIL,700,95,1,9999,2004,2,2851.00,2851.00,1996.00,0.00,,2004,2
265924890,265924890,TRAD,DIL,700,95,1,9999,2004,3,561.00,561.00,393.00,0.00,,2004,3
265925180,265925180,TRAD,DIL,770,95,1,240,2004,4,938.00,938.00,938.00,0.00,,2004,4
265925390,265925390,TRAD,DIL,700,95,1,9999,2004,5,1920.00,,,0.00,,2004,5
265927900,265927900,TRAD,DIL,707,95,1,9999,2003,12,10410.00,10410.00,7287.00,2.00,,2003,12
265927930,265927930,TRAD,DIL,700,95,1,9999,2004,4,2462.00,2462.00,1723.00,0.00,,2004,4
265927940,265927940,TRAD,DIL,800,84,1,9999,2004,4,861.00,258.00,603.00,0.00,,2027,2
265927950,265927950,TRAD,DIL,700,95,1,9999,2004,4,2438.00,2438.00,1707.00,0.00,,2004,4
265928250,265928250,TRAD,DIL,700,95,1,9999,2004,2,3553.00,3553.00,2487.00,0.00,,2004,2
265928280,265928280,TRAD,DIL,770,95,1,240,2004,4,10499.00,10499.00,7349.00,0.00,,2004,4
265930240,265930240,TRAD,DIL,700,95,1,9999,2004,3,4235.00,,,0.00,,2004,3
265930250,265930250,TRAD,DIL,700,95,1,9999,2004,3,1327.00,,,0.00,,2004,3
265930670,265930670,TRAD,DIL,700,95,1,9999,2004,5,2190.00,2190.00,2190.00,0.00,,2004,5
265932020,265932020,TRAD,DIL,770,95,1,240,2003,4,108.00,,,0.00,,2003,4
265932250,265932250,TRAD,DIL,700,95,1,9999,2004,5,830.00,,,0.00,,2004,5
265932380,265932380,TRAD,DIL,770,95,1,240,2004,6,1931.00,1931.00,1352.00,0.00,,2004,6
265932410,265932410,TRAD,DIL,770,95,1,240,2003,12,6182.00,,,0.00,,2003,12
265932440,265932440,TRAD,DIL,700,95,1,9999,2004,8,10884.00,,,0.00,,2004,8
A00003140,A00003140,TRAD,DIL,700,92,1,9999,1931,8,314.00,157.00,157.00,0.00,,1931,8
A00012422,A00012422,TRAD,DIL,900,6,1,9999,1943,2,1.00,,39.00,0.00,,1943,2
A00013160,A00013160,TRAD,DIL,900,6,1,9999,1943,5,1.00,,454.00,0.00,,1943,5
A00013620,A00013620,TRAD,DIL,900,6,1,9999,1943,11,1.00,,17.00,0.00,,1943,11
A00015500,A00015500,TRAD,DIL,900,3,1,9999,1946,2,1.00,,86.00,0.00,,1946,2
A00017000,A00017000,TRAD,DIL,900,3,1,9999,1939,6,1.00,,18.00,0.00,,1939,6
A00017160,A00017160,TRAD,DIL,700,92,1,9999,1947,8,178.00,,,0.00,,1947,8
A00018840,A00018840,TRAD,DIL,900,3,1,9999,1947,1,1.00,,29.00,0.00,,1947,1
A00019080,A00019080,TRAD,DIL,900,3,1,9999,1947,1,1.00,,60.00,0.00,,1947,1
A00019320,A00019320,TRAD,DIL,900,3,1,9999,1947,1,1.00,,4.00,0.00,,1947,1
A00019340,A00019340,TRAD,DIL,900,3,1,9999,1947,1,1.00,,95.00,0.00,,1947,1
A00023720,A00023720,TRAD,DIL,700,92,1,9999,1934,6,142.00,,,0.00,,1934,6
A00025350,A00025350,TRAD,DIL,900,6,1,9999,1945,12,1.00,,454.00,0.00,,1945,12
A00026890,A00026890,TRAD,DIL,900,3,1,9999,1946,2,1.00,,545.00,0.00,,1946,2
A00027660,A00027660,TRAD,DIL,700,92,1,9999,1936,3,621.00,,,,,1936,3
A00028110,A00028110,TRAD,DIL,900,3,1,9999,1946,6,1.00,,364.00,0.00,,1946,6
A00037370,A00037370,TRAD,DIL,700,92,1,9999,1939,3,36.00,,,0.00,,1939,3
A00048560,A00048560,TRAD,DIL,700,92,1,9999,1942,3,454.00,,,0.00,,1942,3
A00051430,A00051430,TRAD,DIL,700,92,1,9999,1941,12,35.00,,,0.00,,1941,12
A00051450,A00051450,TRAD,DIL,700,92,1,9999,1941,12,33.00,,,0.00,,1941,12
A00051510,A00051510,TRAD,DIL,700,92,1,9999,1941,12,25.00,,,0.00,,1941,12
A00051530,A00051530,TRAD,DIL,700,92,1,9999,1941,12,25.00,,,0.00,,1941,12
A00051590,A00051590,TRAD,DIL,700,92,1,9999,1941,12,79.00,,,,,1941,12
A00054030,A00054030,TRAD,DIL,700,92,1,9999,1941,11,42.00,,,0.00,,1941,11
A00060600,A00060600,TRAD,DIL,700,92,1,9999,1943,12,95.00,,,0.00,,1943,12
A00061670,A00061670,TRAD,DIL,700,92,1,9999,1942,9,79.00,,,,,1942,9
A00062620,A00062620,TRAD,DIL,700,92,1,9999,1985,2,95.00,,,0.00,,1985,2
A00069430,A00069430,TRAD,DIL,700,92,1,9999,1943,2,79.00,,,,,1943,2
A00073420,A00073420,TRAD,DIL,700,92,1,9999,1946,6,182.00,,,0.00,,1946,6
A00074560,A00074560,TRAD,DIL,700,92,1,9999,1946,9,470.00,,,0.00,,1946,9
A00079440,A00079440,TRAD,DIL,700,92,1,9999,1947,5,15.00,,,0.00,,1947,5
A00088060,A00088060,TRAD,DIL,700,92,1,9999,1947,12,44.00,33.00,22.00,0.00,,1947,12
A00102330,A00102330,TRAD,DIL,700,92,1,9999,1945,11,79.00,,,,,1945,11
A00135990,A00135990,TRAD,DIL,700,92,1,9999,1946,2,105.00,,,0.00,,1946,2
A00141650,A00141650,TRAD,DIL,700,92,1,9999,1945,12,25.00,,,,,1945,12
A00149770,A00149770,TRAD,DIL,700,92,1,9999,1946,12,79.00,,,,,1946,12
A00149790,A00149790,TRAD,DIL,700,92,1,9999,1947,1,79.00,,,,,1947,1
A00154530,A00154530,TRAD,DIL,700,92,1,9999,1947,2,25.00,,,,,1947,2
A07861330,A07861330,TRAD,DIL,700,95,1,9999,1948,1,194.00,,,0.00,,1948,1
A07873070,A07873070,TRAD,DIL,700,92,1,9999,1948,1,9.00,,,,,1948,1
A07885280,A07885280,TRAD,DIL,700,92,1,9999,1948,2,199.00,199.00,50.00,0.00,,1948,2
A07888850,A07888850,TRAD,DIL,700,92,1,9999,1948,2,189.00,189.00,47.00,0.00,,1948,2
A07944630,A07944630,TRAD,DIL,700,92,1,9999,1949,1,46.00,,,0.00,,1949,1
A07946060,A07946060,TRAD,DIL,700,92,1,9999,1948,7,10.00,,,,,1948,7
A08052230,A08052230,TRAD,DIL,700,92,1,9999,1949,10,88.00,,,0.00,,1949,10
A08092080,A08092080,TRAD,DIL,700,92,1,9999,1950,4,272.00,,,0.00,,1950,4
A08100630,A08100630,TRAD,DIL,700,92,1,9999,1950,5,5.00,,,,,1950,5
A08178730,A08178730,TRAD,DIL,700,92,1,9999,1951,5,454.00,454.00,454.00,0.00,,1951,5
A08232510,A08232510,TRAD,DIL,900,3,1,9999,1951,12,1.00,,3176.00,0.00,,1951,12
A08246330,A08246330,TRAD,DIL,700,92,1,9999,1952,1,272.00,,,0.00,,1952,1
A08280790,A08280790,TRAD,DIL,700,92,1,9999,1952,9,80.00,,,,,1952,9
A08298650,A08298650,TRAD,DIL,700,92,1,9999,1952,2,80.00,,,,,1952,2
A08396330,A08396330,TRAD,DIL,700,92,1,9999,1954,3,296.00,,,0.00,,1954,3
A08428110,A08428110,TRAD,DIL,700,92,1,9999,1954,9,73.00,,,0.00,,1954,9
A08463260,A08463260,TRAD,DIL,700,92,1,9999,1955,2,23.00,,,,,1955,2
A08493820,A08493820,TRAD,DIL,700,92,1,9999,1955,1,345.00,,,,,1955,1
A08505610,A08505610,TRAD,DIL,700,92,1,9999,1955,10,92.00,,,0.00,,1955,10
A08515740,A08515740,TRAD,DIL,700,92,1,9999,1955,12,512.00,,,0.00,,1955,12
A08518150,A08518150,TRAD,DIL,700,92,1,9999,1955,12,363.00,,,0.00,,1955,12
A08520320,A08520320,TRAD,DIL,900,3,1,9999,1955,12,1.00,,649.00,0.00,,1955,12
A08528110,A08528110,TRAD,DIL,700,92,1,9999,1955,12,1134.00,,,0.00,,1955,12
A08539550,A08539550,TRAD,DIL,700,92,1,9999,1956,1,227.00,227.00,681.00,0.00,,1956,1
A08634380,A08634380,TRAD,DIL,900,3,1,9999,1956,12,1.00,,216.00,0.00,,1956,12
A08661120,A08661120,TRAD,DIL,700,92,1,9999,1956,12,31.00,,,,,1956,12
A08736910,A08736910,TRAD,DIL,700,92,1,9999,1958,1,108.00,,,0.00,,1958,1
A08748120,A08748120,TRAD,DIL,900,3,1,9999,1958,2,1.00,,307.00,0.00,,1958,2
A08793350,A08793350,TRAD,DIL,900,3,1,9999,1958,9,1.00,,210.00,0.00,,1958,9
A08835690,A08835690,TRAD,DIL,700,92,1,9999,1958,11,150.00,,,0.00,,1958,11
A08863280,A08863280,TRAD,DIL,900,12,1,9999,1959,3,1.00,,1058.00,0.00,,1959,3
A08923470,A08923470,TRAD,DIL,700,92,1,9999,1959,12,749.00,,,0.00,,1959,12
A08931670,A08931670,TRAD,DIL,700,92,1,9999,1959,12,26.00,,,,,1959,12
A08931680,A08931680,TRAD,DIL,700,92,1,9999,1959,12,26.00,,,,,1959,12
A08931700,A08931700,TRAD,DIL,700,92,1,9999,1959,12,23.00,,,0.00,,1959,12
A08947090,A08947090,TRAD,DIL,700,92,1,9999,1960,1,589.00,,,,,1960,1
A08979960,A08979960,TRAD,DIL,700,92,1,9999,1960,6,712.00,,,,,1960,6
A09105430,A09105430,TRAD,DIL,700,92,1,9999,1961,6,454.00,,,0.00,,1961,6
A09122580,A09122580,TRAD,DIL,900,12,1,9999,1961,7,1.00,,288.00,0.00,,1961,7
A09131500,A09131500,TRAD,DIL,700,95,1,9999,1961,8,1590.00,,,0.00,,1961,8
A09151890,A09151890,TRAD,DIL,700,92,1,9999,1961,7,1182.00,,,,,1961,7
A09179950,A09179950,TRAD,DIL,700,92,1,9999,1961,12,625.00,,,0.00,,1961,12
A09223040,A09223040,TRAD,DIL,700,92,1,9999,1962,1,467.00,,,,,1962,1
A09242560,A09242560,TRAD,DIL,900,12,1,9999,1962,7,1.00,,234.00,0.00,,1962,7
A09284670,A09284670,TRAD,DIL,700,92,1,9999,1962,7,159.00,,,0.00,,1962,7
A09333930,A09333930,TRAD,DIL,700,92,1,9999,1962,6,342.00,,,0.00,,1962,6
A09346340,A09346340,TRAD,DIL,700,92,1,9999,1963,1,179.00,,,,,1963,1
A09354160,A09354160,TRAD,DIL,700,92,1,9999,1963,4,192.00,192.00,95.00,0.00,,1963,4
A09409080,A09409080,TRAD,DIL,700,92,1,9999,1963,9,113.00,,,0.00,,1963,9
A09450350,A09450350,TRAD,DIL,700,92,1,9999,1964,1,1819.00,,,,,1964,1
A09462070,A09462070,TRAD,DIL,700,92,1,9999,1963,12,26.00,,,,,1963,12
A09462080,A09462080,TRAD,DIL,700,92,1,9999,1963,12,23.00,,,0.00,,1963,12
A09483920,A09483920,TRAD,DIL,900,12,1,9999,1964,2,1.00,,25.00,0.00,,1964,2
A09514900,A09514900,TRAD,DIL,900,12,1,9999,1964,5,1.00,,1595.00,0.00,,1964,5
A09518100,A09518100,TRAD,DIL,700,95,1,9999,1964,6,454.00,,,0.00,,1964,6
A09518980,A09518980,TRAD,DIL,700,92,1,9999,1964,6,3765.00,,,0.00,,1964,6
A09549280,A09549280,TRAD,DIL,700,92,1,9999,1964,8,499.00,,,0.00,,1964,8
A09562870,A09562870,TRAD,DIL,700,92,1,9999,1964,10,34.00,,,0.00,,1964,10
A10025800,A10025800,TRAD,DIL,900,42,1,9999,1965,2,1.00,,545.00,0.00,,1965,2
A10086910,A10086910,TRAD,DIL,700,92,1,9999,1965,8,505.00,,,0.00,,1965,8
A10106500,A10106500,TRAD,DIL,700,92,1,9999,1965,9,248.00,,,0.00,,1965,9
A10113560,A10113560,TRAD,DIL,700,92,1,9999,1965,9,775.00,,,0.00,,1965,9
A10135070,A10135070,TRAD,DIL,700,92,1,9999,1965,8,178.00,,,,,1965,8
A10148170,A10148170,TRAD,DIL,900,42,1,9999,1966,1,1.00,,55.00,0.00,,1966,1
A10198440,A10198440,TRAD,DIL,700,92,1,9999,1966,3,511.00,,,,,1966,3
A10210850,A10210850,TRAD,DIL,700,92,1,9999,1965,12,45.00,,,,,1965,12
A10210860,A10210860,TRAD,DIL,700,92,1,9999,1965,12,50.00,,,,,1965,12
A10210870,A10210870,TRAD,DIL,700,92,1,9999,1965,12,40.00,,,0.00,,1965,12
A10210890,A10210890,TRAD,DIL,700,92,1,9999,1965,12,50.00,,,,,1965,12
A10240820,A10240820,TRAD,DIL,700,92,1,9999,1966,8,4211.00,,,,,1966,8
A10249520,A10249520,TRAD,DIL,900,42,1,9999,1966,10,1.00,,43.00,0.00,,1966,10
A10260550,A10260550,TRAD,DIL,700,92,1,9999,1966,11,119.00,,,,,1966,11
A10263510,A10263510,TRAD,DIL,903,42,1,9999,1966,11,1.00,,36.00,0.00,,1966,11
A10277030,A10277030,TRAD,DIL,700,92,1,9999,1966,12,215.00,,,,,1966,12
A10283510,A10283510,TRAD,DIL,700,92,1,9999,1966,10,84.00,,,,,1966,10
A10312340,A10312340,TRAD,DIL,700,92,1,9999,1966,12,42.00,,,,,1966,12
A10318310,A10318310,TRAD,DIL,900,42,1,9999,1967,1,1.00,,53.00,0.00,,1967,1
A10375360,A10375360,TRAD,DIL,700,92,1,9999,1967,4,103.00,,,,,1967,4
A10401470,A10401470,TRAD,DIL,700,92,1,9999,1967,8,952.00,952.00,775.00,0.00,,1967,8
A10430110,A10430110,TRAD,DIL,700,92,1,9999,1967,11,853.00,,,0.00,,1967,11
A10451600,A10451600,TRAD,DIL,700,92,1,9999,1967,12,331.00,,,0.00,,1967,12
A10452430,A10452430,TRAD,DIL,700,92,1,9999,1967,12,1030.00,,,,,1967,12
A10454300,A10454300,TRAD,DIL,700,92,1,9999,1967,12,151.00,,,,,1967,12
A10473250,A10473250,TRAD,DIL,700,92,1,9999,1968,1,58.00,,,,,1968,1
A10523750,A10523750,TRAD,DIL,700,92,1,9999,1968,5,418.00,,,0.00,,1968,5
A10530090,A10530090,TRAD,DIL,700,92,1,9999,1968,2,402.00,,,0.00,,1968,2
A10543810,A10543810,TRAD,DIL,700,95,1,9999,1968,8,757.00,,,0.00,,1968,8
A10565030,A10565030,TRAD,DIL,900,92,1,9999,1968,8,1.00,3674.00,,,,1968,8
A10572030,A10572030,TRAD,DIL,700,92,1,9999,1968,9,2724.00,,,,,1968,9
A10590180,A10590180,TRAD,DIL,700,92,1,9999,1968,11,867.00,,,0.00,,1968,11
A10680810,A10680810,TRAD,DIL,700,92,1,9999,1969,5,108.00,,,,,1969,5
A10692160,A10692160,TRAD,DIL,700,92,1,9999,1969,3,219.00,,,,,1969,3
A11027310,A11027310,TRAD,DIL,700,92,1,9999,1969,12,230.00,,,0.00,,1969,12
A11038130,A11038130,TRAD,DIL,700,92,1,9999,1969,12,2525.00,,,0.00,,1969,12
A11149930,A11149930,TRAD,DIL,700,92,1,9999,1970,6,872.00,,,0.00,,1970,6
A11228950,A11228950,TRAD,DIL,700,92,1,9999,1970,10,635.00,,,0.00,,1970,10
A11230550,A11230550,TRAD,DIL,700,92,1,9999,1970,9,1430.00,,,,,1970,9
A11266850,A11266850,TRAD,DIL,700,92,1,9999,1970,12,634.00,,,0.00,,1970,12
A11346400,A11346400,TRAD,DIL,700,92,1,9999,1970,11,761.00,761.00,546.00,0.00,,1970,11
A11364590,A11364590,TRAD,DIL,700,92,1,9999,1971,5,546.00,,,0.00,,1971,5
A11376730,A11376730,TRAD,DIL,700,92,1,9999,1971,1,2106.00,2106.00,1263.00,0.00,,1971,1
A11427440,A11427440,TRAD,DIL,700,92,1,9999,1971,9,1091.00,,,,,1971,9
A11447130,A11447130,TRAD,DIL,700,92,1,9999,1971,7,888.00,,,0.00,,1971,7
A11460470,A11460470,TRAD,DIL,700,92,1,9999,1971,7,178.00,,,0.00,,1971,7
A11478000,A11478000,TRAD,DIL,700,92,1,9999,1971,4,2912.00,,,0.00,,1971,4
A11481850,A11481850,TRAD,DIL,700,92,1,9999,1971,9,2253.00,,,,,1971,9
