POSTID,PRODUCT,PRODBOOMCD,GROUP,NB_IF,RECORDNO,PAID_UP,NO_POL,NO_INS,SALES_CHAN,INTERMED,LEG_ENTITY,ISS_YR,ISS_MTH,SEX_1,AGE_ISS_1,DOB_YR_1,DOB_MTH_1,AGE_ADJ_1,SEX_2,AGE_ISS_2,DOB_YR_2,DOB_MTH_2,AGE_ADJ_2,PERSTPCD,PROFIT_GRP,TARCD,BEN_TERM,SINGLE_PR,PREMPAY_CD,PREM_FREQ,PREM_SUM_V,RC_RATE_PC,BASISCOM_P,SCORECOM_P,BASISCOM_U,SCORECOM_U,RESTEARNTR,CURRENCY,STATU_RES,STATU_ADM,ANN_FREQ,RSK_INIT,RSK_OUTSTA,RID_RES,RID_IBNR,RID_AGERES,UNEARNPREM,PROD_KD
107887950,TRAD,DIL,1,IF,9697,Y,1,1,MVI,860973,A,2018,7,M,68.25,1950,3,0,O,,,,,N,Z,DIL,60,97939.84,C,Q,97939.84,1.50,1469.10,,0.00,,0.00,EUR,28316.00,283.00,M,,,,,,,99
107891590,TRAD,DIL,1,IF,9793,Y,1,2,MVI,772723,A,2018,5,F,57.58,1960,10,0,M,62.50,1955,11,0,N,Z,DIL,84,12761.01,C,Q,12761.01,1.50,191.42,,0.00,,0.00,EUR,5606.00,57.00,M,,,,,,,99
107894930,TRAD,DIL,1,IF,9889,Y,1,1,MVI,787374,A,2018,7,F,62.00,1956,7,0,O,,,,,N,Z,DIL,63,16666.00,C,Q,16666.00,1.50,249.99,,0.00,,0.00,EUR,5313.00,53.00,M,,,,,,,99
107898320,TRAD,DIL,1,IF,9985,Y,1,2,ASB,913954,A,2018,9,F,59.08,1959,7,0,M,65.33,1953,4,0,N,Z,DIL,64,16916.00,C,Q,16916.00,1.50,253.74,,0.00,,0.00,EUR,6032.00,60.00,M,,,,,,,99
107901420,TRAD,DIL,1,IF,10081,Y,1,2,ASB,913954,A,2018,10,M,59.75,1958,12,0,F,57.33,1961,5,0,N,Z,DIL,60,14486.00,C,Q,14486.00,1.50,217.29,,0.00,,0.00,EUR,4793.00,49.00,M,,,,,,,99
107904730,TRAD,DIL,1,IF,10177,Y,1,2,ASB,913954,A,2019,1,F,59.67,1959,4,0,M,64.08,1954,11,0,N,Z,DIL,63,10440.35,C,Q,10440.35,1.50,156.61,,0.00,,0.00,EUR,4148.00,41.00,Y,,,,,,953.50,99
107907220,TRAD,DIL,1,IF,10273,Y,1,2,ASB,913954,A,2018,12,M,59.67,1959,3,0,M,64.50,1954,5,0,N,Z,DIL,93,37622.00,C,Q,37622.00,1.50,564.33,,0.00,,0.00,EUR,21129.00,211.00,M,,,,,,,99
107910430,TRAD,DIL,1,IF,10369,Y,1,2,MVI,222216,A,2019,1,M,60.08,1958,11,0,F,59.83,1959,2,0,N,Z,DIL,86,17824.87,C,Q,17824.87,1.50,267.37,,0.00,,0.00,EUR,9582.00,96.00,M,,,,,,,99
107914030,TRAD,DIL,1,IF,10465,Y,1,2,MVI,274308,A,2019,1,M,61.33,1957,8,0,F,61.25,1957,10,0,N,Z,DIL,43,12018.61,C,Q,12018.61,1.50,180.28,,0.00,,0.00,EUR,1869.00,19.00,M,,,,,,,99
107917630,TRAD,DIL,1,IF,10561,Y,1,2,MVI,169714,A,2019,3,M,62.75,1956,5,0,F,62.25,1956,11,0,N,Z,DIL,55,14485.51,C,Q,14485.51,1.50,217.28,,0.00,,0.00,EUR,5237.00,52.00,M,,,,,,,99
107921120,TRAD,DIL,1,IF,10657,Y,1,2,MVI,229021,A,2019,7,M,62.33,1957,2,0,F,61.75,1957,9,0,N,Z,DIL,36,12433.93,C,Q,12433.93,1.50,186.51,,0.00,,0.00,EUR,1983.00,20.00,M,,,,,,,99
107924810,TRAD,DIL,1,IF,10753,Y,1,2,MVI,222158,A,2019,3,M,56.00,1963,3,0,F,55.33,1963,11,0,N,Z,DIL,48,226202.23,C,Q,226202.23,1.50,3393.03,,0.00,,0.00,EUR,64699.00,647.00,Y,,,,,,14140.50,99
107928000,TRAD,DIL,1,IF,10849,Y,1,1,ASB,913954,A,2019,3,F,50.00,1969,3,0,O,,,,,N,Z,DIL,60,17846.00,C,Q,17846.00,1.50,267.69,,0.00,,0.00,EUR,7279.00,73.00,Y,,,,,,869.25,99
107931560,TRAD,DIL,1,IF,10945,Y,1,2,ASB,913954,A,2019,3,F,58.33,1960,10,0,M,58.50,1960,8,0,N,Z,DIL,70,5534.96,C,Q,5534.96,1.50,83.02,,0.00,,0.00,EUR,2450.00,24.00,Y,,,,,,284.00,99
107934980,TRAD,DIL,1,IF,11041,Y,1,2,ASB,913954,A,2019,7,M,65.08,1954,5,0,F,64.67,1954,10,0,N,Z,DIL,60,11355.00,C,Q,11355.00,1.50,170.33,,0.00,,0.00,EUR,5182.00,51.00,M,,,,,,,99
107937920,TRAD,DIL,1,IF,11137,Y,1,2,MVI,199331,A,2019,9,M,55.25,1964,5,0,M,28.25,1991,5,0,N,Z,DIL,157,68747.26,C,Q,68747.26,1.50,1031.21,,0.00,,0.00,EUR,47364.00,474.00,M,,,,,,,99
107941170,TRAD,DIL,1,IF,11233,Y,1,1,MVI,864421,A,2020,2,M,13.83,2006,3,0,O,,,,,N,Z,DIL,60,5717.10,C,Q,5717.10,1.50,85.76,,0.00,,0.00,EUR,3022.00,30.00,Y,,,,,,427.50,99
107943580,TRAD,DIL,1,IF,11329,Y,1,1,MVI,641365,A,2019,12,M,60.08,1959,10,0,O,,,,,N,Z,DIL,59,29352.00,C,Q,29352.00,1.50,440.28,,0.00,,0.00,EUR,15362.00,154.00,M,,,,,,,99
107946390,TRAD,DIL,1,IF,11425,Y,1,2,ASB,913954,A,2019,10,M,65.25,1954,7,0,F,61.08,1958,8,0,N,Z,DIL,60,6483.75,C,Q,6483.75,1.50,97.26,,0.00,,0.00,EUR,3113.00,32.00,M,,,,,,,99
107949070,TRAD,DIL,1,IF,11521,Y,1,2,ASB,913954,A,2019,12,F,55.08,1964,11,0,M,58.92,1961,1,0,N,Z,DIL,120,60608.50,C,Q,60608.50,1.50,909.13,,0.00,,0.00,EUR,40543.00,405.00,Y,,,,,,3341.92,99
107951950,TRAD,DIL,1,IF,11617,Y,1,2,MVI,255349,A,2020,2,M,55.67,1964,5,0,F,52.67,1967,5,0,N,Z,DIL,111,36594.98,C,Q,36594.98,1.50,548.92,,0.00,,0.00,EUR,23986.00,240.00,Q,,,,,,2421.33,99
107954800,TRAD,DIL,1,IF,11713,Y,1,2,MVI,200022,A,2020,3,M,66.08,1954,2,0,F,64.83,1955,4,0,N,Z,DIL,120,124819.20,C,Q,124819.20,1.50,1872.29,,0.00,,0.00,EUR,86472.00,865.00,M,,,,,,,99
261636270,TRAD,DIL,1,IF,11809,Y,1,1,MVI,871517,A,1981,12,F,32.33,1949,7,0,O,,,,,N,Z,DIL,9999,0.00,P,Q,0.00,1.50,0.00,,0.00,,0.00,EUR,188861.00,1889.00,Q,,,,,,4892.33,99
262173610,TRAD,DIL,1,IF,11905,Y,1,1,MVI,138115,A,1986,1,F,46.83,1939,2,0,O,,,,,N,Z,DIL,9999,0.00,P,Q,0.00,1.50,0.00,,0.00,,0.00,EUR,21972.00,220.00,Q,,,,,,2477.00,99
263349240,TRAD,DIL,1,IF,12001,Y,1,1,MVI,863811,A,1989,2,F,56.42,1932,8,0,O,,,,,N,Z,DIL,9999,21843.62,C,Q,21843.62,1.50,327.65,,0.00,,0.00,EUR,10915.00,109.00,Q,,,,,,1121.33,99
263502000,TRAD,DIL,1,IF,12097,Y,1,1,MVI,761072,A,1990,1,F,45.42,1944,8,0,O,,,,,N,Z,DIL,9999,148593.96,C,Q,148593.96,1.50,2228.91,,0.00,,0.00,EUR,135176.00,1352.00,Q,,,,,,8194.00,99
263598080,TRAD,DIL,1,IF,12193,Y,1,2,ASB,118000,A,1991,1,M,64.92,1926,1,0,F,42.58,1948,5,0,N,Z,DIL,9999,217757.78,C,Q,217757.78,1.50,3266.37,,0.00,,0.00,EUR,236727.00,2367.00,Q,,,,,,18389.00,99
263789190,TRAD,DIL,1,IF,12289,Y,1,1,ASB,118000,A,1989,6,F,36.83,1952,7,0,O,,,,,N,Z,DIL,9999,69170.63,C,Q,69170.63,1.50,1037.56,,0.00,,0.00,EUR,82937.00,829.00,Q,,,,,,1981.67,99
263983620,TRAD,DIL,1,IF,12385,Y,1,1,MVI,253443,A,1992,9,F,41.00,1951,9,0,O,,,,,N,Z,DIL,9999,22689.01,C,Q,22689.01,1.50,340.34,,0.00,,0.00,EUR,90046.00,900.00,Q,,,,,,0.00,99
264190220,TRAD,DIL,1,IF,12481,Y,1,1,MVI,140178,A,1993,12,F,61.08,1932,11,0,O,,,,,N,Z,DIL,9999,37997.29,C,Q,37997.29,1.50,569.96,,0.00,,0.00,EUR,17752.00,178.00,Q,,,,,,0.00,99
264403180,TRAD,DIL,1,IF,12577,Y,1,1,MVI,761072,A,1995,6,F,47.00,1948,6,0,O,,,,,N,Z,DIL,9999,134128.36,C,Q,134128.36,1.50,2011.93,,0.00,,0.00,EUR,112956.00,1130.00,Q,,,,,,0.00,99
264564490,TRAD,DIL,1,IF,12673,Y,1,2,ASB,118000,A,1996,8,M,59.25,1937,4,0,F,47.33,1949,3,0,N,Z,DIL,9999,26499.86,C,M,26499.86,1.50,397.50,,0.00,,0.00,EUR,31291.00,313.00,M,,,,,,,99
264761020,TRAD,DIL,1,IF,12769,Y,1,1,MVI,793406,A,1997,11,F,64.58,1933,3,0,O,,,,,N,Z,DIL,9999,150025.64,C,Q,150025.64,1.50,2250.38,,0.00,,0.00,EUR,87362.00,874.00,Q,,,,,,8704.00,99
264838640,TRAD,DIL,1,IF,12865,Y,1,1,MVI,830000,A,1998,3,F,65.58,1932,7,0,O,,,,,N,Z,DIL,9999,31210.10,C,M,31210.10,1.50,468.15,,0.00,,0.00,EUR,16476.00,165.00,M,,,,,,,99
264996310,TRAD,DIL,1,IF,12961,Y,1,2,MVI,626929,A,1998,11,M,58.17,1940,8,0,F,55.33,1943,6,0,N,Z,DIL,9999,44690.54,C,M,44690.54,1.50,670.36,,0.00,,0.00,EUR,37880.00,758.00,M,,,,,,,99
265213700,TRAD,DIL,1,IF,13057,Y,1,1,ASB,118000,A,1999,8,F,49.75,1949,10,0,O,,,,,N,Z,DIL,9999,5597.75,C,Q,5597.75,1.50,83.97,,0.00,,0.00,EUR,4597.00,46.00,Q,,,,,,215.33,99
265344630,TRAD,DIL,1,IF,13153,Y,1,1,ASB,118000,A,2000,6,M,65.17,1935,3,0,O,,,,,N,Z,DIL,9999,10216.86,C,Q,10216.86,1.50,153.25,,0.00,,0.00,EUR,5040.00,50.00,Q,,,,,,319.00,99
265550900,TRAD,DIL,1,IF,13249,Y,1,2,MVI,724955,A,2000,12,M,47.00,1953,11,0,F,37.50,1963,5,,N,Z,DIL,329,24707.80,C,Q,24707.80,1.50,370.62,,0.00,,0.00,EUR,5946.00,1214.00,Q,,,,,,3508.00,99
265642310,TRAD,DIL,1,IF,13345,Y,1,1,MVI,281212,A,2001,6,F,32.50,1968,12,0,O,,,,,N,Z,DIL,9999,2829.00,C,Q,2829.00,1.50,42.44,,0.00,,0.00,EUR,2932.00,29.00,Q,,,,,,45.00,99
265767780,TRAD,DIL,1,IF,13441,Y,1,2,MVI,830000,A,2002,7,M,65.17,1937,4,0,F,63.25,1939,3,0,N,Z,DIL,9999,35471.00,C,Q,35471.00,1.50,532.07,,0.00,,0.00,EUR,62459.00,1249.00,M,,,,,,,99
265835940,TRAD,DIL,1,IF,13537,Y,1,1,ASB,118000,A,2003,1,F,59.08,1943,12,0,O,,,,,N,Z,DIL,9999,4502.00,C,Q,4502.00,1.50,67.53,,0.00,,0.00,EUR,4259.00,85.00,Q,,,,,,244.67,99
265898220,TRAD,DIL,1,IF,13633,Y,1,2,MVI,172114,A,2003,12,M,65.50,1938,5,0,F,51.33,1952,8,0,N,Z,DIL,9999,111316.00,C,Q,111316.00,1.50,1669.74,,0.00,,0.00,EUR,96349.00,963.00,Q,,,,,,2445.33,99
A00051590,TRAD,DIL,1,IF,13729,Y,1,1,ASB,118000,A,1941,12,F,16.75,1925,2,0,O,,,,,N,Z,DIL,9999,0.00,P,Q,0.00,1.50,0.00,,0.00,,0.00,EUR,331.00,3.00,Q,,,,,,26.33,99
A10451600,TRAD,DIL,1,IF,13825,Y,1,1,MVI,830000,A,1967,12,F,34.92,1933,1,0,O,,,,,N,Z,DIL,9999,0.00,P,Q,0.00,1.50,0.00,,0.00,,0.00,EUR,2195.00,22.00,Q,,,,,,110.33,99
A54499690,TRAD,DIL,1,IF,13921,Y,1,1,MVI,164186,A,1962,11,F,34.17,1928,8,0,O,,,,,N,Z,DIL,9999,0.00,P,Q,0.00,1.50,0.00,,0.00,,0.00,EUR,8101.00,81.00,Q,,,,,,520.33,99
B20401750,TRAD,DIL,1,IF,14017,Y,1,2,ASB,118000,A,1961,12,M,39.17,1922,9,0,F,33.33,1928,7,0,N,Z,DIL,9999,0.00,P,Q,0.00,1.50,0.00,,0.00,,0.00,EUR,320.00,4.00,Q,,,,,,22.00,99
B21940680,TRAD,DIL,1,IF,14113,Y,1,1,ASB,118000,A,1983,4,F,59.75,1923,7,0,O,,,,,N,Z,DIL,9999,0.00,P,Q,0.00,1.50,0.00,,0.00,,0.00,EUR,6006.00,60.00,Q,,,,,,1054.00,99
E09317160,TRAD,DIL,1,IF,14209,Y,1,1,ASB,118000,A,1981,12,M,47.58,1934,4,0,O,,,,,N,Z,DIL,9999,0.00,P,Q,0.00,1.50,0.00,,0.00,,0.00,EUR,2503.00,25.00,Q,,,,,,174.00,99
E30951410,TRAD,DIL,1,IF,14305,Y,1,1,ASB,118000,A,1976,12,M,38.33,1938,8,0,O,,,,,N,Z,DIL,9999,0.00,P,Q,0.00,1.50,0.00,,0.00,,0.00,EUR,8967.00,90.00,Q,,,,,,1458.00,99
X37243500,TRAD,DIL,1,IF,14401,Y,1,1,ASB,118000,A,1991,1,F,51.08,1939,11,0,O,,,,,N,Z,DIL,9999,0.00,P,Q,0.00,1.50,0.00,,0.00,,0.00,EUR,6108.00,61.00,Q,,,,,,667.00,99
100070230,TRAD,DIL,10,IF,10,Y,1,1,MVI,761072,A,1986,10,M,57.67,1929,2,0,O,,,,,N,Z,DIL,9999,136134.06,C,Q,136134.06,1.50,2042.01,,0.00,,0.00,EUR,23156.00,232.00,Q,,,,,,4448.00,99
100479160,TRAD,DIL,10,IF,106,Y,1,1,MVI,761072,A,1988,9,M,55.42,1933,4,0,O,,,,,N,Z,DIL,9999,48175.58,C,Q,48175.58,1.50,722.63,,0.00,,0.00,EUR,19419.00,194.00,Q,,,,,,0.00,99
100728560,TRAD,DIL,10,IF,202,Y,1,1,MVI,830000,A,1989,12,F,50.08,1939,10,0,O,,,,,N,Z,DIL,9999,7811.37,C,Q,7811.37,1.50,117.17,,0.00,,0.00,EUR,5092.00,51.00,Q,,,,,,186.00,99
100903080,TRAD,DIL,10,IF,298,Y,1,1,MVI,761072,A,1990,10,F,60.92,1929,10,0,O,,,,,N,Z,DIL,9999,27616.61,C,Q,27616.61,1.50,414.25,,0.00,,0.00,EUR,13891.00,139.00,Q,,,,,,2503.00,99
101211700,TRAD,DIL,10,IF,394,Y,1,1,MVI,830000,A,1991,9,F,55.17,1936,7,0,O,,,,,N,Z,DIL,9999,24326.25,C,Q,24326.25,1.50,364.89,,0.00,,0.00,EUR,16914.00,169.00,M,,,,,,,99
101478420,TRAD,DIL,10,IF,490,Y,1,1,MVI,507707,A,1992,3,F,47.00,1945,2,0,O,,,,,N,Z,DIL,9999,114735.60,C,Q,114735.60,1.50,1721.03,,0.00,,0.00,EUR,100658.00,1007.00,Q,,,,,,2998.00,99
101663930,TRAD,DIL,10,IF,586,Y,1,1,MVI,145052,A,1993,4,F,54.00,1939,3,0,O,,,,,N,Z,DIL,9999,125850.50,C,Q,125850.50,1.50,1887.76,,0.00,,0.00,EUR,85675.00,857.00,Q,,,,,,9624.00,99
102058360,TRAD,DIL,10,IF,682,Y,1,1,MVI,216978,A,1994,4,F,48.75,1945,7,0,O,,,,,N,Z,DIL,9999,27056.65,C,Q,27056.65,1.50,405.85,,0.00,,0.00,EUR,20299.00,203.00,Q,,,,,,1788.00,99
102627730,TRAD,DIL,10,IF,778,Y,1,2,MVI,779165,A,1995,11,M,61.17,1934,8,0,F,57.67,1938,2,0,N,Z,DIL,9999,5113.19,C,Q,5113.19,1.50,76.70,,0.00,,0.00,EUR,2584.00,26.00,Q,,,,,,216.67,99
104531280,TRAD,DIL,10,IF,874,Y,1,2,MVI,761072,A,1997,7,M,67.08,1930,5,0,F,64.42,1933,1,0,N,Z,DIL,9999,99831.65,C,M,99831.65,1.50,1497.47,,0.00,,0.00,EUR,52386.00,524.00,M,,,,,,,99
104848130,TRAD,DIL,10,IF,970,Y,1,2,MVI,618082,A,1998,4,M,26.50,1971,9,0,F,26.33,1971,11,,N,Z,DIL,360,90756.04,C,Q,90756.04,1.50,1361.34,,0.00,,0.00,EUR,32606.00,1286.00,Q,,,,,,11592.00,99
105321990,TRAD,DIL,10,IF,1066,Y,1,1,MVI,164186,A,1999,2,F,60.67,1938,5,0,O,,,,,N,Z,DIL,9999,14745.59,C,Q,14745.59,1.50,221.18,,0.00,,0.00,EUR,8422.00,84.00,Q,,,,,,654.00,99
105827380,TRAD,DIL,10,IF,1162,Y,1,1,ASB,118000,A,1999,7,M,32.83,1966,9,0,O,,,,,N,Z,DIL,9999,2960.01,C,Y,2960.01,1.50,44.40,,0.00,,0.00,EUR,2331.00,23.00,Y,,,,,,131.08,99
106063000,TRAD,DIL,10,IF,1258,Y,1,1,MVI,242149,A,2000,2,M,36.67,1963,5,0,O,,,,,N,Z,DIL,9999,3191.89,C,Y,3191.89,1.50,47.88,,0.00,,0.00,EUR,3036.00,30.00,Y,,,,,,74.17,99
106270190,TRAD,DIL,10,IF,1354,Y,1,2,MVI,134346,A,2001,2,M,65.17,1935,11,0,F,66.00,1935,1,0,N,Z,DIL,9999,26125.94,C,Q,26125.94,1.50,391.89,,0.00,,0.00,EUR,16254.00,326.00,Q,,,,,,1415.33,99
106402470,TRAD,DIL,10,IF,1450,Y,1,1,MVI,844027,A,2001,12,F,62.58,1939,5,0,O,,,,,N,Z,DIL,9999,12571.00,C,Q,12571.00,1.50,188.57,,0.00,,0.00,EUR,9084.00,91.00,Q,,,,,,0.00,99
106489860,TRAD,DIL,10,IF,1546,Y,1,1,MVI,205989,A,2001,12,F,35.08,1966,11,0,O,,,,,N,Z,DIL,9999,2689.12,C,Y,2689.12,1.50,40.34,,0.00,,0.00,EUR,2733.00,27.00,Y,,,,,,65.00,99
106548560,TRAD,DIL,10,IF,1642,Y,1,2,ASB,118000,A,2002,12,F,58.92,1944,1,0,M,63.25,1939,8,0,N,Z,DIL,9999,55716.00,C,M,55716.00,1.50,835.74,,0.00,,0.00,EUR,43048.00,431.00,M,,,,,,,99
106608540,TRAD,DIL,10,IF,1738,Y,1,2,ASB,355677,A,2004,1,M,65.58,1938,6,0,F,60.75,1943,3,0,Y,Z,DIL,9999,97041.95,C,Q,97041.95,1.50,1455.63,,0.00,,0.00,EUR,70837.00,709.00,Q,,,,,,6788.00,99
106661820,TRAD,DIL,10,IF,1834,Y,1,2,MVI,649871,A,2004,10,M,62.08,1942,8,0,F,56.25,1948,6,0,N,Z,DIL,9999,56293.00,C,Q,56293.00,1.50,844.40,,0.00,,0.00,EUR,39851.00,399.00,Q,,,,,,3228.00,99
106700750,TRAD,DIL,10,IF,1930,Y,1,1,MVI,197848,A,2004,8,M,54.17,1950,6,0,O,,,,,N,Z,DIL,9999,8664.00,C,Q,8664.00,1.50,129.96,,0.00,,0.00,EUR,5679.00,57.00,Y,,,,,,457.42,99
106737460,TRAD,DIL,10,IF,2026,Y,1,1,ASB,118000,A,2003,6,M,31.42,1971,12,0,O,,,,,N,Z,DIL,9999,4321.52,C,Q,4321.52,1.50,64.82,,0.00,,0.00,EUR,3297.00,33.00,Q,,,,,,54.00,99
106764780,TRAD,DIL,10,IF,2122,Y,1,1,MVI,200972,A,2006,2,M,61.00,1945,1,0,O,,,,,N,Z,DIL,9999,9235.09,C,Q,9235.09,1.50,138.53,,0.00,,0.00,EUR,5660.00,57.00,Q,,,,,,419.33,99
106794270,TRAD,DIL,10,IF,2218,Y,1,1,ASB,355677,A,2006,5,M,65.58,1940,9,0,O,,,,,Y,Z,DIL,9999,12401.00,C,Q,12401.00,1.50,186.02,,0.00,,0.00,EUR,7757.00,78.00,H,,,,,,357.67,99
106820150,TRAD,DIL,10,IF,2314,Y,1,1,MVI,794420,A,2006,4,F,65.83,1940,5,0,O,,,,,N,Z,DIL,9999,2844.00,C,Q,2844.00,1.50,42.66,,0.00,,0.00,EUR,1881.00,19.00,M,,,,,,,99
106846650,TRAD,DIL,10,IF,2410,Y,1,1,MVI,728626,A,2006,9,F,62.00,1944,9,0,O,,,,,N,Z,DIL,9999,1975.00,C,Q,1975.00,1.50,29.63,,0.00,,0.00,EUR,1218.00,12.00,M,,,,,,,99
106883180,TRAD,DIL,10,IF,2506,Y,1,2,MVI,386862,A,2007,1,M,65.00,1941,12,0,F,68.50,1938,6,0,N,Z,DIL,9999,70878.00,C,Q,70878.00,1.50,1063.17,,0.00,,0.00,EUR,49351.00,494.00,Q,,,,,,4837.00,99
106916200,TRAD,DIL,10,IF,2602,Y,1,1,ASB,118000,A,2007,3,F,43.67,1963,6,0,O,,,,,N,Z,DIL,252,8245.04,C,Q,8245.04,1.50,123.68,,0.00,,0.00,EUR,3007.00,30.00,Q,,,,,,179.33,99
106937260,TRAD,DIL,10,IF,2698,Y,1,1,MVI,838516,A,2007,7,F,65.08,1942,5,0,O,,,,,N,Z,DIL,180,87088.00,C,Q,87088.00,1.50,1306.32,,0.00,,0.00,EUR,4288.00,43.00,Q,,,,,,8792.00,99
106954510,TRAD,DIL,10,IF,2794,Y,1,1,MVI,172114,A,2007,9,F,60.08,1947,8,0,O,,,,,N,Z,DIL,9999,438506.53,C,Q,438506.53,1.50,6577.60,,0.00,,0.00,EUR,419207.00,4192.00,M,,,,,,,99
106969300,TRAD,DIL,10,IF,2890,Y,1,1,MVI,174656,A,2007,8,F,50.42,1957,2,0,O,,,,,N,Z,DIL,9999,5781.00,C,Q,5781.00,1.50,86.72,,0.00,,0.00,EUR,5139.00,51.00,Q,,,,,,197.33,99
106983550,TRAD,DIL,10,IF,2986,Y,1,1,MVI,229757,A,2007,11,F,65.33,1942,7,0,O,,,,,N,Z,DIL,9999,56251.82,C,Q,56251.82,1.50,843.78,,0.00,,0.00,EUR,48335.00,483.00,Q,,,,,,1468.67,99
107002510,TRAD,DIL,10,IF,3082,Y,1,1,MVI,626515,A,2008,1,F,61.00,1946,12,0,O,,,,,N,Z,DIL,9999,17279.89,C,Q,17279.89,1.50,259.20,,0.00,,0.00,EUR,15243.00,152.00,Q,,,,,,1176.00,99
107029590,TRAD,DIL,10,IF,3178,Y,1,1,MVI,299479,A,2007,8,F,36.17,1971,6,0,O,,,,,N,Z,DIL,9999,4905.20,C,Q,4905.20,1.50,73.58,,0.00,,0.00,EUR,4436.00,44.00,Y,,,,,,164.17,99
107049540,TRAD,DIL,10,IF,3274,Y,1,1,MVI,772244,A,2007,7,M,60.75,1946,9,0,O,,,,,N,Z,DIL,9999,2265.49,C,Q,2265.49,1.50,33.98,,0.00,,0.00,EUR,1166.00,12.00,Q,,,,,,120.00,99
107066610,TRAD,DIL,10,IF,3370,Y,1,1,ASB,118000,A,2008,1,F,51.25,1956,10,0,O,,,,,N,Z,DIL,9999,6577.48,C,Q,6577.48,1.50,98.66,,0.00,,0.00,EUR,5770.00,58.00,Q,,,,,,223.33,99
107081850,TRAD,DIL,10,IF,3466,Y,1,1,MVI,162917,A,2008,7,F,61.17,1947,4,0,O,,,,,N,Z,DIL,9999,209164.95,C,Q,209164.95,1.50,3137.47,,0.00,,0.00,EUR,193631.00,1936.00,Y,,,,,,13536.42,99
107098330,TRAD,DIL,10,IF,3562,Y,1,2,MVI,761072,A,2008,6,M,65.92,1942,7,0,F,63.75,1944,9,0,N,Z,DIL,9999,81040.59,C,Q,81040.59,1.50,1215.61,,0.00,,0.00,EUR,67273.00,673.00,M,,,,,,,99
107122600,TRAD,DIL,10,IF,3658,Y,1,2,MVI,840918,A,2008,9,M,65.00,1943,8,0,F,62.42,1946,3,0,N,Z,DIL,9999,17894.00,C,Q,17894.00,1.50,268.41,,0.00,,0.00,EUR,14816.00,148.00,M,,,,,,,99
107148150,TRAD,DIL,10,IF,3754,Y,1,1,MVI,626515,A,2008,7,M,53.92,1954,8,0,O,,,,,N,Z,DIL,9999,8229.66,C,Q,8229.66,1.50,123.44,,0.00,,0.00,EUR,6008.00,60.00,Y,,,,,,415.25,99
107166730,TRAD,DIL,10,IF,3850,Y,1,1,MVI,856864,A,2008,8,M,15.50,1993,2,0,O,,,,,N,Z,DIL,174,6325.83,C,Q,6325.83,1.50,94.89,,0.00,,0.00,EUR,562.00,6.00,Y,,,,,,440.00,99
107191860,TRAD,DIL,10,IF,3946,Y,1,2,MVI,860957,A,2009,2,M,65.00,1944,1,0,F,64.83,1944,4,0,N,Z,DIL,9999,84624.05,C,Q,84624.05,1.50,1269.36,,0.00,,0.00,EUR,74885.00,749.00,Y,,,,,,1839.67,99
107214910,TRAD,DIL,10,IF,4042,Y,1,2,MVI,143685,A,2009,3,M,65.33,1943,10,0,F,55.83,1953,4,0,N,Z,DIL,9999,40674.00,C,Q,40674.00,1.50,610.11,,0.00,,0.00,EUR,51461.00,1029.00,Q,,,,,,1048.00,99
107232790,TRAD,DIL,10,IF,4138,Y,1,1,MVI,844019,A,2009,7,F,70.08,1939,6,0,O,,,,,N,Z,DIL,9999,65005.26,C,Q,65005.26,1.50,975.08,,0.00,,0.00,EUR,52114.00,521.00,M,,,,,,,99
107251760,TRAD,DIL,10,IF,4234,Y,1,1,MVI,158550,A,2009,6,M,65.08,1944,5,0,O,,,,,N,Z,DIL,9999,14613.00,C,Q,14613.00,1.50,219.20,,0.00,,0.00,EUR,9932.00,99.00,Q,,,,,,381.33,99
107267670,TRAD,DIL,10,IF,4330,Y,1,2,ASB,118000,A,2009,10,F,65.58,1944,3,0,M,64.50,1945,4,0,N,Z,DIL,9999,18797.00,C,Q,18797.00,1.50,281.96,,0.00,,0.00,EUR,15481.00,155.00,Q,,,,,,758.67,99
107288390,TRAD,DIL,10,IF,4426,Y,1,1,MVI,851600,A,2010,1,M,65.75,1944,3,0,O,,,,,N,Z,DIL,9999,40281.99,C,Q,40281.99,1.50,604.23,,0.00,,0.00,EUR,29071.00,291.00,Y,,,,,,1681.00,99
107308360,TRAD,DIL,10,IF,4522,Y,1,1,ASB,118000,A,2009,12,M,51.67,1958,3,0,O,,,,,N,Z,DIL,211,12157.86,C,Q,12157.86,1.50,182.37,,0.00,,0.00,EUR,4785.00,48.00,Y,,,,,,564.67,99
107344780,TRAD,DIL,10,IF,4618,Y,1,2,MVI,626515,A,2010,2,F,64.92,1945,2,0,M,66.25,1943,10,0,N,Z,DIL,9999,53865.00,C,Q,53865.00,1.50,807.98,,0.00,,0.00,EUR,46610.00,466.00,Q,,,,,,1167.67,99
107371120,TRAD,DIL,10,IF,4714,Y,1,1,ASB,118000,A,2010,2,F,51.42,1958,9,0,O,,,,,N,Z,DIL,163,15569.00,C,Q,15569.00,1.50,233.54,,0.00,,0.00,EUR,2246.00,22.00,Q,,,,,,463.00,99
107387490,TRAD,DIL,10,IF,4810,Y,1,1,MVI,184846,A,2009,12,M,70.25,1939,9,0,O,,,,,N,Z,DIL,9999,8252.10,C,Q,8252.10,1.50,123.78,,0.00,,0.00,EUR,4860.00,49.00,Q,,,,,,236.67,99
