prodboomcd,projection_year,value
PENCOM_lapse_b,9,0
PENCOM_lapse_b,10,0
PENCOM_lapse_b,11,0
PENCOM_pup_a,1,0
PENCOM_pup_a,2,0
PENCOM_pup_a,3,0
PENCOM_pup_a,4,0
PENCOM_pup_a,5,0
PENCOM_pup_a,6,0
PENCOM_pup_a,7,0
PENCOM_pup_a,8,0
PENCOM_pup_a,9,0
PENCOM_pup_a,10,0
PENCOM_pup_a,11,0
PENCOM_pup_b,1,0
PENCOM_pup_b,2,0
PENCOM_pup_b,3,0
PENCOM_pup_b,4,0
PENCOM_pup_b,5,0
PENCOM_pup_b,6,0
PENCOM_pup_b,7,0
PENCOM_pup_b,8,0
PENCOM_pup_b,9,0
PENCOM_pup_b,10,0
PENCOM_pup_b,11,0
PENSIOEN_lapse_a,1,0
PENSIOEN_lapse_a,2,0
PENSIOEN_lapse_a,3,0
PENSIOEN_lapse_a,4,0
PENSIOEN_lapse_a,5,0
PENSIOEN_lapse_a,6,0
PENSIOEN_lapse_a,7,0
PENSIOEN_lapse_a,8,0
PENSIOEN_lapse_a,9,0
PENSIOEN_lapse_a,10,0
PENSIOEN_lapse_a,11,0
PENSIOEN_lapse_b,1,0
PENSIOEN_lapse_b,2,0
PENSIOEN_lapse_b,3,0
PENSIOEN_lapse_b,4,0
PENSIOEN_lapse_b,5,0
PENSIOEN_lapse_b,6,0
PENSIOEN_lapse_b,7,0
PENSIOEN_lapse_b,8,0
PENSIOEN_lapse_b,9,0
PENSIOEN_lapse_b,10,0
PENSIOEN_lapse_b,11,0
PENSIOEN_pup_a,1,0
PENSIOEN_pup_a,2,0
PENSIOEN_pup_a,3,0
PENSIOEN_pup_a,4,0
PENSIOEN_pup_a,5,0
PENSIOEN_pup_a,6,0
PENSIOEN_pup_a,7,0
PENSIOEN_pup_a,8,0
PENSIOEN_pup_a,9,0
PENSIOEN_pup_a,10,0
PENSIOEN_pup_a,11,0
PENSIOEN_pup_b,1,0
PENSIOEN_pup_b,2,0
PENSIOEN_pup_b,3,0
PENSIOEN_pup_b,4,0
PENSIOEN_pup_b,5,0
PENSIOEN_pup_b,6,0
PENSIOEN_pup_b,7,0
PENSIOEN_pup_b,8,0
PENSIOEN_pup_b,9,0
PENSIOEN_pup_b,10,0
PENSIOEN_pup_b,11,0
PLUSFOND_lapse_a,1,0
PLUSFOND_lapse_a,2,0
PLUSFOND_lapse_a,3,0
PLUSFOND_lapse_a,4,0
PLUSFOND_lapse_a,5,0
PLUSFOND_lapse_a,6,0
PLUSFOND_lapse_a,7,0
PLUSFOND_lapse_a,8,0
PLUSFOND_lapse_a,9,0
PLUSFOND_lapse_a,10,0
PLUSFOND_lapse_a,11,0
PLUSFOND_lapse_b,1,0
PLUSFOND_lapse_b,2,0
PLUSFOND_lapse_b,3,0
PLUSFOND_lapse_b,4,0
PLUSFOND_lapse_b,5,0
PLUSFOND_lapse_b,6,0
PLUSFOND_lapse_b,7,0
PLUSFOND_lapse_b,8,0
PLUSFOND_lapse_b,9,0
PLUSFOND_lapse_b,10,0
PLUSFOND_lapse_b,11,0
PLUSFOND_pup_a,1,0
PLUSFOND_pup_a,2,0
PLUSFOND_pup_a,3,0
PLUSFOND_pup_a,4,0
PLUSFOND_pup_a,5,0
PLUSFOND_pup_a,6,0
PLUSFOND_pup_a,7,0
PLUSFOND_pup_a,8,0
PLUSFOND_pup_a,9,0
PLUSFOND_pup_a,10,0
PLUSFOND_pup_a,11,0
PLUSFOND_pup_b,1,0
PLUSFOND_pup_b,2,0
PLUSFOND_pup_b,3,0
PLUSFOND_pup_b,4,0
PLUSFOND_pup_b,5,0
PLUSFOND_pup_b,6,0
PLUSFOND_pup_b,7,0
PLUSFOND_pup_b,8,0
PLUSFOND_pup_b,9,0
PLUSFOND_pup_b,10,0
PLUSFOND_pup_b,11,0
RISICO_lapse_a,1,0
RISICO_lapse_a,2,0
RISICO_lapse_a,3,0
RISICO_lapse_a,4,0
RISICO_lapse_a,5,0
RISICO_lapse_a,6,0
RISICO_lapse_a,7,0
RISICO_lapse_a,8,0
RISICO_lapse_a,9,0
RISICO_lapse_a,10,0
RISICO_lapse_a,11,0
RISICO_lapse_b,1,0
RISICO_lapse_b,2,0
RISICO_lapse_b,3,0
RISICO_lapse_b,4,0
RISICO_lapse_b,5,0
RISICO_lapse_b,6,0
RISICO_lapse_b,7,0
RISICO_lapse_b,8,0
RISICO_lapse_b,9,0
RISICO_lapse_b,10,0
RISICO_lapse_b,11,0
RISICO_pup_a,1,0
RISICO_pup_a,2,0
RISICO_pup_a,3,0
RISICO_pup_a,4,0
RISICO_pup_a,5,0
RISICO_pup_a,6,0
RISICO_pup_a,7,0
RISICO_pup_a,8,0
RISICO_pup_a,9,0
RISICO_pup_a,10,0
RISICO_pup_a,11,0
RISICO_pup_b,1,0
RISICO_pup_b,2,0
RISICO_pup_b,3,0
RISICO_pup_b,4,0
RISICO_pup_b,5,0
RISICO_pup_b,6,0
RISICO_pup_b,7,0
RISICO_pup_b,8,0
RISICO_pup_b,9,0
RISICO_pup_b,10,0
RISICO_pup_b,11,0
SALDO_lapse_a,1,0
SALDO_lapse_a,2,0
SALDO_lapse_a,3,0
SALDO_lapse_a,4,0
SALDO_lapse_a,5,0
SALDO_lapse_a,6,0
SALDO_lapse_a,7,0
SALDO_lapse_a,8,0
SALDO_lapse_a,9,0
SALDO_lapse_a,10,0
SALDO_lapse_a,11,0
SALDO_lapse_b,1,0
SALDO_lapse_b,2,0
SALDO_lapse_b,3,0
SALDO_lapse_b,4,0
SALDO_lapse_b,5,0
SALDO_lapse_b,6,0
SALDO_lapse_b,7,0
SALDO_lapse_b,8,0
SALDO_lapse_b,9,0
SALDO_lapse_b,10,0
SALDO_lapse_b,11,0
SALDO_pup_a,1,0
SALDO_pup_a,2,0
SALDO_pup_a,3,0
SALDO_pup_a,4,0
SALDO_pup_a,5,0
SALDO_pup_a,6,0
SALDO_pup_a,7,0
SALDO_pup_a,8,0
SALDO_pup_a,9,0
SALDO_pup_a,10,0
SALDO_pup_a,11,0
SALDO_pup_b,1,0
SALDO_pup_b,2,0
SALDO_pup_b,3,0
SALDO_pup_b,4,0
SALDO_pup_b,5,0
SALDO_pup_b,6,0
SALDO_pup_b,7,0
SALDO_pup_b,8,0
SALDO_pup_b,9,0
SALDO_pup_b,10,0
SALDO_pup_b,11,0
SCHAKELSPAAR_lapse_a,1,0
SCHAKELSPAAR_lapse_a,2,0
SCHAKELSPAAR_lapse_a,3,0
SCHAKELSPAAR_lapse_a,4,0
SCHAKELSPAAR_lapse_a,5,0
SCHAKELSPAAR_lapse_a,6,0
SCHAKELSPAAR_lapse_a,7,0
SCHAKELSPAAR_lapse_a,8,0
SCHAKELSPAAR_lapse_a,9,0
SCHAKELSPAAR_lapse_a,10,0
SCHAKELSPAAR_lapse_a,11,0
SCHAKELSPAAR_lapse_b,1,0
SCHAKELSPAAR_lapse_b,2,0
SCHAKELSPAAR_lapse_b,3,0
SCHAKELSPAAR_lapse_b,4,0
SCHAKELSPAAR_lapse_b,5,0
SCHAKELSPAAR_lapse_b,6,0
SCHAKELSPAAR_lapse_b,7,0
SCHAKELSPAAR_lapse_b,8,0
SCHAKELSPAAR_lapse_b,9,0
SCHAKELSPAAR_lapse_b,10,0
SCHAKELSPAAR_lapse_b,11,0
SCHAKELSPAAR_pup_a,1,0
SCHAKELSPAAR_pup_a,2,0
SCHAKELSPAAR_pup_a,3,0
SCHAKELSPAAR_pup_a,4,0
SCHAKELSPAAR_pup_a,5,0
SCHAKELSPAAR_pup_a,6,0
SCHAKELSPAAR_pup_a,7,0
SCHAKELSPAAR_pup_a,8,0
SCHAKELSPAAR_pup_a,9,0
SCHAKELSPAAR_pup_a,10,0
SCHAKELSPAAR_pup_a,11,0
SCHAKELSPAAR_pup_b,1,0
SCHAKELSPAAR_pup_b,2,0
SCHAKELSPAAR_pup_b,3,0
SCHAKELSPAAR_pup_b,4,0
SCHAKELSPAAR_pup_b,5,0
SCHAKELSPAAR_pup_b,6,0
SCHAKELSPAAR_pup_b,7,0
SCHAKELSPAAR_pup_b,8,0
SCHAKELSPAAR_pup_b,9,0
SCHAKELSPAAR_pup_b,10,0
SCHAKELSPAAR_pup_b,11,0
SH_1_PP_ASB_lapse_a,1,0
SH_1_PP_ASB_lapse_a,2,0
SH_1_PP_ASB_lapse_a,3,0
SH_1_PP_ASB_lapse_a,4,0
SH_1_PP_ASB_lapse_a,5,0
SH_1_PP_ASB_lapse_a,6,0
SH_1_PP_ASB_lapse_a,7,0
SH_1_PP_ASB_lapse_a,8,0
SH_1_PP_ASB_lapse_a,9,0
SH_1_PP_ASB_lapse_a,10,0
SH_1_PP_ASB_lapse_a,11,0
SH_1_PP_ASB_lapse_b,1,0
SH_1_PP_ASB_lapse_b,2,0
SH_1_PP_ASB_lapse_b,3,0
SH_1_PP_ASB_lapse_b,4,0
SH_1_PP_ASB_lapse_b,5,0
SH_1_PP_ASB_lapse_b,6,0
SH_1_PP_ASB_lapse_b,7,0
SH_1_PP_ASB_lapse_b,8,0
SH_1_PP_ASB_lapse_b,9,0
SH_1_PP_ASB_lapse_b,10,0
SH_1_PP_ASB_lapse_b,11,0
SH_1_PP_ASB_pup_a,1,0
SH_1_PP_ASB_pup_a,2,0
SH_1_PP_ASB_pup_a,3,0
SH_1_PP_ASB_pup_a,4,0
SH_1_PP_ASB_pup_a,5,0
SH_1_PP_ASB_pup_a,6,0
SH_1_PP_ASB_pup_a,7,0
SH_1_PP_ASB_pup_a,8,0
SH_1_PP_ASB_pup_a,9,0
SH_1_PP_ASB_pup_a,10,0
SH_1_PP_ASB_pup_a,11,0
SH_1_PP_ASB_pup_b,1,0
SH_1_PP_ASB_pup_b,2,0
SH_1_PP_ASB_pup_b,3,0
SH_1_PP_ASB_pup_b,4,0
SH_1_PP_ASB_pup_b,5,0
SH_1_PP_ASB_pup_b,6,0
SH_1_PP_ASB_pup_b,7,0
SH_1_PP_ASB_pup_b,8,0
SH_1_PP_ASB_pup_b,9,0
SH_1_PP_ASB_pup_b,10,0
SH_1_PP_ASB_pup_b,11,0
SH_1_PP_MVI_lapse_a,1,0
SH_1_PP_MVI_lapse_a,2,0
SH_1_PP_MVI_lapse_a,3,0
SH_1_PP_MVI_lapse_a,4,0
SH_1_PP_MVI_lapse_a,5,0
SH_1_PP_MVI_lapse_a,6,0
SH_1_PP_MVI_lapse_a,7,0
SH_1_PP_MVI_lapse_a,8,0
SH_1_PP_MVI_lapse_a,9,0
SH_1_PP_MVI_lapse_a,10,0
SH_1_PP_MVI_lapse_a,11,0
SH_1_PP_MVI_lapse_b,1,0
SH_1_PP_MVI_lapse_b,2,0
SH_1_PP_MVI_lapse_b,3,0
SH_1_PP_MVI_lapse_b,4,0
SH_1_PP_MVI_lapse_b,5,0
SH_1_PP_MVI_lapse_b,6,0
SH_1_PP_MVI_lapse_b,7,0
SH_1_PP_MVI_lapse_b,8,0
SH_1_PP_MVI_lapse_b,9,0
SH_1_PP_MVI_lapse_b,10,0
SH_1_PP_MVI_lapse_b,11,0
SH_1_PP_MVI_pup_a,1,0
SH_1_PP_MVI_pup_a,2,0
SH_1_PP_MVI_pup_a,3,0
SH_1_PP_MVI_pup_a,4,0
SH_1_PP_MVI_pup_a,5,0
SH_1_PP_MVI_pup_a,6,0
SH_1_PP_MVI_pup_a,7,0
SH_1_PP_MVI_pup_a,8,0
SH_1_PP_MVI_pup_a,9,0
SH_1_PP_MVI_pup_a,10,0
SH_1_PP_MVI_pup_a,11,0
SH_1_PP_MVI_pup_b,1,0
SH_1_PP_MVI_pup_b,2,0
SH_1_PP_MVI_pup_b,3,0
SH_1_PP_MVI_pup_b,4,0
SH_1_PP_MVI_pup_b,5,0
SH_1_PP_MVI_pup_b,6,0
SH_1_PP_MVI_pup_b,7,0
SH_1_PP_MVI_pup_b,8,0
SH_1_PP_MVI_pup_b,9,0
SH_1_PP_MVI_pup_b,10,0
SH_1_PP_MVI_pup_b,11,0
SH_1_PUP_ASB_lapse_a,1,0
SH_1_PUP_ASB_lapse_a,2,0
SH_1_PUP_ASB_lapse_a,3,0
SH_1_PUP_ASB_lapse_a,4,0
SH_1_PUP_ASB_lapse_a,5,0
SH_1_PUP_ASB_lapse_a,6,0
SH_1_PUP_ASB_lapse_a,7,0
SH_1_PUP_ASB_lapse_a,8,0
SH_1_PUP_ASB_lapse_a,9,0
SH_1_PUP_ASB_lapse_a,10,0
SH_1_PUP_ASB_lapse_a,11,0
SH_1_PUP_ASB_lapse_b,1,0
SH_1_PUP_ASB_lapse_b,2,0
SH_1_PUP_ASB_lapse_b,3,0
SH_1_PUP_ASB_lapse_b,4,0
SH_1_PUP_ASB_lapse_b,5,0
SH_1_PUP_ASB_lapse_b,6,0
SH_1_PUP_ASB_lapse_b,7,0
SH_1_PUP_ASB_lapse_b,8,0
SH_1_PUP_ASB_lapse_b,9,0
SH_1_PUP_ASB_lapse_b,10,0
SH_1_PUP_ASB_lapse_b,11,0
SH_1_PUP_ASB_pup_a,1,0
SH_1_PUP_ASB_pup_a,2,0
SH_1_PUP_ASB_pup_a,3,0
SH_1_PUP_ASB_pup_a,4,0
SH_1_PUP_ASB_pup_a,5,0
SH_1_PUP_ASB_pup_a,6,0
SH_1_PUP_ASB_pup_a,7,0
SH_1_PUP_ASB_pup_a,8,0
SH_1_PUP_ASB_pup_a,9,0
SH_1_PUP_ASB_pup_a,10,0
SH_1_PUP_ASB_pup_a,11,0
SH_1_PUP_ASB_pup_b,1,0
SH_1_PUP_ASB_pup_b,2,0
SH_1_PUP_ASB_pup_b,3,0
SH_1_PUP_ASB_pup_b,4,0
SH_1_PUP_ASB_pup_b,5,0
SH_1_PUP_ASB_pup_b,6,0
SH_1_PUP_ASB_pup_b,7,0
SH_1_PUP_ASB_pup_b,8,0
SH_1_PUP_ASB_pup_b,9,0
SH_1_PUP_ASB_pup_b,10,0
SH_1_PUP_ASB_pup_b,11,0
SH_1_PUP_MVI_lapse_a,1,0
SH_1_PUP_MVI_lapse_a,2,0
SH_1_PUP_MVI_lapse_a,3,0
SH_1_PUP_MVI_lapse_a,4,0
SH_1_PUP_MVI_lapse_a,5,0
SH_1_PUP_MVI_lapse_a,6,0
SH_1_PUP_MVI_lapse_a,7,0
SH_1_PUP_MVI_lapse_a,8,0
SH_1_PUP_MVI_lapse_a,9,0
SH_1_PUP_MVI_lapse_a,10,0
SH_1_PUP_MVI_lapse_a,11,0
SH_1_PUP_MVI_lapse_b,1,0
SH_1_PUP_MVI_lapse_b,2,0
SH_1_PUP_MVI_lapse_b,3,0
SH_1_PUP_MVI_lapse_b,4,0
SH_1_PUP_MVI_lapse_b,5,0
SH_1_PUP_MVI_lapse_b,6,0
SH_1_PUP_MVI_lapse_b,7,0
SH_1_PUP_MVI_lapse_b,8,0
SH_1_PUP_MVI_lapse_b,9,0
SH_1_PUP_MVI_lapse_b,10,0
SH_1_PUP_MVI_lapse_b,11,0
SH_1_PUP_MVI_pup_a,1,0
SH_1_PUP_MVI_pup_a,2,0
SH_1_PUP_MVI_pup_a,3,0
SH_1_PUP_MVI_pup_a,4,0
SH_1_PUP_MVI_pup_a,5,0
SH_1_PUP_MVI_pup_a,6,0
SH_1_PUP_MVI_pup_a,7,0
SH_1_PUP_MVI_pup_a,8,0
SH_1_PUP_MVI_pup_a,9,0
SH_1_PUP_MVI_pup_a,10,0
SH_1_PUP_MVI_pup_a,11,0
SH_1_PUP_MVI_pup_b,1,0
SH_1_PUP_MVI_pup_b,2,0
SH_1_PUP_MVI_pup_b,3,0
SH_1_PUP_MVI_pup_b,4,0
SH_1_PUP_MVI_pup_b,5,0
SH_1_PUP_MVI_pup_b,6,0
SH_1_PUP_MVI_pup_b,7,0
SH_1_PUP_MVI_pup_b,8,0
SH_1_PUP_MVI_pup_b,9,0
SH_1_PUP_MVI_pup_b,10,0
SH_1_PUP_MVI_pup_b,11,0
SH_2_PP_ASB_lapse_a,1,0
SH_2_PP_ASB_lapse_a,2,0
SH_2_PP_ASB_lapse_a,3,0
SH_2_PP_ASB_lapse_a,4,0
SH_2_PP_ASB_lapse_a,5,0
SH_2_PP_ASB_lapse_a,6,0
SH_2_PP_ASB_lapse_a,7,0
SH_2_PP_ASB_lapse_a,8,0
SH_2_PP_ASB_lapse_a,9,0
SH_2_PP_ASB_lapse_a,10,0
SH_2_PP_ASB_lapse_a,11,0
SH_2_PP_ASB_lapse_b,1,0
SH_2_PP_ASB_lapse_b,2,0
SH_2_PP_ASB_lapse_b,3,0
SH_2_PP_ASB_lapse_b,4,0
SH_2_PP_ASB_lapse_b,5,0
SH_2_PP_ASB_lapse_b,6,0
SH_2_PP_ASB_lapse_b,7,0
SH_2_PP_ASB_lapse_b,8,0
SH_2_PP_ASB_lapse_b,9,0
SH_2_PP_ASB_lapse_b,10,0
SH_2_PP_ASB_lapse_b,11,0
SH_2_PP_ASB_pup_a,1,0
SH_2_PP_ASB_pup_a,2,0
SH_2_PP_ASB_pup_a,3,0
SH_2_PP_ASB_pup_a,4,0
SH_2_PP_ASB_pup_a,5,0
SH_2_PP_ASB_pup_a,6,0
SH_2_PP_ASB_pup_a,7,0
SH_2_PP_ASB_pup_a,8,0
SH_2_PP_ASB_pup_a,9,0
SH_2_PP_ASB_pup_a,10,0
SH_2_PP_ASB_pup_a,11,0
SH_2_PP_ASB_pup_b,1,0
SH_2_PP_ASB_pup_b,2,0
SH_2_PP_ASB_pup_b,3,0
SH_2_PP_ASB_pup_b,4,0
SH_2_PP_ASB_pup_b,5,0
SH_2_PP_ASB_pup_b,6,0
SH_2_PP_ASB_pup_b,7,0
SH_2_PP_ASB_pup_b,8,0
SH_2_PP_ASB_pup_b,9,0
SH_2_PP_ASB_pup_b,10,0
SH_2_PP_ASB_pup_b,11,0
SH_2_PP_MVI_lapse_a,1,0
SH_2_PP_MVI_lapse_a,2,0
SH_2_PP_MVI_lapse_a,3,0
SH_2_PP_MVI_lapse_a,4,0
SH_2_PP_MVI_lapse_a,5,0
SH_2_PP_MVI_lapse_a,6,0
SH_2_PP_MVI_lapse_a,7,0
SH_2_PP_MVI_lapse_a,8,0
SH_2_PP_MVI_lapse_a,9,0
SH_2_PP_MVI_lapse_a,10,0
SH_2_PP_MVI_lapse_a,11,0
SH_2_PP_MVI_lapse_b,1,0
SH_2_PP_MVI_lapse_b,2,0
SH_2_PP_MVI_lapse_b,3,0
SH_2_PP_MVI_lapse_b,4,0
SH_2_PP_MVI_lapse_b,5,0
SH_2_PP_MVI_lapse_b,6,0
SH_2_PP_MVI_lapse_b,7,0
SH_2_PP_MVI_lapse_b,8,0
SH_2_PP_MVI_lapse_b,9,0
SH_2_PP_MVI_lapse_b,10,0
SH_2_PP_MVI_lapse_b,11,0
SH_2_PP_MVI_pup_a,1,0
SH_2_PP_MVI_pup_a,2,0
SH_2_PP_MVI_pup_a,3,0
SH_2_PP_MVI_pup_a,4,0
SH_2_PP_MVI_pup_a,5,0
SH_2_PP_MVI_pup_a,6,0
SH_2_PP_MVI_pup_a,7,0
SH_2_PP_MVI_pup_a,8,0
SH_2_PP_MVI_pup_a,9,0
SH_2_PP_MVI_pup_a,10,0
SH_2_PP_MVI_pup_a,11,0
SH_2_PP_MVI_pup_b,1,0
SH_2_PP_MVI_pup_b,2,0
SH_2_PP_MVI_pup_b,3,0
SH_2_PP_MVI_pup_b,4,0
SH_2_PP_MVI_pup_b,5,0
SH_2_PP_MVI_pup_b,6,0
SH_2_PP_MVI_pup_b,7,0
SH_2_PP_MVI_pup_b,8,0
SH_2_PP_MVI_pup_b,9,0
SH_2_PP_MVI_pup_b,10,0
SH_2_PP_MVI_pup_b,11,0
SH_2_PUP_ASB_lapse_a,1,0
SH_2_PUP_ASB_lapse_a,2,0
SH_2_PUP_ASB_lapse_a,3,0
SH_2_PUP_ASB_lapse_a,4,0
SH_2_PUP_ASB_lapse_a,5,0
SH_2_PUP_ASB_lapse_a,6,0
SH_2_PUP_ASB_lapse_a,7,0
SH_2_PUP_ASB_lapse_a,8,0
SH_2_PUP_ASB_lapse_a,9,0
SH_2_PUP_ASB_lapse_a,10,0
SH_2_PUP_ASB_lapse_a,11,0
SH_2_PUP_ASB_lapse_b,1,0
SH_2_PUP_ASB_lapse_b,2,0
SH_2_PUP_ASB_lapse_b,3,0
SH_2_PUP_ASB_lapse_b,4,0
SH_2_PUP_ASB_lapse_b,5,0
SH_2_PUP_ASB_lapse_b,6,0
SH_2_PUP_ASB_lapse_b,7,0
SH_2_PUP_ASB_lapse_b,8,0
SH_2_PUP_ASB_lapse_b,9,0
SH_2_PUP_ASB_lapse_b,10,0
SH_2_PUP_ASB_lapse_b,11,0
SH_2_PUP_ASB_pup_a,1,0
SH_2_PUP_ASB_pup_a,2,0
SH_2_PUP_ASB_pup_a,3,0
SH_2_PUP_ASB_pup_a,4,0
SH_2_PUP_ASB_pup_a,5,0
SH_2_PUP_ASB_pup_a,6,0
SH_2_PUP_ASB_pup_a,7,0
SH_2_PUP_ASB_pup_a,8,0
SH_2_PUP_ASB_pup_a,9,0
SH_2_PUP_ASB_pup_a,10,0
SH_2_PUP_ASB_pup_a,11,0
SH_2_PUP_ASB_pup_b,1,0
SH_2_PUP_ASB_pup_b,2,0
SH_2_PUP_ASB_pup_b,3,0
SH_2_PUP_ASB_pup_b,4,0
SH_2_PUP_ASB_pup_b,5,0
SH_2_PUP_ASB_pup_b,6,0
SH_2_PUP_ASB_pup_b,7,0
SH_2_PUP_ASB_pup_b,8,0
SH_2_PUP_ASB_pup_b,9,0
SH_2_PUP_ASB_pup_b,10,0
SH_2_PUP_ASB_pup_b,11,0
SH_2_PUP_MVI_lapse_a,1,0
SH_2_PUP_MVI_lapse_a,2,0
SH_2_PUP_MVI_lapse_a,3,0
SH_2_PUP_MVI_lapse_a,4,0
SH_2_PUP_MVI_lapse_a,5,0
SH_2_PUP_MVI_lapse_a,6,0
SH_2_PUP_MVI_lapse_a,7,0
SH_2_PUP_MVI_lapse_a,8,0
SH_2_PUP_MVI_lapse_a,9,0
SH_2_PUP_MVI_lapse_a,10,0
SH_2_PUP_MVI_lapse_a,11,0
SH_2_PUP_MVI_lapse_b,1,0
SH_2_PUP_MVI_lapse_b,2,0
SH_2_PUP_MVI_lapse_b,3,0
SH_2_PUP_MVI_lapse_b,4,0
SH_2_PUP_MVI_lapse_b,5,0
SH_2_PUP_MVI_lapse_b,6,0
SH_2_PUP_MVI_lapse_b,7,0
SH_2_PUP_MVI_lapse_b,8,0
SH_2_PUP_MVI_lapse_b,9,0
SH_2_PUP_MVI_lapse_b,10,0
SH_2_PUP_MVI_lapse_b,11,0
SH_2_PUP_MVI_pup_a,1,0
SH_2_PUP_MVI_pup_a,2,0
SH_2_PUP_MVI_pup_a,3,0
SH_2_PUP_MVI_pup_a,4,0
SH_2_PUP_MVI_pup_a,5,0
SH_2_PUP_MVI_pup_a,6,0
SH_2_PUP_MVI_pup_a,7,0
SH_2_PUP_MVI_pup_a,8,0
SH_2_PUP_MVI_pup_a,9,0
SH_2_PUP_MVI_pup_a,10,0
SH_2_PUP_MVI_pup_a,11,0
SH_2_PUP_MVI_pup_b,1,0
SH_2_PUP_MVI_pup_b,2,0
SH_2_PUP_MVI_pup_b,3,0
SH_2_PUP_MVI_pup_b,4,0
SH_2_PUP_MVI_pup_b,5,0
SH_2_PUP_MVI_pup_b,6,0
SH_2_PUP_MVI_pup_b,7,0
SH_2_PUP_MVI_pup_b,8,0
SH_2_PUP_MVI_pup_b,9,0
SH_2_PUP_MVI_pup_b,10,0
SH_2_PUP_MVI_pup_b,11,0
SH_3_PP_ASB_lapse_a,1,0
SH_3_PP_ASB_lapse_a,2,0
SH_3_PP_ASB_lapse_a,3,0
SH_3_PP_ASB_lapse_a,4,0
SH_3_PP_ASB_lapse_a,5,0
SH_3_PP_ASB_lapse_a,6,0
SH_3_PP_ASB_lapse_a,7,0
SH_3_PP_ASB_lapse_a,8,0
SH_3_PP_ASB_lapse_a,9,0
SH_3_PP_ASB_lapse_a,10,0
SH_3_PP_ASB_lapse_a,11,0
SH_3_PP_ASB_lapse_b,1,0
SH_3_PP_ASB_lapse_b,2,0
SH_3_PP_ASB_lapse_b,3,0
SH_3_PP_ASB_lapse_b,4,0
SH_3_PP_ASB_lapse_b,5,0
SH_3_PP_ASB_lapse_b,6,0
SH_3_PP_ASB_lapse_b,7,0
SH_3_PP_ASB_lapse_b,8,0
SH_3_PP_ASB_lapse_b,9,0
SH_3_PP_ASB_lapse_b,10,0
SH_3_PP_ASB_lapse_b,11,0
SH_3_PP_ASB_pup_a,1,0
SH_3_PP_ASB_pup_a,2,0
SH_3_PP_ASB_pup_a,3,0
SH_3_PP_ASB_pup_a,4,0
SH_3_PP_ASB_pup_a,5,0
SH_3_PP_ASB_pup_a,6,0
SH_3_PP_ASB_pup_a,7,0
SH_3_PP_ASB_pup_a,8,0
SH_3_PP_ASB_pup_a,9,0
SH_3_PP_ASB_pup_a,10,0
SH_3_PP_ASB_pup_a,11,0
SH_3_PP_ASB_pup_b,1,0
SH_3_PP_ASB_pup_b,2,0
SH_3_PP_ASB_pup_b,3,0
SH_3_PP_ASB_pup_b,4,0
SH_3_PP_ASB_pup_b,5,0
SH_3_PP_ASB_pup_b,6,0
SH_3_PP_ASB_pup_b,7,0
SH_3_PP_ASB_pup_b,8,0
SH_3_PP_ASB_pup_b,9,0
SH_3_PP_ASB_pup_b,10,0
SH_3_PP_ASB_pup_b,11,0
SH_3_PP_MVI_lapse_a,1,0
SH_3_PP_MVI_lapse_a,2,0
SH_3_PP_MVI_lapse_a,3,0
SH_3_PP_MVI_lapse_a,4,0
SH_3_PP_MVI_lapse_a,5,0
SH_3_PP_MVI_lapse_a,6,0
SH_3_PP_MVI_lapse_a,7,0
SH_3_PP_MVI_lapse_a,8,0
SH_3_PP_MVI_lapse_a,9,0
SH_3_PP_MVI_lapse_a,10,0
SH_3_PP_MVI_lapse_a,11,0
SH_3_PP_MVI_lapse_b,1,0
SH_3_PP_MVI_lapse_b,2,0
SH_3_PP_MVI_lapse_b,3,0
SH_3_PP_MVI_lapse_b,4,0
SH_3_PP_MVI_lapse_b,5,0
SH_3_PP_MVI_lapse_b,6,0
SH_3_PP_MVI_lapse_b,7,0
SH_3_PP_MVI_lapse_b,8,0
SH_3_PP_MVI_lapse_b,9,0
SH_3_PP_MVI_lapse_b,10,0
SH_3_PP_MVI_lapse_b,11,0
SH_3_PP_MVI_pup_a,1,0
SH_3_PP_MVI_pup_a,2,0
SH_3_PP_MVI_pup_a,3,0
SH_3_PP_MVI_pup_a,4,0
SH_3_PP_MVI_pup_a,5,0
SH_3_PP_MVI_pup_a,6,0
SH_3_PP_MVI_pup_a,7,0
SH_3_PP_MVI_pup_a,8,0
SH_3_PP_MVI_pup_a,9,0
SH_3_PP_MVI_pup_a,10,0
SH_3_PP_MVI_pup_a,11,0
SH_3_PP_MVI_pup_b,1,0
SH_3_PP_MVI_pup_b,2,0
SH_3_PP_MVI_pup_b,3,0
SH_3_PP_MVI_pup_b,4,0
SH_3_PP_MVI_pup_b,5,0
SH_3_PP_MVI_pup_b,6,0
SH_3_PP_MVI_pup_b,7,0
SH_3_PP_MVI_pup_b,8,0
SH_3_PP_MVI_pup_b,9,0
SH_3_PP_MVI_pup_b,10,0
SH_3_PP_MVI_pup_b,11,0
SH_3_PUP_ASB_lapse_a,1,0
SH_3_PUP_ASB_lapse_a,2,0
SH_3_PUP_ASB_lapse_a,3,0
SH_3_PUP_ASB_lapse_a,4,0
SH_3_PUP_ASB_lapse_a,5,0
SH_3_PUP_ASB_lapse_a,6,0
SH_3_PUP_ASB_lapse_a,7,0
SH_3_PUP_ASB_lapse_a,8,0
SH_3_PUP_ASB_lapse_a,9,0
