runkey,groupofcontracts,type,maturityidentifier,rate
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1299M,0.026114938806
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1300M,0.026122887191
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1301M,0.026130823419
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1302M,0.026138747517
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1303M,0.026146659514
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1304M,0.026154559436
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1305M,0.026162447312
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1306M,0.026170323169
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1307M,0.026178187034
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1308M,0.026186038935
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1309M,0.026193878899
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1310M,0.026201706954
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1311M,0.026209523126
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1312M,0.026217327443
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1313M,0.026225119931
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1314M,0.026232900617
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1315M,0.026240669529
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1316M,0.026248426692
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1317M,0.026256172134
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1318M,0.026263905881
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1319M,0.026271627959
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1320M,0.026279338396
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1321M,0.026287037216
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1322M,0.026294724447
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1323M,0.026302400114
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1324M,0.026310064244
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1325M,0.026317716862
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1326M,0.026325357995
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1327M,0.026332987668
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1328M,0.026340605908
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1329M,0.026348212739
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1330M,0.026355808188
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1331M,0.026363392279
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1332M,0.026370965039
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1333M,0.026378526493
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1334M,0.026386076666
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1335M,0.026393615583
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1336M,0.02640114327
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1337M,0.026408659751
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1338M,0.026416165051
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1339M,0.026423659197
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1340M,0.026431142211
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1341M,0.026438614119
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1342M,0.026446074947
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1343M,0.026453524717
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1344M,0.026460963456
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1345M,0.026468391187
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1346M,0.026475807935
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1347M,0.026483213724
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1348M,0.026490608579
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1349M,0.026497992523
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1350M,0.026505365582
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1351M,0.026512727778
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1352M,0.026520079136
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1353M,0.026527419679
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1354M,0.026534749433
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1355M,0.02654206842
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1356M,0.026549376663
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1357M,0.026556674188
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1358M,0.026563961017
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1359M,0.026571237174
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1360M,0.026578502682
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1361M,0.026585757564
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1362M,0.026593001844
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1363M,0.026600235546
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1364M,0.026607458692
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1365M,0.026614671305
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1366M,0.026621873408
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1367M,0.026629065025
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1368M,0.026636246178
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1369M,0.02664341689
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1370M,0.026650577184
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1371M,0.026657727082
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1372M,0.026664866608
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1373M,0.026671995783
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1374M,0.02667911463
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1375M,0.026686223172
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1376M,0.02669332143
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1377M,0.026700409428
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1378M,0.026707487187
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1379M,0.02671455473
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1380M,0.026721612079
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1381M,0.026728659256
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1382M,0.026735696282
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1383M,0.02674272318
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1384M,0.026749739971
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1385M,0.026756746678
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1386M,0.026763743321
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1387M,0.026770729924
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1388M,0.026777706507
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1389M,0.026784673091
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1390M,0.026791629699
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1391M,0.026798576351
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1392M,0.02680551307
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1393M,0.026812439876
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1394M,0.026819356791
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1395M,0.026826263835
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1396M,0.02683316103
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1397M,0.026840048397
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1398M,0.026846925957
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1399M,0.026853793731
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1400M,0.02686065174
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1401M,0.026867500004
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1402M,0.026874338545
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1403M,0.026881167382
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1404M,0.026887986537
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1405M,0.026894796031
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1406M,0.026901595883
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1407M,0.026908386114
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1408M,0.026915166745
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1409M,0.026921937796
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1410M,0.026928699286
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1411M,0.026935451238
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1412M,0.02694219367
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1413M,0.026948926603
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1414M,0.026955650056
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1415M,0.026962364051
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1416M,0.026969068606
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1417M,0.026975763742
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1418M,0.026982449478
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1419M,0.026989125835
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1420M,0.026995792831
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1421M,0.027002450488
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1422M,0.027009098823
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1423M,0.027015737858
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1424M,0.02702236761
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1425M,0.027028988101
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1426M,0.027035599348
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1427M,0.027042201373
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1428M,0.027048794193
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1429M,0.027055377828
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1430M,0.027061952297
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1431M,0.02706851762
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1432M,0.027075073815
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1433M,0.027081620901
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1434M,0.027088158898
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1435M,0.027094687825
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1436M,0.027101207699
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1437M,0.027107718541
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1438M,0.027114220368
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1439M,0.0271207132
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1440M,0.027127197055
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,1M,-0.003772404909
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,2M,-0.003369407103
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,3M,-0.002993061805
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,4M,-0.002643335426
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,5M,-0.002320200294
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,6M,-0.002023634061
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,7M,-0.00175361911
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,8M,-0.001510141971
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,9M,-0.001293192732
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,10M,-0.001102764453
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,11M,-9.38852582E-4
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,12M,-8.01454367E-4
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,13M,-5.68711905E-4
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,14M,-2.46327091E-4
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,15M,4.0974822E-5
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,16M,2.93185485E-4
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,17M,5.10292361E-4
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,18M,6.92279741E-4
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,19M,8.39129777E-4
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,20M,9.50823503E-4
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,21M,0.001027341871
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,22M,0.001068666775
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,23M,0.001074782094
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,24M,0.001045674721
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,25M,0.001073426239
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,26M,0.001175816589
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,27M,0.001269643126
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,28M,0.001354902148
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,29M,0.00143158953
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,30M,0.001499700787
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,31M,0.001559231137
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,32M,0.001610175559
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,33M,0.001652528855
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,34M,0.001686285716
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,35M,0.001711440776
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,36M,0.001727988679
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,37M,0.001748792254
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,38M,0.001781714422
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,39M,0.00181782159
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,40M,0.001857116334
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,41M,0.001899601358
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,42M,0.001945279509
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,43M,0.001994153783
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,44M,0.002046227331
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,45M,0.002101503474
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,46M,0.002159985704
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,47M,0.002221677699
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,48M,0.002286583331
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,49M,0.002337558923
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,50M,0.002376207833
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,51M,0.002420482996
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,52M,0.002470390131
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,53M,0.002525935278
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,54M,0.00258712482
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,55M,0.002653965515
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,56M,0.00272646452
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,57M,0.002804629418
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,58M,0.002888468251
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,59M,0.002977989542
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,60M,0.003073202324
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,61M,0.003150308637
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,62M,0.003209771219
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,63M,0.003275634054
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,64M,0.003347906364
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,65M,0.003426597872
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,66M,0.00351171883
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,67M,0.003603280061
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,68M,0.003701292992
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,69M,0.003805769692
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,70M,0.003916722906
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,71M,0.004034166095
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,72M,0.004158113471
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,73M,0.004272341013
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,74M,0.004373464753
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,75M,0.00447603248
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,76M,0.004580049282
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,77M,0.004685520385
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,78M,0.004792451146
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,79M,0.004900847063
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,80M,0.005010713773
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,81M,0.005122057058
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,82M,0.005234882843
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,83M,0.005349197204
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,84M,0.005465006364
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,85M,0.005598256199
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,86M,0.005741252848
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,87M,0.005874193157
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,88M,0.005997057882
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,89M,0.006109826981
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,90M,0.006212479694
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,91M,0.006304994629
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,92M,0.006387349849
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,93M,0.00645952295
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,94M,0.006521491152
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,95M,0.006573231382
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,96M,0.006614720365
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,97M,0.006684357008
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,98M,0.006783283826
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,99M,0.006873639651
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,100M,0.00695540455
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,101M,0.007028558159
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,102M,0.007093079751
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,103M,0.007148948293
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,104M,0.007196142508
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,105M,0.007234640941
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,106M,0.007264422016
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,107M,0.007285464106
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,108M,0.007297745591
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,109M,0.007327255451
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,110M,0.007377384117
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,111M,0.007423814471
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,112M,0.007466537327
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,113M,0.007505543388
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,114M,0.007540823257
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,115M,0.007572367446
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,116M,0.007600166391
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,117M,0.00762421046
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,118M,0.007644489969
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,119M,0.007660995188
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,120M,0.00767371636
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,121M,0.007693423206
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,122M,0.007721764711
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,123M,0.007748785689
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,124M,0.007774482751
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,125M,0.007798852481
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,126M,0.007821891432
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,127M,0.007843596131
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,128M,0.007863963082
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,129M,0.007882988761
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,130M,0.007900669625
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,131M,0.007917002107
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,132M,0.007931982622
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,133M,0.007965692104
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,134M,0.008012884982
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,135M,0.008050835432
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,136M,0.00807951799
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,137M,0.00809890715
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,138M,0.008108977431
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,139M,0.008109703455
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,140M,0.008101060019
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,141M,0.008083022171
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,142M,0.008055565282
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,143M,0.008018665127
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,144M,0.007972297957
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,145M,0.00794452442
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,146M,0.007938850529
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,147M,0.007928943262
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,148M,0.007914791632
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,149M,0.00789638473
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,150M,0.00787371174
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,151M,0.007846761955
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,152M,0.007815524796
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,153M,0.007779989821
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,154M,0.007740146748
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,155M,0.007695985467
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,156M,0.007647496059
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,157M,0.007594441573
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,158M,0.007543072211
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,159M,0.007496752145
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,160M,0.007455493944
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,161M,0.007419310084
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,162M,0.007388212977
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,163M,0.007362214984
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,164M,0.007341328445
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,165M,0.007325565693
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,166M,0.007314939082
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,167M,0.007309461007
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,168M,0.007309143926
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,169M,0.007319557361
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,170M,0.007331171075
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,171M,0.007333642901
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,172M,0.007326950485
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,173M,0.007311071708
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,174M,0.007285984754
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,175M,0.007251668185
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,176M,0.00720810101
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,177M,0.007155262762
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,178M,0.007093133574
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,179M,0.007021694246
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,180M,0.006940926326
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,181M,0.006856515145
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,182M,0.006779784092
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,183M,0.006710709142
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,184M,0.006649307202
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,185M,0.006595594963
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,186M,0.006549588943
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,187M,0.00651130554
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,188M,0.00648076108
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,189M,0.006457971869
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,190M,0.006442954239
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,191M,0.006435724603
IFRS17_ALL_noLP,L0008100~TRANSITION,monthlyforward,192M,0.006436299507
