tarcd,year,value
BUDGETFONDS,2029,0
BUDGETFONDS,2030,0
BUDGETFONDS,2031,0
BUDGETFONDS,2032,0
BUDGETFONDS,2033,0
BUDGETFONDS,2034,0
BUDGETFONDS,2035,0
BUDGETFONDS,2036,0
BUDGETFONDS,2037,0
BUDGETFONDS,2038,0
BUDGETFONDS,2039,0
BUDGETFONDS,2040,0
BUDGETFONDS,2041,0
BUDGETFONDS,2042,0
BUDGETFONDS,2043,0
BUDGETFONDS,2044,0
BUDGETFONDS,2045,0
BUDGETFONDS,2046,0
BUDGETFONDS,2047,0
BUDGETFONDS,2048,0
BUDGETFONDS,2049,0
BUDGETFONDS,2050,0
BUDGETFONDS,2051,0
BUDGETFONDS,2052,0
BUDGETFONDS,2053,0
BUDGETFONDS,2054,0
BUDGETFONDS,2055,0
BUDGETFONDS,2056,0
BUDGETFONDS,2057,0
BUDGETFONDS,2058,0
BUDGETFONDS,2059,0
BUDGETFONDS,2060,0
BUDGETFONDS,2061,0
BUDGETFONDS,2062,0
BUDGETFONDS,2063,0
BUDGETFONDS,2064,0
BUDGETFONDS,2065,0
BUDGETFONDS,2066,0
BUDGETFONDS,2067,0
BUDGETFONDS,2068,0
BUDGETFONDS,2069,0
BUDGETFONDS,2070,0
BUDGETFONDS,2071,0
BUDGETFONDS,2072,0
BUDGETFONDS,2073,0
BUDGETFONDS,2074,0
BUDGETFONDS,2075,0
BUDGETFONDS,2076,0
BUDGETFONDS,2077,0
BUDGETFONDS,2078,0
BUDGETFONDS,2079,0
BUDGETFONDS,2080,0
BUDGETFONDS,2081,0
BUDGETFONDS,2082,0
BUDGETFONDS,2083,0
BUDGETFONDS,2084,0
BUDGETFONDS,2085,0
BUDGETFONDS,2086,0
BUDGETFONDS,2087,0
BUDGETFONDS,2088,0
BUDGETFONDS,2089,0
BUDGETFONDS,2090,0
BUDGETFONDS,2091,0
BUDGETFONDS,2092,0
BUDGETFONDS,2093,0
BUDGETFONDS,2094,0
BUDGETFONDS,2095,0
BUDGETFONDS,2096,0
BUDGETFONDS,2097,0
BUDGETFONDS,2098,0
BUDGETFONDS,2099,0
BUDGETFONDS,2100,0
FISCAALVOORDEELPLAN,1950,12
FISCAALVOORDEELPLAN,1951,12
FISCAALVOORDEELPLAN,1952,12
FISCAALVOORDEELPLAN,1953,12
FISCAALVOORDEELPLAN,1954,12
FISCAALVOORDEELPLAN,1955,12
FISCAALVOORDEELPLAN,1956,12
FISCAALVOORDEELPLAN,1957,12
FISCAALVOORDEELPLAN,1958,12
FISCAALVOORDEELPLAN,1959,12
FISCAALVOORDEELPLAN,1960,12
FISCAALVOORDEELPLAN,1961,12
FISCAALVOORDEELPLAN,1962,12
FISCAALVOORDEELPLAN,1963,12
FISCAALVOORDEELPLAN,1964,12
FISCAALVOORDEELPLAN,1965,12
FISCAALVOORDEELPLAN,1966,12
FISCAALVOORDEELPLAN,1967,12
FISCAALVOORDEELPLAN,1968,12
FISCAALVOORDEELPLAN,1969,12
FISCAALVOORDEELPLAN,1970,12
FISCAALVOORDEELPLAN,1971,12
FISCAALVOORDEELPLAN,1972,12
FISCAALVOORDEELPLAN,1973,12
FISCAALVOORDEELPLAN,1974,12
FISCAALVOORDEELPLAN,1975,12
FISCAALVOORDEELPLAN,1976,12
FISCAALVOORDEELPLAN,1977,12
FISCAALVOORDEELPLAN,1978,12
FISCAALVOORDEELPLAN,1979,12
FISCAALVOORDEELPLAN,1980,12
FISCAALVOORDEELPLAN,1981,12
FISCAALVOORDEELPLAN,1982,12
FISCAALVOORDEELPLAN,1983,12
FISCAALVOORDEELPLAN,1984,12
FISCAALVOORDEELPLAN,1985,12
FISCAALVOORDEELPLAN,1986,12
FISCAALVOORDEELPLAN,1987,12
FISCAALVOORDEELPLAN,1988,12
FISCAALVOORDEELPLAN,1989,12
FISCAALVOORDEELPLAN,1990,12
FISCAALVOORDEELPLAN,1991,12
FISCAALVOORDEELPLAN,1992,12
FISCAALVOORDEELPLAN,1993,12
FISCAALVOORDEELPLAN,1994,12
FISCAALVOORDEELPLAN,1995,12
FISCAALVOORDEELPLAN,1996,12
FISCAALVOORDEELPLAN,1997,12
FISCAALVOORDEELPLAN,1998,12
FISCAALVOORDEELPLAN,1999,12
FISCAALVOORDEELPLAN,2000,12
FISCAALVOORDEELPLAN,2001,12
FISCAALVOORDEELPLAN,2002,12
FISCAALVOORDEELPLAN,2003,12
FISCAALVOORDEELPLAN,2004,12
FISCAALVOORDEELPLAN,2005,12
FISCAALVOORDEELPLAN,2006,12
FISCAALVOORDEELPLAN,2007,12
FISCAALVOORDEELPLAN,2008,12
FISCAALVOORDEELPLAN,2009,12
FISCAALVOORDEELPLAN,2010,12
FISCAALVOORDEELPLAN,2011,12
FISCAALVOORDEELPLAN,2012,12
FISCAALVOORDEELPLAN,2013,12
FISCAALVOORDEELPLAN,2014,12
FISCAALVOORDEELPLAN,2015,12
FISCAALVOORDEELPLAN,2016,12
FISCAALVOORDEELPLAN,2017,12
FISCAALVOORDEELPLAN,2018,12
FISCAALVOORDEELPLAN,2019,12
FISCAALVOORDEELPLAN,2020,12
FISCAALVOORDEELPLAN,2021,12
FISCAALVOORDEELPLAN,2022,12
FISCAALVOORDEELPLAN,2023,12
FISCAALVOORDEELPLAN,2024,12
FISCAALVOORDEELPLAN,2025,12
FISCAALVOORDEELPLAN,2026,12
FISCAALVOORDEELPLAN,2027,12
FISCAALVOORDEELPLAN,2028,12
FISCAALVOORDEELPLAN,2029,12
FISCAALVOORDEELPLAN,2030,12
FISCAALVOORDEELPLAN,2031,12
FISCAALVOORDEELPLAN,2032,12
FISCAALVOORDEELPLAN,2033,12
FISCAALVOORDEELPLAN,2034,12
FISCAALVOORDEELPLAN,2035,12
FISCAALVOORDEELPLAN,2036,12
FISCAALVOORDEELPLAN,2037,12
FISCAALVOORDEELPLAN,2038,12
FISCAALVOORDEELPLAN,2039,12
FISCAALVOORDEELPLAN,2040,12
FISCAALVOORDEELPLAN,2041,12
FISCAALVOORDEELPLAN,2042,12
FISCAALVOORDEELPLAN,2043,12
FISCAALVOORDEELPLAN,2044,12
FISCAALVOORDEELPLAN,2045,12
FISCAALVOORDEELPLAN,2046,12
FISCAALVOORDEELPLAN,2047,12
FISCAALVOORDEELPLAN,2048,12
FISCAALVOORDEELPLAN,2049,12
FISCAALVOORDEELPLAN,2050,12
FISCAALVOORDEELPLAN,2051,12
FISCAALVOORDEELPLAN,2052,12
FISCAALVOORDEELPLAN,2053,12
FISCAALVOORDEELPLAN,2054,12
FISCAALVOORDEELPLAN,2055,12
FISCAALVOORDEELPLAN,2056,12
FISCAALVOORDEELPLAN,2057,12
FISCAALVOORDEELPLAN,2058,12
FISCAALVOORDEELPLAN,2059,12
FISCAALVOORDEELPLAN,2060,12
FISCAALVOORDEELPLAN,2061,12
FISCAALVOORDEELPLAN,2062,12
FISCAALVOORDEELPLAN,2063,12
FISCAALVOORDEELPLAN,2064,12
FISCAALVOORDEELPLAN,2065,12
FISCAALVOORDEELPLAN,2066,12
FISCAALVOORDEELPLAN,2067,12
FISCAALVOORDEELPLAN,2068,12
FISCAALVOORDEELPLAN,2069,12
FISCAALVOORDEELPLAN,2070,12
FISCAALVOORDEELPLAN,2071,12
FISCAALVOORDEELPLAN,2072,12
FISCAALVOORDEELPLAN,2073,12
FISCAALVOORDEELPLAN,2074,12
FISCAALVOORDEELPLAN,2075,12
FISCAALVOORDEELPLAN,2076,12
FISCAALVOORDEELPLAN,2077,12
FISCAALVOORDEELPLAN,2078,12
FISCAALVOORDEELPLAN,2079,12
FISCAALVOORDEELPLAN,2080,12
FISCAALVOORDEELPLAN,2081,12
FISCAALVOORDEELPLAN,2082,12
FISCAALVOORDEELPLAN,2083,12
FISCAALVOORDEELPLAN,2084,12
FISCAALVOORDEELPLAN,2085,12
FISCAALVOORDEELPLAN,2086,12
FISCAALVOORDEELPLAN,2087,12
FISCAALVOORDEELPLAN,2088,12
FISCAALVOORDEELPLAN,2089,12
FISCAALVOORDEELPLAN,2090,12
FISCAALVOORDEELPLAN,2091,12
FISCAALVOORDEELPLAN,2092,12
FISCAALVOORDEELPLAN,2093,12
FISCAALVOORDEELPLAN,2094,12
FISCAALVOORDEELPLAN,2095,12
FISCAALVOORDEELPLAN,2096,12
FISCAALVOORDEELPLAN,2097,12
FISCAALVOORDEELPLAN,2098,12
FISCAALVOORDEELPLAN,2099,12
FISCAALVOORDEELPLAN,2100,12
GARANTIEPLAN,1950,12
GARANTIEPLAN,1951,12
GARANTIEPLAN,1952,12
GARANTIEPLAN,1953,12
GARANTIEPLAN,1954,12
GARANTIEPLAN,1955,12
GARANTIEPLAN,1956,12
GARANTIEPLAN,1957,12
GARANTIEPLAN,1958,12
GARANTIEPLAN,1959,12
GARANTIEPLAN,1960,12
GARANTIEPLAN,1961,12
GARANTIEPLAN,1962,12
GARANTIEPLAN,1963,12
GARANTIEPLAN,1964,12
GARANTIEPLAN,1965,12
GARANTIEPLAN,1966,12
GARANTIEPLAN,1967,12
GARANTIEPLAN,1968,12
GARANTIEPLAN,1969,12
GARANTIEPLAN,1970,12
GARANTIEPLAN,1971,12
GARANTIEPLAN,1972,12
GARANTIEPLAN,1973,12
GARANTIEPLAN,1974,12
GARANTIEPLAN,1975,12
GARANTIEPLAN,1976,12
GARANTIEPLAN,1977,12
GARANTIEPLAN,1978,12
GARANTIEPLAN,1979,12
GARANTIEPLAN,1980,12
GARANTIEPLAN,1981,12
GARANTIEPLAN,1982,12
GARANTIEPLAN,1983,12
GARANTIEPLAN,1984,12
GARANTIEPLAN,1985,12
GARANTIEPLAN,1986,12
GARANTIEPLAN,1987,12
GARANTIEPLAN,1988,12
GARANTIEPLAN,1989,12
GARANTIEPLAN,1990,12
GARANTIEPLAN,1991,12
GARANTIEPLAN,1992,12
GARANTIEPLAN,1993,12
GARANTIEPLAN,1994,12
GARANTIEPLAN,1995,12
GARANTIEPLAN,1996,12
GARANTIEPLAN,1997,12
GARANTIEPLAN,1998,12
GARANTIEPLAN,1999,12
GARANTIEPLAN,2000,12
GARANTIEPLAN,2001,12
GARANTIEPLAN,2002,12
GARANTIEPLAN,2003,12
GARANTIEPLAN,2004,12
GARANTIEPLAN,2005,12
GARANTIEPLAN,2006,12
GARANTIEPLAN,2007,12
GARANTIEPLAN,2008,12
GARANTIEPLAN,2009,12
GARANTIEPLAN,2010,12
GARANTIEPLAN,2011,12
GARANTIEPLAN,2012,12
GARANTIEPLAN,2013,12
GARANTIEPLAN,2014,12
GARANTIEPLAN,2015,12
GARANTIEPLAN,2016,12
GARANTIEPLAN,2017,12
GARANTIEPLAN,2018,12
GARANTIEPLAN,2019,12
GARANTIEPLAN,2020,12
GARANTIEPLAN,2021,12
GARANTIEPLAN,2022,12
GARANTIEPLAN,2023,12
GARANTIEPLAN,2024,12
GARANTIEPLAN,2025,12
GARANTIEPLAN,2026,12
GARANTIEPLAN,2027,12
GARANTIEPLAN,2028,12
GARANTIEPLAN,2029,12
GARANTIEPLAN,2030,12
GARANTIEPLAN,2031,12
GARANTIEPLAN,2032,12
GARANTIEPLAN,2033,12
GARANTIEPLAN,2034,12
GARANTIEPLAN,2035,12
GARANTIEPLAN,2036,12
GARANTIEPLAN,2037,12
GARANTIEPLAN,2038,12
GARANTIEPLAN,2039,12
GARANTIEPLAN,2040,12
GARANTIEPLAN,2041,12
GARANTIEPLAN,2042,12
GARANTIEPLAN,2043,12
GARANTIEPLAN,2044,12
GARANTIEPLAN,2045,12
GARANTIEPLAN,2046,12
GARANTIEPLAN,2047,12
GARANTIEPLAN,2048,12
GARANTIEPLAN,2049,12
GARANTIEPLAN,2050,12
GARANTIEPLAN,2051,12
GARANTIEPLAN,2052,12
GARANTIEPLAN,2053,12
GARANTIEPLAN,2054,12
GARANTIEPLAN,2055,12
GARANTIEPLAN,2056,12
GARANTIEPLAN,2057,12
GARANTIEPLAN,2058,12
GARANTIEPLAN,2059,12
GARANTIEPLAN,2060,12
GARANTIEPLAN,2061,12
GARANTIEPLAN,2062,12
GARANTIEPLAN,2063,12
GARANTIEPLAN,2064,12
GARANTIEPLAN,2065,12
GARANTIEPLAN,2066,12
GARANTIEPLAN,2067,12
GARANTIEPLAN,2068,12
GARANTIEPLAN,2069,12
GARANTIEPLAN,2070,12
GARANTIEPLAN,2071,12
GARANTIEPLAN,2072,12
GARANTIEPLAN,2073,12
GARANTIEPLAN,2074,12
GARANTIEPLAN,2075,12
GARANTIEPLAN,2076,12
GARANTIEPLAN,2077,12
GARANTIEPLAN,2078,12
GARANTIEPLAN,2079,12
GARANTIEPLAN,2080,12
GARANTIEPLAN,2081,12
GARANTIEPLAN,2082,12
GARANTIEPLAN,2083,12
GARANTIEPLAN,2084,12
GARANTIEPLAN,2085,12
GARANTIEPLAN,2086,12
GARANTIEPLAN,2087,12
GARANTIEPLAN,2088,12
GARANTIEPLAN,2089,12
GARANTIEPLAN,2090,12
GARANTIEPLAN,2091,12
GARANTIEPLAN,2092,12
GARANTIEPLAN,2093,12
GARANTIEPLAN,2094,12
GARANTIEPLAN,2095,12
GARANTIEPLAN,2096,12
GARANTIEPLAN,2097,12
GARANTIEPLAN,2098,12
GARANTIEPLAN,2099,12
GARANTIEPLAN,2100,12
KAPITAALPLAN,1950,12
KAPITAALPLAN,1951,12
KAPITAALPLAN,1952,12
KAPITAALPLAN,1953,12
KAPITAALPLAN,1954,12
KAPITAALPLAN,1955,12
KAPITAALPLAN,1956,12
KAPITAALPLAN,1957,12
KAPITAALPLAN,1958,12
KAPITAALPLAN,1959,12
KAPITAALPLAN,1960,12
KAPITAALPLAN,1961,12
KAPITAALPLAN,1962,12
KAPITAALPLAN,1963,12
KAPITAALPLAN,1964,12
KAPITAALPLAN,1965,12
KAPITAALPLAN,1966,12
KAPITAALPLAN,1967,12
KAPITAALPLAN,1968,12
KAPITAALPLAN,1969,12
KAPITAALPLAN,1970,12
KAPITAALPLAN,1971,12
KAPITAALPLAN,1972,12
KAPITAALPLAN,1973,12
KAPITAALPLAN,1974,12
KAPITAALPLAN,1975,12
KAPITAALPLAN,1976,12
KAPITAALPLAN,1977,12
KAPITAALPLAN,1978,12
KAPITAALPLAN,1979,12
KAPITAALPLAN,1980,12
KAPITAALPLAN,1981,12
KAPITAALPLAN,1982,12
KAPITAALPLAN,1983,12
KAPITAALPLAN,1984,12
KAPITAALPLAN,1985,12
KAPITAALPLAN,1986,12
KAPITAALPLAN,1987,12
KAPITAALPLAN,1988,12
KAPITAALPLAN,1989,12
KAPITAALPLAN,1990,12
KAPITAALPLAN,1991,12
KAPITAALPLAN,1992,12
KAPITAALPLAN,1993,12
KAPITAALPLAN,1994,12
KAPITAALPLAN,1995,12
KAPITAALPLAN,1996,12
KAPITAALPLAN,1997,12
KAPITAALPLAN,1998,12
KAPITAALPLAN,1999,12
KAPITAALPLAN,2000,12
KAPITAALPLAN,2001,12
KAPITAALPLAN,2002,12
KAPITAALPLAN,2003,12
KAPITAALPLAN,2004,12
KAPITAALPLAN,2005,12
KAPITAALPLAN,2006,12
KAPITAALPLAN,2007,12
KAPITAALPLAN,2008,12
KAPITAALPLAN,2009,12
KAPITAALPLAN,2010,12
KAPITAALPLAN,2011,12
KAPITAALPLAN,2012,12
KAPITAALPLAN,2013,12
KAPITAALPLAN,2014,12
KAPITAALPLAN,2015,12
KAPITAALPLAN,2016,12
KAPITAALPLAN,2017,12
KAPITAALPLAN,2018,12
KAPITAALPLAN,2019,12
KAPITAALPLAN,2020,12
KAPITAALPLAN,2021,12
KAPITAALPLAN,2022,12
KAPITAALPLAN,2023,12
KAPITAALPLAN,2024,12
KAPITAALPLAN,2025,12
KAPITAALPLAN,2026,12
KAPITAALPLAN,2027,12
KAPITAALPLAN,2028,12
KAPITAALPLAN,2029,12
KAPITAALPLAN,2030,12
KAPITAALPLAN,2031,12
KAPITAALPLAN,2032,12
KAPITAALPLAN,2033,12
KAPITAALPLAN,2034,12
KAPITAALPLAN,2035,12
KAPITAALPLAN,2036,12
KAPITAALPLAN,2037,12
KAPITAALPLAN,2038,12
KAPITAALPLAN,2039,12
KAPITAALPLAN,2040,12
KAPITAALPLAN,2041,12
KAPITAALPLAN,2042,12
KAPITAALPLAN,2043,12
KAPITAALPLAN,2044,12
KAPITAALPLAN,2045,12
KAPITAALPLAN,2046,12
KAPITAALPLAN,2047,12
KAPITAALPLAN,2048,12
KAPITAALPLAN,2049,12
KAPITAALPLAN,2050,12
KAPITAALPLAN,2051,12
KAPITAALPLAN,2052,12
KAPITAALPLAN,2053,12
KAPITAALPLAN,2054,12
KAPITAALPLAN,2055,12
KAPITAALPLAN,2056,12
KAPITAALPLAN,2057,12
KAPITAALPLAN,2058,12
KAPITAALPLAN,2059,12
KAPITAALPLAN,2060,12
KAPITAALPLAN,2061,12
KAPITAALPLAN,2062,12
KAPITAALPLAN,2063,12
KAPITAALPLAN,2064,12
KAPITAALPLAN,2065,12
KAPITAALPLAN,2066,12
KAPITAALPLAN,2067,12
KAPITAALPLAN,2068,12
KAPITAALPLAN,2069,12
KAPITAALPLAN,2070,12
KAPITAALPLAN,2071,12
KAPITAALPLAN,2072,12
KAPITAALPLAN,2073,12
KAPITAALPLAN,2074,12
KAPITAALPLAN,2075,12
KAPITAALPLAN,2076,12
KAPITAALPLAN,2077,12
KAPITAALPLAN,2078,12
KAPITAALPLAN,2079,12
KAPITAALPLAN,2080,12
KAPITAALPLAN,2081,12
KAPITAALPLAN,2082,12
KAPITAALPLAN,2083,12
KAPITAALPLAN,2084,12
KAPITAALPLAN,2085,12
KAPITAALPLAN,2086,12
KAPITAALPLAN,2087,12
KAPITAALPLAN,2088,12
KAPITAALPLAN,2089,12
KAPITAALPLAN,2090,12
KAPITAALPLAN,2091,12
KAPITAALPLAN,2092,12
KAPITAALPLAN,2093,12
KAPITAALPLAN,2094,12
KAPITAALPLAN,2095,12
KAPITAALPLAN,2096,12
KAPITAALPLAN,2097,12
KAPITAALPLAN,2098,12
KAPITAALPLAN,2099,12
KAPITAALPLAN,2100,12
KOERSPLAN,1950,12
KOERSPLAN,1951,12
KOERSPLAN,1952,12
KOERSPLAN,1953,12
KOERSPLAN,1954,12
KOERSPLAN,1955,12
KOERSPLAN,1956,12
KOERSPLAN,1957,12
KOERSPLAN,1958,12
KOERSPLAN,1959,12
KOERSPLAN,1960,12
KOERSPLAN,1961,12
KOERSPLAN,1962,12
KOERSPLAN,1963,12
KOERSPLAN,1964,12
KOERSPLAN,1965,12
KOERSPLAN,1966,12
KOERSPLAN,1967,12
KOERSPLAN,1968,12
KOERSPLAN,1969,12
KOERSPLAN,1970,12
KOERSPLAN,1971,12
KOERSPLAN,1972,12
KOERSPLAN,1973,12
KOERSPLAN,1974,12
KOERSPLAN,1975,12
KOERSPLAN,1976,12
KOERSPLAN,1977,12
KOERSPLAN,1978,12
KOERSPLAN,1979,12
KOERSPLAN,1980,12
KOERSPLAN,1981,12
KOERSPLAN,1982,12
KOERSPLAN,1983,12
KOERSPLAN,1984,12
KOERSPLAN,1985,12
KOERSPLAN,1986,12
KOERSPLAN,1987,12
KOERSPLAN,1988,12
KOERSPLAN,1989,12
KOERSPLAN,1990,12
KOERSPLAN,1991,12
KOERSPLAN,1992,12
KOERSPLAN,1993,12
KOERSPLAN,1994,12
KOERSPLAN,1995,12
KOERSPLAN,1996,12
KOERSPLAN,1997,12
KOERSPLAN,1998,12
KOERSPLAN,1999,12
KOERSPLAN,2000,12
KOERSPLAN,2001,12
KOERSPLAN,2002,12
KOERSPLAN,2003,12
KOERSPLAN,2004,12
KOERSPLAN,2005,12
KOERSPLAN,2006,12
KOERSPLAN,2007,12
KOERSPLAN,2008,12
KOERSPLAN,2009,12
KOERSPLAN,2010,12
KOERSPLAN,2011,12
KOERSPLAN,2012,12
KOERSPLAN,2013,12
KOERSPLAN,2014,12
KOERSPLAN,2015,12
KOERSPLAN,2016,12
KOERSPLAN,2017,12
KOERSPLAN,2018,12
KOERSPLAN,2019,12
KOERSPLAN,2020,12
KOERSPLAN,2021,12
KOERSPLAN,2022,12
KOERSPLAN,2023,12
KOERSPLAN,2024,12
KOERSPLAN,2025,12
KOERSPLAN,2026,12
KOERSPLAN,2027,12
KOERSPLAN,2028,12
KOERSPLAN,2029,12
KOERSPLAN,2030,12
KOERSPLAN,2031,12
KOERSPLAN,2032,12
KOERSPLAN,2033,12
KOERSPLAN,2034,12
KOERSPLAN,2035,12
KOERSPLAN,2036,12
KOERSPLAN,2037,12
KOERSPLAN,2038,12
KOERSPLAN,2039,12
KOERSPLAN,2040,12
KOERSPLAN,2041,12
KOERSPLAN,2042,12
KOERSPLAN,2043,12
KOERSPLAN,2044,12
KOERSPLAN,2045,12
KOERSPLAN,2046,12
KOERSPLAN,2047,12
KOERSPLAN,2048,12
KOERSPLAN,2049,12
KOERSPLAN,2050,12
KOERSPLAN,2051,12
KOERSPLAN,2052,12
KOERSPLAN,2053,12
KOERSPLAN,2054,12
KOERSPLAN,2055,12
KOERSPLAN,2056,12
KOERSPLAN,2057,12
KOERSPLAN,2058,12
KOERSPLAN,2059,12
KOERSPLAN,2060,12
KOERSPLAN,2061,12
KOERSPLAN,2062,12
KOERSPLAN,2063,12
KOERSPLAN,2064,12
KOERSPLAN,2065,12
KOERSPLAN,2066,12
KOERSPLAN,2067,12
KOERSPLAN,2068,12
KOERSPLAN,2069,12
KOERSPLAN,2070,12
KOERSPLAN,2071,12
KOERSPLAN,2072,12
KOERSPLAN,2073,12
KOERSPLAN,2074,12
KOERSPLAN,2075,12
KOERSPLAN,2076,12
KOERSPLAN,2077,12
KOERSPLAN,2078,12
KOERSPLAN,2079,12
KOERSPLAN,2080,12
KOERSPLAN,2081,12
KOERSPLAN,2082,12
KOERSPLAN,2083,12
KOERSPLAN,2084,12
KOERSPLAN,2085,12
KOERSPLAN,2086,12
KOERSPLAN,2087,12
KOERSPLAN,2088,12
KOERSPLAN,2089,12
KOERSPLAN,2090,12
KOERSPLAN,2091,12
KOERSPLAN,2092,12
KOERSPLAN,2093,12
KOERSPLAN,2094,12
KOERSPLAN,2095,12
KOERSPLAN,2096,12
KOERSPLAN,2097,12
KOERSPLAN,2098,12
KOERSPLAN,2099,12
KOERSPLAN,2100,12
KOOPSOM,1950,12
KOOPSOM,1951,12
KOOPSOM,1952,12
KOOPSOM,1953,12
KOOPSOM,1954,12
KOOPSOM,1955,12
KOOPSOM,1956,12
KOOPSOM,1957,12
KOOPSOM,1958,12
KOOPSOM,1959,12
KOOPSOM,1960,12
KOOPSOM,1961,12
KOOPSOM,1962,12
KOOPSOM,1963,12
KOOPSOM,1964,12
KOOPSOM,1965,12
KOOPSOM,1966,12
KOOPSOM,1967,12
KOOPSOM,1968,12
KOOPSOM,1969,12
KOOPSOM,1970,12
KOOPSOM,1971,12
KOOPSOM,1972,12
KOOPSOM,1973,12
KOOPSOM,1974,12
KOOPSOM,1975,12
KOOPSOM,1976,12
KOOPSOM,1977,12
KOOPSOM,1978,12
KOOPSOM,1979,12
KOOPSOM,1980,12
KOOPSOM,1981,12
KOOPSOM,1982,12
KOOPSOM,1983,12
KOOPSOM,1984,12
KOOPSOM,1985,12
KOOPSOM,1986,12
KOOPSOM,1987,12
KOOPSOM,1988,12
KOOPSOM,1989,12
KOOPSOM,1990,12
KOOPSOM,1991,12
KOOPSOM,1992,12
KOOPSOM,1993,12
KOOPSOM,1994,12
KOOPSOM,1995,12
KOOPSOM,1996,12
KOOPSOM,1997,12
KOOPSOM,1998,12
KOOPSOM,1999,12
KOOPSOM,2000,12
KOOPSOM,2001,12
KOOPSOM,2002,12
KOOPSOM,2003,12
KOOPSOM,2004,12
KOOPSOM,2005,12
KOOPSOM,2006,12
KOOPSOM,2007,12
KOOPSOM,2008,12
KOOPSOM,2009,12
KOOPSOM,2010,12
KOOPSOM,2011,12
KOOPSOM,2012,12
KOOPSOM,2013,12
KOOPSOM,2014,12
KOOPSOM,2015,12
KOOPSOM,2016,12
KOOPSOM,2017,12
KOOPSOM,2018,12
KOOPSOM,2019,12
KOOPSOM,2020,12
KOOPSOM,2021,12
KOOPSOM,2022,12
KOOPSOM,2023,12
KOOPSOM,2024,12
KOOPSOM,2025,12
KOOPSOM,2026,12
KOOPSOM,2027,12
KOOPSOM,2028,12
KOOPSOM,2029,12
KOOPSOM,2030,12
KOOPSOM,2031,12
KOOPSOM,2032,12
KOOPSOM,2033,12
KOOPSOM,2034,12
KOOPSOM,2035,12
KOOPSOM,2036,12
KOOPSOM,2037,12
KOOPSOM,2038,12
KOOPSOM,2039,12
KOOPSOM,2040,12
KOOPSOM,2041,12
KOOPSOM,2042,12
KOOPSOM,2043,12
KOOPSOM,2044,12
KOOPSOM,2045,12
KOOPSOM,2046,12
KOOPSOM,2047,12
KOOPSOM,2048,12
KOOPSOM,2049,12
KOOPSOM,2050,12
KOOPSOM,2051,12
KOOPSOM,2052,12
KOOPSOM,2053,12
KOOPSOM,2054,12
KOOPSOM,2055,12
KOOPSOM,2056,12
KOOPSOM,2057,12
KOOPSOM,2058,12
KOOPSOM,2059,12
KOOPSOM,2060,12
KOOPSOM,2061,12
KOOPSOM,2062,12
KOOPSOM,2063,12
KOOPSOM,2064,12
KOOPSOM,2065,12
KOOPSOM,2066,12
KOOPSOM,2067,12
KOOPSOM,2068,12
KOOPSOM,2069,12
KOOPSOM,2070,12
KOOPSOM,2071,12
KOOPSOM,2072,12
KOOPSOM,2073,12
KOOPSOM,2074,12
KOOPSOM,2075,12
KOOPSOM,2076,12
KOOPSOM,2077,12
KOOPSOM,2078,12
KOOPSOM,2079,12
KOOPSOM,2080,12
KOOPSOM,2081,12
KOOPSOM,2082,12
KOOPSOM,2083,12
KOOPSOM,2084,12
KOOPSOM,2085,12
KOOPSOM,2086,12
KOOPSOM,2087,12
KOOPSOM,2088,12
KOOPSOM,2089,12
KOOPSOM,2090,12
KOOPSOM,2091,12
KOOPSOM,2092,12
KOOPSOM,2093,12
KOOPSOM,2094,12
KOOPSOM,2095,12
KOOPSOM,2096,12
KOOPSOM,2097,12
KOOPSOM,2098,12
KOOPSOM,2099,12
KOOPSOM,2100,12
OVERIG_GELIJKBLIJVEND,1950,12
OVERIG_GELIJKBLIJVEND,1951,12
OVERIG_GELIJKBLIJVEND,1952,12
OVERIG_GELIJKBLIJVEND,1953,12
OVERIG_GELIJKBLIJVEND,1954,12
OVERIG_GELIJKBLIJVEND,1955,12
OVERIG_GELIJKBLIJVEND,1956,12
OVERIG_GELIJKBLIJVEND,1957,12
OVERIG_GELIJKBLIJVEND,1958,12
OVERIG_GELIJKBLIJVEND,1959,12
OVERIG_GELIJKBLIJVEND,1960,12
OVERIG_GELIJKBLIJVEND,1961,12
OVERIG_GELIJKBLIJVEND,1962,12
OVERIG_GELIJKBLIJVEND,1963,12
OVERIG_GELIJKBLIJVEND,1964,12
OVERIG_GELIJKBLIJVEND,1965,12
OVERIG_GELIJKBLIJVEND,1966,12
OVERIG_GELIJKBLIJVEND,1967,12
OVERIG_GELIJKBLIJVEND,1968,12
OVERIG_GELIJKBLIJVEND,1969,12
OVERIG_GELIJKBLIJVEND,1970,12
OVERIG_GELIJKBLIJVEND,1971,12
OVERIG_GELIJKBLIJVEND,1972,12
OVERIG_GELIJKBLIJVEND,1973,12
OVERIG_GELIJKBLIJVEND,1974,12
OVERIG_GELIJKBLIJVEND,1975,12
OVERIG_GELIJKBLIJVEND,1976,12
OVERIG_GELIJKBLIJVEND,1977,12
OVERIG_GELIJKBLIJVEND,1978,12
OVERIG_GELIJKBLIJVEND,1979,12
OVERIG_GELIJKBLIJVEND,1980,12
OVERIG_GELIJKBLIJVEND,1981,12
OVERIG_GELIJKBLIJVEND,1982,12
OVERIG_GELIJKBLIJVEND,1983,12
