runkey,groupofcontracts,type,maturityidentifier,rate
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1049M,0.023770204961
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1050M,0.023782253891
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1051M,0.023794280035
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1052M,0.023806283455
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1053M,0.023818264218
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1054M,0.023830222386
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1055M,0.023842158024
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1056M,0.023854071196
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1057M,0.023865961964
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1058M,0.023877830393
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1059M,0.023889676544
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1060M,0.02390150048
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1061M,0.023913302264
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1062M,0.023925081959
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1063M,0.023936839625
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1064M,0.023948575325
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1065M,0.023960289121
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1066M,0.023971981073
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1067M,0.023983651242
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1068M,0.02399529969
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1069M,0.024006926477
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1070M,0.024018531663
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1071M,0.024030115309
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1072M,0.024041677474
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1073M,0.024053218218
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1074M,0.0240647376
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1075M,0.024076235681
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1076M,0.024087712518
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1077M,0.024099168171
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1078M,0.024110602698
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1079M,0.024122016158
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1080M,0.024133408609
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1081M,0.024144780109
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1082M,0.024156130714
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1083M,0.024167460484
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1084M,0.024178769476
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1085M,0.024190057746
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1086M,0.024201325351
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1087M,0.024212572348
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1088M,0.024223798794
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1089M,0.024235004744
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1090M,0.024246190256
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1091M,0.024257355384
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1092M,0.024268500185
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1093M,0.024279624713
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1094M,0.024290729025
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1095M,0.024301813175
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1096M,0.024312877218
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1097M,0.024323921209
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1098M,0.024334945202
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1099M,0.024345949251
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1100M,0.024356933411
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1101M,0.024367897735
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1102M,0.024378842277
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1103M,0.024389767091
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1104M,0.02440067223
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1105M,0.024411557747
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1106M,0.024422423694
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1107M,0.024433270126
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1108M,0.024444097093
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1109M,0.024454904649
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1110M,0.024465692845
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1111M,0.024476461734
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1112M,0.024487211368
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1113M,0.024497941797
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1114M,0.024508653074
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1115M,0.02451934525
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1116M,0.024530018375
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1117M,0.024540672501
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1118M,0.024551307678
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1119M,0.024561923956
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1120M,0.024572521387
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1121M,0.02458310002
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1122M,0.024593659905
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1123M,0.024604201093
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1124M,0.024614723631
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1125M,0.024625227571
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1126M,0.024635712961
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1127M,0.024646179851
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1128M,0.024656628289
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1129M,0.024667058323
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1130M,0.024677470004
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1131M,0.024687863379
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1132M,0.024698238496
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1133M,0.024708595403
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1134M,0.024718934148
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1135M,0.02472925478
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1136M,0.024739557345
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1137M,0.024749841891
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1138M,0.024760108465
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1139M,0.024770357114
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1140M,0.024780587886
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1141M,0.024790800826
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1142M,0.024800995982
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1143M,0.0248111734
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1144M,0.024821333126
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1145M,0.024831475206
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1146M,0.024841599686
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1147M,0.024851706612
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1148M,0.02486179603
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1149M,0.024871867985
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1150M,0.024881922521
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1151M,0.024891959686
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1152M,0.024901979523
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1153M,0.024911982077
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1154M,0.024921967393
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1155M,0.024931935515
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1156M,0.024941886488
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1157M,0.024951820356
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1158M,0.024961737164
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1159M,0.024971636954
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1160M,0.024981519771
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1161M,0.024991385658
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1162M,0.02500123466
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1163M,0.025011066818
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1164M,0.025020882177
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1165M,0.025030680779
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1166M,0.025040462667
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1167M,0.025050227885
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1168M,0.025059976473
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1169M,0.025069708476
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1170M,0.025079423935
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1171M,0.025089122893
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1172M,0.02509880539
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1173M,0.025108471471
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1174M,0.025118121175
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1175M,0.025127754544
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1176M,0.025137371621
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1177M,0.025146972446
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1178M,0.025156557061
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1179M,0.025166125506
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1180M,0.025175677822
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1181M,0.025185214051
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1182M,0.025194734232
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1183M,0.025204238406
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1184M,0.025213726614
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1185M,0.025223198896
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1186M,0.025232655291
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1187M,0.025242095841
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1188M,0.025251520583
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1189M,0.025260929559
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1190M,0.025270322808
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1191M,0.025279700369
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1192M,0.025289062281
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1193M,0.025298408584
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1194M,0.025307739316
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1195M,0.025317054517
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1196M,0.025326354225
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1197M,0.025335638478
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1198M,0.025344907316
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1199M,0.025354160777
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1200M,0.025363398898
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1201M,0.025372621719
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1202M,0.025381829276
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1203M,0.025391021608
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1204M,0.025400198753
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1205M,0.025409360748
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1206M,0.02541850763
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1207M,0.025427639438
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1208M,0.025436756207
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1209M,0.025445857976
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1210M,0.025454944782
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1211M,0.02546401666
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1212M,0.025473073649
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1213M,0.025482115784
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1214M,0.025491143102
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1215M,0.02550015564
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1216M,0.025509153434
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1217M,0.025518136519
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1218M,0.025527104933
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1219M,0.02553605871
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1220M,0.025544997887
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1221M,0.025553922499
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1222M,0.025562832582
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1223M,0.025571728172
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1224M,0.025580609303
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1225M,0.025589476011
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1226M,0.025598328331
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1227M,0.025607166298
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1228M,0.025615989947
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1229M,0.025624799313
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1230M,0.02563359443
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1231M,0.025642375333
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1232M,0.025651142056
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1233M,0.025659894633
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1234M,0.0256686331
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1235M,0.025677357489
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1236M,0.025686067836
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1237M,0.025694764173
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1238M,0.025703446535
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1239M,0.025712114954
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1240M,0.025720769466
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1241M,0.025729410103
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1242M,0.025738036898
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1243M,0.025746649885
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1244M,0.025755249097
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1245M,0.025763834567
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1246M,0.025772406328
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1247M,0.025780964413
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1248M,0.025789508854
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1249M,0.025798039683
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1250M,0.025806556934
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1251M,0.02581506064
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1252M,0.025823550831
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1253M,0.02583202754
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1254M,0.0258404908
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1255M,0.025848940642
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1256M,0.025857377099
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1257M,0.025865800202
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1258M,0.025874209982
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1259M,0.025882606472
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1260M,0.025890989702
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1261M,0.025899359705
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1262M,0.025907716511
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1263M,0.025916060152
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1264M,0.025924390658
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1265M,0.025932708061
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1266M,0.025941012392
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1267M,0.025949303681
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1268M,0.02595758196
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1269M,0.025965847258
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1270M,0.025974099606
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1271M,0.025982339035
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1272M,0.025990565575
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1273M,0.025998779256
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1274M,0.026006980108
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1275M,0.026015168161
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1276M,0.026023343446
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1277M,0.026031505992
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1278M,0.026039655829
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1279M,0.026047792986
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1280M,0.026055917494
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1281M,0.02606402938
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1282M,0.026072128676
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1283M,0.02608021541
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1284M,0.026088289612
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1285M,0.02609635131
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1286M,0.026104400533
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1287M,0.026112437311
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1288M,0.026120461673
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1289M,0.026128473646
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1290M,0.026136473261
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1291M,0.026144460544
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1292M,0.026152435525
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1293M,0.026160398233
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1294M,0.026168348695
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1295M,0.02617628694
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1296M,0.026184212996
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1297M,0.02619212689
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1298M,0.026200028652
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1299M,0.026207918308
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1300M,0.026215795887
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1301M,0.026223661417
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1302M,0.026231514924
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1303M,0.026239356436
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1304M,0.026247185982
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1305M,0.026255003588
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1306M,0.026262809281
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1307M,0.026270603089
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1308M,0.026278385039
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1309M,0.026286155159
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1310M,0.026293913474
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1311M,0.026301660011
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1312M,0.026309394799
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1313M,0.026317117863
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1314M,0.026324829229
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1315M,0.026332528925
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1316M,0.026340216977
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1317M,0.026347893412
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1318M,0.026355558255
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1319M,0.026363211533
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1320M,0.026370853272
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1321M,0.026378483498
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1322M,0.026386102238
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1323M,0.026393709516
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1324M,0.02640130536
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1325M,0.026408889794
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1326M,0.026416462844
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1327M,0.026424024536
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1328M,0.026431574896
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1329M,0.026439113949
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1330M,0.02644664172
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1331M,0.026454158235
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1332M,0.026461663518
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1333M,0.026469157596
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1334M,0.026476640492
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1335M,0.026484112233
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1336M,0.026491572843
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1337M,0.026499022347
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1338M,0.026506460769
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1339M,0.026513888135
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1340M,0.026521304468
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1341M,0.026528709795
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1342M,0.026536104138
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1343M,0.026543487523
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1344M,0.026550859973
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1345M,0.026558221514
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1346M,0.026565572169
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1347M,0.026572911962
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1348M,0.026580240918
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1349M,0.02658755906
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1350M,0.026594866413
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1351M,0.026602163
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1352M,0.026609448844
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1353M,0.026616723971
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1354M,0.026623988403
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1355M,0.026631242163
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1356M,0.026638485276
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1357M,0.026645717765
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1358M,0.026652939653
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1359M,0.026660150964
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1360M,0.02666735172
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1361M,0.026674541945
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1362M,0.026681721662
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1363M,0.026688890894
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1364M,0.026696049663
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1365M,0.026703197994
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1366M,0.026710335908
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1367M,0.026717463428
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1368M,0.026724580578
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1369M,0.026731687379
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1370M,0.026738783854
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1371M,0.026745870026
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1372M,0.026752945917
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1373M,0.026760011549
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1374M,0.026767066945
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1375M,0.026774112128
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1376M,0.026781147118
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1377M,0.026788171939
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1378M,0.026795186611
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1379M,0.026802191159
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1380M,0.026809185602
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1381M,0.026816169963
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1382M,0.026823144264
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1383M,0.026830108527
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1384M,0.026837062773
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1385M,0.026844007023
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1386M,0.0268509413
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1387M,0.026857865625
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1388M,0.026864780018
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1389M,0.026871684503
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1390M,0.026878579099
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1391M,0.026885463828
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1392M,0.026892338711
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1393M,0.02689920377
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1394M,0.026906059025
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1395M,0.026912904497
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1396M,0.026919740208
IFRS17_ALL_noLP,L0004100~TRANSITION,spot,1397M,0.026926566178
