runname,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0949_2023M03_Base-GH_EF_T_DI_001up(00_60)_beforeUFR-GH_CALIB_T_DI_001up(00_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0950_2023M03_Base-GH_EF_T_DI_010up(00_60)_beforeUFR-GH_CALIB_T_DI_010up(00_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0951_2023M03_Base-GH_EF_T_DI_050up(00_60)_beforeUFR-GH_CALIB_T_DI_050up(00_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0952_2023M03_Base-GH_EF_T_DI_100up(00_60)_beforeUFR-GH_CALIB_T_DI_100up(00_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0953_2023M03_Base-GH_EF_T_DI_100dn(31_60)-GH_CALIB_T_DI_100dn(31_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0954_2023M03_Base-GH_EF_T_DI_100dn(26_60)-GH_CALIB_T_DI_100dn(26_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0955_2023M03_Base-GH_EF_T_DI_100dn(21_60)-GH_CALIB_T_DI_100dn(21_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0956_2023M03_Base-GH_EF_T_DI_100dn(16_60)-GH_CALIB_T_DI_100dn(16_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0957_2023M03_Base-GH_EF_T_DI_100dn(11_60)-GH_CALIB_T_DI_100dn(11_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0958_2023M03_Base-GH_EF_T_DI_100dn(06_60)-GH_CALIB_T_DI_100dn(06_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0959_2023M03_Base-GH_EF_T_DI_100dn(03_60)-GH_CALIB_T_DI_100dn(03_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0960_2023M03_Base-GH_EF_T_DI_025dn(31_60)-GH_CALIB_T_DI_025dn(31_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0961_2023M03_Base-GH_EF_T_DI_025dn(26_60)-GH_CALIB_T_DI_025dn(26_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0962_2023M03_Base-GH_EF_T_DI_025dn(21_60)-GH_CALIB_T_DI_025dn(21_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0963_2023M03_Base-GH_EF_T_DI_025dn(16_60)-GH_CALIB_T_DI_025dn(16_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0964_2023M03_Base-GH_EF_T_DI_025dn(11_60)-GH_CALIB_T_DI_025dn(11_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0965_2023M03_Base-GH_EF_T_DI_025dn(06_60)-GH_CALIB_T_DI_025dn(06_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0966_2023M03_Base-GH_EF_T_DI_025dn(03_60)-GH_CALIB_T_DI_025dn(03_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0967_2023M03_Base-GH_EF_T_DI_010dn(31_60)-GH_CALIB_T_DI_010dn(31_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0968_2023M03_Base-GH_EF_T_DI_010dn(26_60)-GH_CALIB_T_DI_010dn(26_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0969_2023M03_Base-GH_EF_T_DI_010dn(21_60)-GH_CALIB_T_DI_010dn(21_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0970_2023M03_Base-GH_EF_T_DI_010dn(16_60)-GH_CALIB_T_DI_010dn(16_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0971_2023M03_Base-GH_EF_T_DI_010dn(11_60)-GH_CALIB_T_DI_010dn(11_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0972_2023M03_Base-GH_EF_T_DI_010dn(06_60)-GH_CALIB_T_DI_010dn(06_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0973_2023M03_Base-GH_EF_T_DI_010dn(03_60)-GH_CALIB_T_DI_010dn(03_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0974_2023M03_Base-GH_EF_T_DI_010up(31_60)-GH_CALIB_T_DI_010up(31_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0975_2023M03_Base-GH_EF_T_DI_010up(26_60)-GH_CALIB_T_DI_010up(26_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0976_2023M03_Base-GH_EF_T_DI_010up(21_60)-GH_CALIB_T_DI_010up(21_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0977_2023M03_Base-GH_EF_T_DI_010up(16_60)-GH_CALIB_T_DI_010up(16_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0978_2023M03_Base-GH_EF_T_DI_010up(11_60)-GH_CALIB_T_DI_010up(11_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0979_2023M03_Base-GH_EF_T_DI_010up(06_60)-GH_CALIB_T_DI_010up(06_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0980_2023M03_Base-GH_EF_T_DI_010up(03_60)-GH_CALIB_T_DI_010up(03_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0981_2023M03_Base-GH_EF_T_DI_025up(31_60)-GH_CALIB_T_DI_025up(31_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0982_2023M03_Base-GH_EF_T_DI_025up(26_60)-GH_CALIB_T_DI_025up(26_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0983_2023M03_Base-GH_EF_T_DI_025up(21_60)-GH_CALIB_T_DI_025up(21_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0984_2023M03_Base-GH_EF_T_DI_025up(16_60)-GH_CALIB_T_DI_025up(16_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0985_2023M03_Base-GH_EF_T_DI_025up(11_60)-GH_CALIB_T_DI_025up(11_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0986_2023M03_Base-GH_EF_T_DI_025up(06_60)-GH_CALIB_T_DI_025up(06_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0987_2023M03_Base-GH_EF_T_DI_025up(03_60)-GH_CALIB_T_DI_025up(03_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0988_2023M03_Base-GH_EF_T_DI_100up(31_60)-GH_CALIB_T_DI_100up(31_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0989_2023M03_Base-GH_EF_T_DI_100up(26_60)-GH_CALIB_T_DI_100up(26_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0990_2023M03_Base-GH_EF_T_DI_100up(21_60)-GH_CALIB_T_DI_100up(21_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0991_2023M03_Base-GH_EF_T_DI_100up(16_60)-GH_CALIB_T_DI_100up(16_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0992_2023M03_Base-GH_EF_T_DI_100up(11_60)-GH_CALIB_T_DI_100up(11_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0993_2023M03_Base-GH_EF_T_DI_100up(06_60)-GH_CALIB_T_DI_100up(06_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0994_2023M03_Base-GH_EF_T_DI_100up(03_60)-GH_CALIB_T_DI_100up(03_60)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0995_2023M03_Base-GH_EF_T_DI_100dn(00_02)-GH_CALIB_T_DI_100dn(00_02)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0996_2023M03_Base-GH_EF_T_DI_100dn(00_05)-GH_CALIB_T_DI_100dn(00_05)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0997_2023M03_Base-GH_EF_T_DI_100dn(00_10)-GH_CALIB_T_DI_100dn(00_10)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0998_2023M03_Base-GH_EF_T_DI_100dn(00_15)-GH_CALIB_T_DI_100dn(00_15)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0999_2023M03_Base-GH_EF_T_DI_100dn(00_20)-GH_CALIB_T_DI_100dn(00_20)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1000_2023M03_Base-GH_EF_T_DI_100dn(00_25)-GH_CALIB_T_DI_100dn(00_25)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1001_2023M03_Base-GH_EF_T_DI_100dn(00_30)-GH_CALIB_T_DI_100dn(00_30)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1002_2023M03_Base-GH_EF_T_DI_025dn(00_02)-GH_CALIB_T_DI_025dn(00_02)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1003_2023M03_Base-GH_EF_T_DI_025dn(00_05)-GH_CALIB_T_DI_025dn(00_05)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1004_2023M03_Base-GH_EF_T_DI_025dn(00_10)-GH_CALIB_T_DI_025dn(00_10)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1005_2023M03_Base-GH_EF_T_DI_025dn(00_15)-GH_CALIB_T_DI_025dn(00_15)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1006_2023M03_Base-GH_EF_T_DI_025dn(00_20)-GH_CALIB_T_DI_025dn(00_20)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1007_2023M03_Base-GH_EF_T_DI_025dn(00_25)-GH_CALIB_T_DI_025dn(00_25)-LV30Y_T_DI_shock-Base-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
