fund_number,fund_name,price_date,price,guarantee,guarantee_type,fund_ind,hr_indicator,aegon_fund,M1,M2,M3
179,ParvestBondWorld-CC,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
180,ParvestBondUSD-CC,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
181,ParvestBondWorldHighYield-CD,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
182,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
183,TNTEXPRESSNV,01/01/2023,1.0,0,0,2,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
184,POSTNL,01/01/2023,1.0,0,0,2,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
185,AEGONEquityEuropeFund,01/01/2023,1.0,0,0,2,0,1,1.0025985401240676,1.0052060954783741,1.0078242173988239
186,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
187,AegonDynamic6,01/01/2023,1.0,0,0,2,0,1,1.0025985401240676,1.0052060954783741,1.0078242173988239
188,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
189,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
190,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
191,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
192,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
