keyfield,postid,product,group,kstvlgnr,kstcd,ksttotbd,kstvbgjr,kstvbgmd,chgperiod,recordno
608539900,608539900,CHARGE,chg,2,1.0,20.04,2007,11,54.0,2489
608539930,608539930,CHARGE,chg,1,1.0,216.72,2007,11,54.0,2490
608539930,608539930,CHARGE,chg,2,1.0,33.24,2007,11,54.0,2491
608540160,608540160,CHARGE,chg,1,1.0,162.72,2007,11,54.0,2492
608540160,608540160,CHARGE,chg,2,1.0,24.96,2007,11,54.0,2493
608540260,608540260,CHARGE,chg,1,1.0,141.72,2007,11,55.0,2494
608540260,608540260,CHARGE,chg,2,1.0,21.72,2007,11,55.0,2495
608540340,608540340,CHARGE,chg,1,1.0,155.76,2007,11,54.0,2496
608540340,608540340,CHARGE,chg,2,1.0,23.88,2007,11,54.0,2497
608540410,608540410,CHARGE,chg,2,1.0,23.04,2007,11,54.0,2498
608540410,608540410,CHARGE,chg,1,1.0,149.64,2007,11,54.0,2499
608540420,608540420,CHARGE,chg,2,1.0,19.08,2007,11,54.0,2500
608540420,608540420,CHARGE,chg,1,1.0,124.2,2007,11,54.0,2501
608540580,608540580,CHARGE,chg,1,1.0,126.48,2007,11,54.0,2502
608540580,608540580,CHARGE,chg,2,1.0,19.44,2007,11,54.0,2503
608540880,608540880,CHARGE,chg,1,1.0,116.52,2007,11,55.0,2504
608540880,608540880,CHARGE,chg,2,1.0,17.88,2007,11,55.0,2505
608540960,608540960,CHARGE,chg,1,1.0,48.0,2007,11,54.0,2506
608540960,608540960,CHARGE,chg,2,1.0,7.32,2007,11,54.0,2507
608540980,608540980,CHARGE,chg,1,1.0,43.68,2007,11,54.0,2508
608540980,608540980,CHARGE,chg,2,1.0,6.72,2007,11,54.0,2509
608541050,608541050,CHARGE,chg,1,1.0,136.68,2007,11,54.0,2510
608541050,608541050,CHARGE,chg,2,1.0,21.0,2007,11,54.0,2511
608541070,608541070,CHARGE,chg,1,1.0,261.36,2007,11,54.0,2512
608541070,608541070,CHARGE,chg,2,1.0,40.2,2007,11,54.0,2513
608541300,608541300,CHARGE,chg,2,1.0,5.64,2007,11,54.0,2514
608541300,608541300,CHARGE,chg,1,1.0,36.84,2007,11,54.0,2515
608541310,608541310,CHARGE,chg,1,1.0,256.8,2007,11,54.0,2516
608541310,608541310,CHARGE,chg,2,1.0,39.48,2007,11,54.0,2517
608541350,608541350,CHARGE,chg,1,1.0,154.92,2007,11,54.0,2518
608541350,608541350,CHARGE,chg,2,1.0,23.76,2007,11,54.0,2519
608541360,608541360,CHARGE,chg,1,1.0,3.24,2007,11,55.0,2520
608541360,608541360,CHARGE,chg,2,1.0,0.48,2007,11,55.0,2521
608541640,608541640,CHARGE,chg,1,1.0,101.16,2007,11,55.0,2522
608541640,608541640,CHARGE,chg,2,1.0,15.48,2007,11,55.0,2523
608541870,608541870,CHARGE,chg,1,1.0,119.88,2007,11,55.0,2524
608541870,608541870,CHARGE,chg,2,1.0,18.48,2007,11,55.0,2525
608541880,608541880,CHARGE,chg,4,1.0,14.16,2008,9,120.0,2526
608541880,608541880,CHARGE,chg,3,1.0,16.8,2007,11,54.0,2527
608541880,608541880,CHARGE,chg,1,1.0,109.68,2007,11,54.0,2528
608541880,608541880,CHARGE,chg,2,1.0,91.8,2008,9,120.0,2529
608541890,608541890,CHARGE,chg,1,1.0,309.12,2007,11,54.0,2530
608541890,608541890,CHARGE,chg,2,1.0,23.16,2007,11,84.0,2531
608541890,608541890,CHARGE,chg,3,1.0,47.52,2007,11,54.0,2532
608541890,608541890,CHARGE,chg,4,1.0,3.6,2007,11,84.0,2533
608541910,608541910,CHARGE,chg,1,1.0,104.28,2007,11,54.0,2534
608541910,608541910,CHARGE,chg,2,1.0,15.96,2007,11,54.0,2535
608542100,608542100,CHARGE,chg,1,1.0,352.68,2007,11,54.0,2536
608542100,608542100,CHARGE,chg,2,1.0,54.12,2007,11,54.0,2537
608542220,608542220,CHARGE,chg,2,1.0,13.44,2007,11,54.0,2538
608542220,608542220,CHARGE,chg,1,1.0,87.84,2007,11,54.0,2539
608542230,608542230,CHARGE,chg,1,1.0,25.68,2007,11,54.0,2540
608542230,608542230,CHARGE,chg,2,1.0,3.96,2007,11,54.0,2541
608542520,608542520,CHARGE,chg,1,1.0,166.8,2007,11,55.0,2542
608542520,608542520,CHARGE,chg,2,1.0,25.56,2007,11,55.0,2543
608542570,608542570,CHARGE,chg,1,1.0,152.04,2007,11,55.0,2544
608542570,608542570,CHARGE,chg,2,1.0,23.4,2007,11,55.0,2545
608542620,608542620,CHARGE,chg,1,1.0,127.68,2007,11,54.0,2546
608542620,608542620,CHARGE,chg,2,1.0,19.56,2007,11,54.0,2547
608542640,608542640,CHARGE,chg,2,1.0,24.6,2007,11,54.0,2548
608542640,608542640,CHARGE,chg,1,1.0,159.72,2007,11,54.0,2549
608542730,608542730,CHARGE,chg,2,1.0,34.2,2007,11,54.0,2550
608542730,608542730,CHARGE,chg,1,1.0,222.84,2007,11,54.0,2551
608542750,608542750,CHARGE,chg,1,1.0,74.76,2007,11,55.0,2552
608542750,608542750,CHARGE,chg,2,1.0,11.52,2007,11,55.0,2553
608542840,608542840,CHARGE,chg,1,1.0,112.08,2007,11,54.0,2554
608542840,608542840,CHARGE,chg,2,1.0,17.16,2007,11,54.0,2555
608542990,608542990,CHARGE,chg,1,1.0,126.0,2007,11,55.0,2556
608542990,608542990,CHARGE,chg,2,1.0,19.32,2007,11,55.0,2557
608543100,608543100,CHARGE,chg,1,1.0,106.2,2007,11,54.0,2558
608543100,608543100,CHARGE,chg,2,1.0,16.32,2007,11,54.0,2559
608543130,608543130,CHARGE,chg,1,1.0,105.6,2007,11,54.0,2560
608543130,608543130,CHARGE,chg,2,1.0,16.2,2007,11,54.0,2561
608543220,608543220,CHARGE,chg,1,1.0,27.48,2007,11,55.0,2562
608543220,608543220,CHARGE,chg,2,1.0,4.2,2007,11,55.0,2563
608543230,608543230,CHARGE,chg,2,1.0,28.92,2007,11,56.0,2564
608543230,608543230,CHARGE,chg,1,1.0,187.8,2007,11,56.0,2565
608543350,608543350,CHARGE,chg,1,1.0,165.48,2007,11,54.0,2566
608543350,608543350,CHARGE,chg,2,1.0,25.44,2007,11,54.0,2567
608543450,608543450,CHARGE,chg,1,1.0,219.48,2007,11,54.0,2568
608543450,608543450,CHARGE,chg,2,1.0,86.76,2007,11,79.0,2569
608543450,608543450,CHARGE,chg,3,1.0,93.48,2007,11,109.0,2570
608543450,608543450,CHARGE,chg,4,1.0,33.72,2007,11,54.0,2571
608543450,608543450,CHARGE,chg,5,1.0,13.32,2007,11,79.0,2572
608543450,608543450,CHARGE,chg,6,1.0,14.4,2007,11,109.0,2573
608543720,608543720,CHARGE,chg,1,1.0,48.84,2007,11,55.0,2574
608543720,608543720,CHARGE,chg,2,1.0,7.44,2007,11,55.0,2575
608543730,608543730,CHARGE,chg,2,1.0,17.16,2007,11,54.0,2576
608543730,608543730,CHARGE,chg,1,1.0,111.6,2007,11,54.0,2577
608543740,608543740,CHARGE,chg,1,1.0,63.12,2007,11,55.0,2578
608543740,608543740,CHARGE,chg,2,1.0,9.72,2007,11,55.0,2579
608543800,608543800,CHARGE,chg,1,1.0,65.04,2007,11,55.0,2580
608543800,608543800,CHARGE,chg,2,1.0,9.96,2007,11,55.0,2581
608543960,608543960,CHARGE,chg,1,1.0,129.6,2007,11,55.0,2582
608543960,608543960,CHARGE,chg,2,1.0,19.92,2007,11,55.0,2583
608543980,608543980,CHARGE,chg,1,1.0,126.72,2007,11,54.0,2584
608543980,608543980,CHARGE,chg,2,1.0,19.44,2007,11,54.0,2585
608543990,608543990,CHARGE,chg,1,1.0,150.72,2007,11,54.0,2586
608543990,608543990,CHARGE,chg,2,1.0,23.16,2007,11,54.0,2587
608544000,608544000,CHARGE,chg,2,1.0,22.8,2007,11,55.0,2588
608544000,608544000,CHARGE,chg,1,1.0,148.2,2007,11,55.0,2589
608544030,608544030,CHARGE,chg,1,1.0,28.8,2007,11,54.0,2590
608544030,608544030,CHARGE,chg,2,1.0,4.44,2007,11,54.0,2591
608544190,608544190,CHARGE,chg,1,1.0,67.32,2007,11,56.0,2592
608544190,608544190,CHARGE,chg,2,1.0,10.32,2007,11,56.0,2593
608544360,608544360,CHARGE,chg,1,1.0,40.32,2007,11,55.0,2594
608544360,608544360,CHARGE,chg,2,1.0,6.24,2007,11,55.0,2595
608544400,608544400,CHARGE,chg,1,1.0,117.12,2007,11,55.0,2596
608544400,608544400,CHARGE,chg,2,1.0,18.0,2007,11,55.0,2597
608544410,608544410,CHARGE,chg,1,1.0,11.16,2007,12,120.0,2598
608544410,608544410,CHARGE,chg,2,1.0,1.68,2007,12,120.0,2599
608544450,608544450,CHARGE,chg,4,1.0,18.24,2007,11,82.0,2600
608544450,608544450,CHARGE,chg,3,1.0,22.08,2007,11,55.0,2601
608544450,608544450,CHARGE,chg,2,1.0,118.32,2007,11,82.0,2602
608544450,608544450,CHARGE,chg,1,1.0,144.12,2007,11,55.0,2603
608544500,608544500,CHARGE,chg,1,1.0,259.08,2007,11,55.0,2604
608544500,608544500,CHARGE,chg,2,1.0,39.84,2007,11,55.0,2605
608544520,608544520,CHARGE,chg,1,1.0,39.96,2007,11,55.0,2606
608544520,608544520,CHARGE,chg,2,1.0,6.12,2007,11,55.0,2607
608544670,608544670,CHARGE,chg,1,1.0,307.56,2007,11,55.0,2608
608544670,608544670,CHARGE,chg,2,1.0,47.28,2007,11,55.0,2609
608544870,608544870,CHARGE,chg,1,1.0,144.96,2007,11,55.0,2610
608544870,608544870,CHARGE,chg,2,1.0,22.32,2007,11,55.0,2611
608544910,608544910,CHARGE,chg,4,1.0,5.04,2007,11,74.0,2612
608544910,608544910,CHARGE,chg,3,1.0,4.32,2007,11,55.0,2613
608544910,608544910,CHARGE,chg,1,1.0,28.2,2007,11,55.0,2614
608544910,608544910,CHARGE,chg,2,1.0,33.0,2007,11,74.0,2615
608545460,608545460,CHARGE,chg,1,1.0,156.0,2007,11,55.0,2616
608545460,608545460,CHARGE,chg,2,1.0,24.0,2007,11,55.0,2617
608545500,608545500,CHARGE,chg,1,1.0,122.4,2007,11,55.0,2618
608545500,608545500,CHARGE,chg,2,1.0,18.84,2007,11,55.0,2619
608545560,608545560,CHARGE,chg,1,1.0,135.48,2007,11,56.0,2620
608545560,608545560,CHARGE,chg,2,1.0,20.76,2007,11,56.0,2621
608545880,608545880,CHARGE,chg,1,1.0,26.76,2007,11,55.0,2622
608545880,608545880,CHARGE,chg,2,1.0,4.08,2007,11,55.0,2623
608546020,608546020,CHARGE,chg,1,1.0,39.0,2007,11,56.0,2624
608546020,608546020,CHARGE,chg,2,1.0,6.0,2007,11,56.0,2625
608546090,608546090,CHARGE,chg,2,1.0,14.76,2007,11,55.0,2626
608546090,608546090,CHARGE,chg,1,1.0,96.12,2007,11,55.0,2627
608546130,608546130,CHARGE,chg,1,1.0,119.16,2007,11,56.0,2628
608546130,608546130,CHARGE,chg,2,1.0,18.24,2007,11,56.0,2629
608546210,608546210,CHARGE,chg,1,1.0,73.92,2007,11,55.0,2630
608546210,608546210,CHARGE,chg,2,1.0,11.4,2007,11,55.0,2631
608546220,608546220,CHARGE,chg,1,1.0,296.88,2007,11,56.0,2632
608546220,608546220,CHARGE,chg,2,1.0,45.6,2007,11,56.0,2633
608546230,608546230,CHARGE,chg,1,1.0,109.8,2007,11,56.0,2634
608546230,608546230,CHARGE,chg,2,1.0,16.92,2007,11,56.0,2635
608546420,608546420,CHARGE,chg,1,1.0,231.72,2007,11,56.0,2636
608546420,608546420,CHARGE,chg,2,1.0,35.64,2007,11,56.0,2637
608546480,608546480,CHARGE,chg,2,1.0,9.24,2007,11,57.0,2638
608546480,608546480,CHARGE,chg,1,1.0,59.76,2007,11,57.0,2639
608546690,608546690,CHARGE,chg,1,1.0,27.36,2007,11,56.0,2640
608546690,608546690,CHARGE,chg,2,1.0,29.52,2007,11,120.0,2641
608546690,608546690,CHARGE,chg,3,1.0,4.2,2007,11,56.0,2642
608546690,608546690,CHARGE,chg,4,1.0,4.56,2007,11,120.0,2643
608546700,608546700,CHARGE,chg,1,1.0,70.44,2007,11,56.0,2644
608546700,608546700,CHARGE,chg,2,1.0,10.8,2007,11,56.0,2645
608546710,608546710,CHARGE,chg,1,1.0,78.0,2007,11,56.0,2646
608546710,608546710,CHARGE,chg,2,1.0,12.0,2007,11,56.0,2647
608547010,608547010,CHARGE,chg,1,1.0,230.4,2007,11,56.0,2648
608547010,608547010,CHARGE,chg,2,1.0,35.4,2007,11,56.0,2649
608547110,608547110,CHARGE,chg,1,1.0,49.68,2007,11,56.0,2650
608547110,608547110,CHARGE,chg,2,1.0,7.68,2007,11,56.0,2651
608547420,608547420,CHARGE,chg,2,1.0,20.64,2007,11,56.0,2652
608547420,608547420,CHARGE,chg,1,1.0,134.4,2007,11,56.0,2653
608547520,608547520,CHARGE,chg,1,1.0,254.28,2007,11,57.0,2654
608547520,608547520,CHARGE,chg,2,1.0,39.0,2007,11,57.0,2655
608547780,608547780,CHARGE,chg,1,1.0,111.72,2007,11,55.0,2656
608547780,608547780,CHARGE,chg,2,1.0,17.16,2007,11,55.0,2657
608547940,608547940,CHARGE,chg,1,1.0,66.96,2007,11,56.0,2658
608547940,608547940,CHARGE,chg,2,1.0,10.32,2007,11,56.0,2659
608548050,608548050,CHARGE,chg,1,1.0,120.24,2007,11,56.0,2660
608548050,608548050,CHARGE,chg,2,1.0,4.8,2008,6,120.0,2661
608548050,608548050,CHARGE,chg,3,1.0,18.48,2007,11,56.0,2662
608548050,608548050,CHARGE,chg,4,1.0,0.72,2008,6,120.0,2663
608548460,608548460,CHARGE,chg,2,1.0,14.88,2007,11,56.0,2664
608548460,608548460,CHARGE,chg,1,1.0,96.84,2007,11,56.0,2665
608548750,608548750,CHARGE,chg,1,1.0,82.32,2007,11,56.0,2666
608548750,608548750,CHARGE,chg,2,1.0,12.6,2007,11,56.0,2667
608548840,608548840,CHARGE,chg,1,1.0,73.32,2007,11,55.0,2668
608548840,608548840,CHARGE,chg,2,1.0,11.28,2007,11,55.0,2669
608549210,608549210,CHARGE,chg,1,1.0,28.8,2007,11,56.0,2670
608549210,608549210,CHARGE,chg,2,1.0,4.44,2007,11,56.0,2671
608549220,608549220,CHARGE,chg,1,1.0,129.36,2007,11,56.0,2672
608549220,608549220,CHARGE,chg,2,1.0,19.92,2007,11,56.0,2673
608549270,608549270,CHARGE,chg,1,1.0,33.0,2007,11,56.0,2674
608549270,608549270,CHARGE,chg,2,1.0,5.04,2007,11,56.0,2675
608549330,608549330,CHARGE,chg,2,1.0,9.24,2007,11,56.0,2676
608549330,608549330,CHARGE,chg,1,1.0,60.0,2007,11,56.0,2677
608549340,608549340,CHARGE,chg,2,1.0,5.28,2007,11,56.0,2678
608549340,608549340,CHARGE,chg,1,1.0,34.2,2007,11,56.0,2679
608549770,608549770,CHARGE,chg,1,1.0,31.68,2007,11,56.0,2680
608549770,608549770,CHARGE,chg,2,1.0,4.8,2007,11,56.0,2681
608549780,608549780,CHARGE,chg,1,1.0,216.0,2007,11,56.0,2682
608549780,608549780,CHARGE,chg,2,1.0,33.24,2007,11,56.0,2683
608549910,608549910,CHARGE,chg,1,1.0,105.84,2007,11,57.0,2684
608549910,608549910,CHARGE,chg,2,1.0,16.32,2007,11,57.0,2685
608549920,608549920,CHARGE,chg,1,1.0,165.24,2007,11,56.0,2686
608549920,608549920,CHARGE,chg,2,1.0,25.32,2007,11,56.0,2687
608549990,608549990,CHARGE,chg,1,1.0,65.16,2007,11,56.0,2688
608549990,608549990,CHARGE,chg,2,1.0,9.96,2007,11,56.0,2689
608550000,608550000,CHARGE,chg,2,1.0,9.96,2007,11,56.0,2690
608550000,608550000,CHARGE,chg,1,1.0,65.16,2007,11,56.0,2691
608550010,608550010,CHARGE,chg,1,1.0,65.16,2007,11,56.0,2692
608550010,608550010,CHARGE,chg,2,1.0,9.96,2007,11,56.0,2693
608550090,608550090,CHARGE,chg,1,1.0,30.84,2007,11,56.0,2694
608550090,608550090,CHARGE,chg,2,1.0,4.68,2007,11,56.0,2695
608550230,608550230,CHARGE,chg,1,1.0,165.24,2007,11,57.0,2696
608550230,608550230,CHARGE,chg,2,1.0,25.32,2007,11,57.0,2697
608550270,608550270,CHARGE,chg,1,1.0,158.76,2007,11,56.0,2698
608550270,608550270,CHARGE,chg,2,1.0,24.36,2007,11,56.0,2699
608550400,608550400,CHARGE,chg,1,1.0,52.68,2007,11,56.0,2700
608550400,608550400,CHARGE,chg,2,1.0,8.04,2007,11,56.0,2701
608550500,608550500,CHARGE,chg,4,1.0,8.4,2007,11,109.0,2702
608550500,608550500,CHARGE,chg,3,1.0,23.52,2007,11,58.0,2703
608550500,608550500,CHARGE,chg,2,1.0,54.6,2007,11,109.0,2704
608550500,608550500,CHARGE,chg,1,1.0,153.48,2007,11,58.0,2705
608550510,608550510,CHARGE,chg,1,1.0,3.48,2007,11,56.0,2706
608550510,608550510,CHARGE,chg,2,1.0,0.48,2007,11,56.0,2707
608550540,608550540,CHARGE,chg,1,1.0,30.96,2007,11,56.0,2708
608550540,608550540,CHARGE,chg,2,1.0,4.8,2007,11,56.0,2709
608550590,608550590,CHARGE,chg,1,1.0,20.52,2007,11,57.0,2710
608550590,608550590,CHARGE,chg,2,1.0,3.12,2007,11,57.0,2711
608550940,608550940,CHARGE,chg,1,1.0,36.12,2007,11,56.0,2712
608550940,608550940,CHARGE,chg,2,1.0,5.52,2007,11,56.0,2713
608551030,608551030,CHARGE,chg,1,1.0,152.88,2007,11,56.0,2714
608551030,608551030,CHARGE,chg,2,1.0,23.52,2007,11,56.0,2715
608551610,608551610,CHARGE,chg,2,1.0,15.48,2007,11,56.0,2716
608551610,608551610,CHARGE,chg,1,1.0,100.44,2007,11,56.0,2717
608551620,608551620,CHARGE,chg,1,1.0,29.88,2007,11,56.0,2718
608551620,608551620,CHARGE,chg,2,1.0,4.56,2007,11,56.0,2719
608551830,608551830,CHARGE,chg,1,1.0,154.92,2007,11,57.0,2720
608551830,608551830,CHARGE,chg,2,1.0,23.76,2007,11,57.0,2721
608551910,608551910,CHARGE,chg,1,1.0,91.44,2007,11,56.0,2722
608551910,608551910,CHARGE,chg,2,1.0,14.04,2007,11,56.0,2723
608551940,608551940,CHARGE,chg,1,1.0,39.6,2007,11,56.0,2724
608551940,608551940,CHARGE,chg,2,1.0,6.12,2007,11,56.0,2725
608552070,608552070,CHARGE,chg,1,1.0,21.0,2007,11,56.0,2726
608552070,608552070,CHARGE,chg,2,1.0,3.24,2007,11,56.0,2727
608552200,608552200,CHARGE,chg,2,1.0,17.28,2007,11,57.0,2728
608552200,608552200,CHARGE,chg,1,1.0,112.08,2007,11,57.0,2729
608552240,608552240,CHARGE,chg,1,1.0,251.28,2007,11,56.0,2730
608552240,608552240,CHARGE,chg,2,1.0,38.64,2007,11,56.0,2731
608552270,608552270,CHARGE,chg,1,1.0,31.2,2007,11,56.0,2732
608552270,608552270,CHARGE,chg,2,1.0,4.8,2007,11,56.0,2733
608552300,608552300,CHARGE,chg,1,1.0,76.2,2007,11,56.0,2734
608552300,608552300,CHARGE,chg,2,1.0,11.76,2007,11,56.0,2735
608552390,608552390,CHARGE,chg,1,1.0,118.56,2007,11,56.0,2736
608552390,608552390,CHARGE,chg,2,1.0,18.24,2007,11,56.0,2737
608552650,608552650,CHARGE,chg,1,1.0,76.56,2007,11,56.0,2738
608552650,608552650,CHARGE,chg,2,1.0,11.76,2007,11,56.0,2739
608552850,608552850,CHARGE,chg,2,1.0,15.48,2007,11,56.0,2740
608552850,608552850,CHARGE,chg,1,1.0,101.16,2007,11,56.0,2741
608552890,608552890,CHARGE,chg,1,1.0,517.08,2007,11,57.0,2742
608552890,608552890,CHARGE,chg,2,1.0,79.44,2007,11,57.0,2743
608552920,608552920,CHARGE,chg,1,1.0,109.32,2007,11,57.0,2744
608552920,608552920,CHARGE,chg,2,1.0,16.8,2007,11,57.0,2745
608552950,608552950,CHARGE,chg,1,1.0,29.16,2007,11,57.0,2746
608552950,608552950,CHARGE,chg,2,1.0,4.44,2007,11,57.0,2747
608553080,608553080,CHARGE,chg,1,1.0,161.88,2007,11,57.0,2748
608553080,608553080,CHARGE,chg,2,1.0,24.84,2007,11,57.0,2749
608553180,608553180,CHARGE,chg,1,1.0,33.36,2007,11,56.0,2750
608553180,608553180,CHARGE,chg,2,1.0,5.16,2007,11,56.0,2751
608553450,608553450,CHARGE,chg,2,1.0,6.0,2007,11,57.0,2752
608553450,608553450,CHARGE,chg,1,1.0,38.88,2007,11,57.0,2753
608553480,608553480,CHARGE,chg,2,1.0,23.64,2007,11,57.0,2754
608553480,608553480,CHARGE,chg,1,1.0,154.2,2007,11,57.0,2755
608553550,608553550,CHARGE,chg,1,1.0,146.64,2007,11,57.0,2756
608553550,608553550,CHARGE,chg,2,1.0,22.56,2007,11,57.0,2757
608553560,608553560,CHARGE,chg,1,1.0,124.56,2007,11,57.0,2758
608553560,608553560,CHARGE,chg,2,1.0,19.08,2007,11,57.0,2759
608553590,608553590,CHARGE,chg,1,1.0,121.08,2007,11,57.0,2760
608553590,608553590,CHARGE,chg,2,1.0,18.6,2007,11,57.0,2761
608553600,608553600,CHARGE,chg,1,1.0,103.68,2007,11,57.0,2762
608553600,608553600,CHARGE,chg,2,1.0,15.96,2007,11,57.0,2763
608553820,608553820,CHARGE,chg,1,1.0,108.0,2007,11,116.0,2764
608553820,608553820,CHARGE,chg,2,1.0,16.56,2007,11,116.0,2765
608553890,608553890,CHARGE,chg,1,1.0,29.88,2007,11,57.0,2766
608553890,608553890,CHARGE,chg,2,1.0,4.56,2007,11,57.0,2767
608553930,608553930,CHARGE,chg,2,1.0,19.44,2007,11,57.0,2768
608553930,608553930,CHARGE,chg,1,1.0,126.24,2007,11,57.0,2769
608553990,608553990,CHARGE,chg,1,1.0,24.0,2007,11,58.0,2770
608553990,608553990,CHARGE,chg,2,1.0,3.72,2007,11,58.0,2771
608554290,608554290,CHARGE,chg,1,1.0,40.08,2007,11,57.0,2772
608554290,608554290,CHARGE,chg,2,1.0,6.12,2007,11,57.0,2773
608554350,608554350,CHARGE,chg,1,1.0,55.8,2007,11,57.0,2774
608554350,608554350,CHARGE,chg,2,1.0,8.64,2007,11,57.0,2775
608554440,608554440,CHARGE,chg,1,1.0,47.4,2007,11,58.0,2776
608554440,608554440,CHARGE,chg,2,1.0,7.32,2007,11,58.0,2777
608554480,608554480,CHARGE,chg,1,1.0,240.0,2007,11,57.0,2778
608554480,608554480,CHARGE,chg,2,1.0,36.84,2007,11,57.0,2779
608554490,608554490,CHARGE,chg,2,1.0,13.68,2007,11,57.0,2780
608554490,608554490,CHARGE,chg,1,1.0,88.68,2007,11,57.0,2781
608554530,608554530,CHARGE,chg,1,1.0,187.68,2007,11,58.0,2782
608554530,608554530,CHARGE,chg,2,1.0,28.8,2007,11,58.0,2783
608554540,608554540,CHARGE,chg,1,1.0,187.68,2007,11,58.0,2784
608554540,608554540,CHARGE,chg,2,1.0,28.8,2007,11,58.0,2785
608554550,608554550,CHARGE,chg,1,1.0,29.04,2007,11,57.0,2786
608554550,608554550,CHARGE,chg,2,1.0,4.44,2007,11,57.0,2787
608554640,608554640,CHARGE,chg,1,1.0,25.56,2007,11,58.0,2788
608554640,608554640,CHARGE,chg,2,1.0,3.96,2007,11,58.0,2789
608554830,608554830,CHARGE,chg,1,1.0,173.4,2007,11,57.0,2790
608554830,608554830,CHARGE,chg,2,1.0,26.64,2007,11,57.0,2791
608555090,608555090,CHARGE,chg,2,1.0,50.16,2007,11,57.0,2792
608555090,608555090,CHARGE,chg,1,1.0,326.28,2007,11,57.0,2793
608555270,608555270,CHARGE,chg,1,1.0,130.92,2007,11,57.0,2794
608555270,608555270,CHARGE,chg,2,1.0,20.16,2007,11,57.0,2795
608555370,608555370,CHARGE,chg,1,1.0,93.0,2007,11,58.0,2796
608555370,608555370,CHARGE,chg,2,1.0,14.28,2007,11,58.0,2797
608555480,608555480,CHARGE,chg,1,1.0,194.4,2007,11,58.0,2798
608555480,608555480,CHARGE,chg,2,1.0,220.68,2009,1,120.0,2799
608555480,608555480,CHARGE,chg,3,1.0,29.88,2007,11,58.0,2800
608555480,608555480,CHARGE,chg,4,1.0,33.84,2009,1,120.0,2801
608555650,608555650,CHARGE,chg,2,1.0,25.92,2007,11,57.0,2802
608555650,608555650,CHARGE,chg,1,1.0,168.96,2007,11,57.0,2803
608555680,608555680,CHARGE,chg,2,1.0,32.64,2007,11,57.0,2804
608555680,608555680,CHARGE,chg,1,1.0,212.28,2007,11,57.0,2805
608555810,608555810,CHARGE,chg,1,1.0,59.52,2007,11,57.0,2806
608555810,608555810,CHARGE,chg,2,1.0,9.12,2007,11,57.0,2807
608555960,608555960,CHARGE,chg,1,1.0,324.6,2007,11,57.0,2808
608555960,608555960,CHARGE,chg,2,1.0,49.92,2007,11,57.0,2809
608556000,608556000,CHARGE,chg,1,1.0,0.24,2010,9,120.0,2810
608556000,608556000,CHARGE,chg,2,1.0,0.12,2010,9,120.0,2811
608556180,608556180,CHARGE,chg,1,1.0,86.64,2007,11,58.0,2812
608556180,608556180,CHARGE,chg,2,1.0,13.32,2007,11,58.0,2813
608556220,608556220,CHARGE,chg,1,1.0,184.56,2007,11,57.0,2814
608556220,608556220,CHARGE,chg,2,1.0,28.32,2007,11,57.0,2815
608556240,608556240,CHARGE,chg,2,1.0,51.72,2007,11,58.0,2816
608556240,608556240,CHARGE,chg,1,1.0,336.24,2007,11,58.0,2817
608556410,608556410,CHARGE,chg,1,1.0,47.16,2007,11,58.0,2818
608556410,608556410,CHARGE,chg,2,1.0,7.2,2007,11,58.0,2819
608556630,608556630,CHARGE,chg,1,1.0,188.64,2007,11,58.0,2820
608556630,608556630,CHARGE,chg,2,1.0,28.92,2007,11,58.0,2821
608556880,608556880,CHARGE,chg,1,1.0,80.52,2007,11,58.0,2822
608556880,608556880,CHARGE,chg,2,1.0,12.36,2007,11,58.0,2823
608556900,608556900,CHARGE,chg,1,1.0,36.0,2007,11,58.0,2824
608556900,608556900,CHARGE,chg,2,1.0,5.52,2007,11,58.0,2825
608556910,608556910,CHARGE,chg,1,1.0,217.56,2007,11,58.0,2826
608556910,608556910,CHARGE,chg,2,1.0,33.48,2007,11,58.0,2827
608556930,608556930,CHARGE,chg,2,1.0,76.8,2007,11,58.0,2828
608556930,608556930,CHARGE,chg,1,1.0,499.56,2007,11,58.0,2829
608556950,608556950,CHARGE,chg,1,1.0,78.84,2007,11,58.0,2830
608556950,608556950,CHARGE,chg,2,1.0,12.12,2007,11,58.0,2831
608556980,608556980,CHARGE,chg,1,1.0,181.32,2007,11,58.0,2832
608556980,608556980,CHARGE,chg,2,1.0,27.84,2007,11,58.0,2833
608557020,608557020,CHARGE,chg,1,1.0,166.44,2007,11,58.0,2834
608557020,608557020,CHARGE,chg,2,1.0,25.56,2007,11,58.0,2835
608557080,608557080,CHARGE,chg,1,1.0,123.6,2007,11,58.0,2836
608557080,608557080,CHARGE,chg,2,1.0,18.96,2007,11,58.0,2837
608557180,608557180,CHARGE,chg,2,1.0,20.4,2007,11,58.0,2838
608557180,608557180,CHARGE,chg,1,1.0,132.48,2007,11,58.0,2839
608557260,608557260,CHARGE,chg,2,1.0,10.08,2007,11,58.0,2840
608557260,608557260,CHARGE,chg,1,1.0,65.52,2007,11,58.0,2841
608557430,608557430,CHARGE,chg,1,1.0,79.68,2007,11,58.0,2842
608557430,608557430,CHARGE,chg,2,1.0,12.24,2007,11,58.0,2843
608557540,608557540,CHARGE,chg,1,1.0,202.68,2007,11,58.0,2844
608557540,608557540,CHARGE,chg,2,1.0,31.2,2007,11,58.0,2845
