keyfield,postid,product,group,fondscd,unitaant,garkap,belegprc,prodboomcd,tarcd,unitsavprt,unitsrv_pp,unitext_bp,recordno
608501390,608501390,FUND,AXENT,003,18.7206,315,100.0,SCHAKELSPAAR,SCHAKELSPAAR,18.1034,0.6172,0.0,4603
608501420,608501420,FUND,AXENT,003,663.453,24008,100.0,SCHAKELSPAAR,SCHAKELSPAAR,657.3595,6.0935,0.0,4604
608501470,608501470,FUND,AXENT,003,54.9382,907,100.0,SCHAKELSPAAR,SCHAKELSPAAR,53.4743,1.4639,0.0,4605
608501480,608501480,FUND,AXENT,003,47.1722,796,100.0,SCHAKELSPAAR,SCHAKELSPAAR,45.9092,1.263,0.0,4606
608501550,608501550,FUND,AXENT,003,63.458200000000005,1011,100.0,SCHAKELSPAAR,SCHAKELSPAAR,59.9322,3.526,0.0,4607
608501560,608501560,FUND,AXENT,012,939.5685,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,932.343,7.2255,0.0,4608
608501580,608501580,FUND,AXENT,003,672.3949,24358,100.0,SCHAKELSPAAR,SCHAKELSPAAR,666.2178,6.1771,0.0,4609
608501590,608501590,FUND,AXENT,003,287.5473,5816,100.0,SCHAKELSPAAR,SCHAKELSPAAR,280.5422,7.0051,0.0,4610
608501670,608501670,FUND,AXENT,003,446.11899999999997,7678,100.0,SCHAKELSPAAR,SCHAKELSPAAR,432.5641,13.5549,0.0,4611
608501720,608501720,FUND,AXENT,012,19.8862,0,25.0,SCHAKELSPAAR,SCHAKELSPAAR,19.7442,0.142,0.0,4613
608501720,608501720,FUND,AXENT,003,31.5561,507,75.0,SCHAKELSPAAR,SCHAKELSPAAR,31.3256,0.2305,0.0,4612
608501770,608501770,FUND,AXENT,003,51.9737,1003,50.0,SCHAKELSPAAR,SCHAKELSPAAR,49.897,2.0767,0.0,4614
608501770,608501770,FUND,AXENT,012,120.07289999999999,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,115.2935,4.7794,0.0,4615
608501810,608501810,FUND,AXENT,003,379.94890000000004,11594,75.0,SCHAKELSPAAR,SCHAKELSPAAR,372.5966,7.3523,0.0,4616
608501810,608501810,FUND,AXENT,012,290.3734,0,25.0,SCHAKELSPAAR,SCHAKELSPAAR,284.6218,5.7516,0.0,4617
608501820,608501820,FUND,AXENT,003,102.8625,1648,100.0,SCHAKELSPAAR,SCHAKELSPAAR,101.0225,1.84,0.0,4618
608501850,608501850,FUND,AXENT,003,143.1112,2429,75.0,SCHAKELSPAAR,SCHAKELSPAAR,139.5263,3.5849,0.0,4619
608501850,608501850,FUND,AXENT,012,102.9121,0,25.0,SCHAKELSPAAR,SCHAKELSPAAR,100.3361,2.576,0.0,4620
608501890,608501890,FUND,AXENT,003,278.9902,10027,70.0,SCHAKELSPAAR,SCHAKELSPAAR,276.3596,2.6306,0.0,4621
608501890,608501890,FUND,AXENT,012,273.0574,0,30.0,SCHAKELSPAAR,SCHAKELSPAAR,270.4199,2.6375,0.0,4622
608501930,608501930,FUND,AXENT,003,155.83429999999998,2709,100.0,SCHAKELSPAAR,SCHAKELSPAAR,154.0511,1.7832,0.0,4623
608501940,608501940,FUND,AXENT,003,632.0168,19242,100.0,SCHAKELSPAAR,SCHAKELSPAAR,622.1423,9.8745,0.0,4624
608502010,608502010,FUND,AXENT,003,369.2111,13458,100.0,SCHAKELSPAAR,SCHAKELSPAAR,367.8845,1.3266,0.0,4625
608502070,608502070,FUND,AXENT,003,31.9347,2738,100.0,SCHAKELSPAAR,SCHAKELSPAAR,31.7758,0.1589,0.0,4626
608502080,608502080,FUND,AXENT,003,528.6610000000001,19381,100.0,SCHAKELSPAAR,SCHAKELSPAAR,526.6085,2.0525,0.0,4627
608502190,608502190,FUND,AXENT,003,74.2309,1788,25.0,SCHAKELSPAAR,SCHAKELSPAAR,73.6944,0.5365,0.0,4628
608502190,608502190,FUND,AXENT,012,510.2636,0,75.0,SCHAKELSPAAR,SCHAKELSPAAR,506.4971,3.7665,0.0,4629
608502200,608502200,FUND,AXENT,012,157.9221,0,25.0,SCHAKELSPAAR,SCHAKELSPAAR,154.8619,3.0602,0.0,4631
608502200,608502200,FUND,AXENT,003,206.6458,5703,75.0,SCHAKELSPAAR,SCHAKELSPAAR,202.7381,3.9077,0.0,4630
608502260,608502260,FUND,AXENT,002,322.532,11992,100.0,SCHAKELSPAAR,SCHAKELSPAAR,319.861,2.671,0.0,4632
608502310,608502310,FUND,AXENT,002,321.097,15088,100.0,SCHAKELSPAAR,SCHAKELSPAAR,318.9149,2.1821,0.0,4633
608502330,608502330,FUND,AXENT,003,150.0545,4964,100.0,SCHAKELSPAAR,SCHAKELSPAAR,146.8374,3.2171,0.0,4634
608502340,608502340,FUND,AXENT,002,212.0329,5576,33.0,SCHAKELSPAAR,SCHAKELSPAAR,206.0335,5.9994,0.0,4635
608502340,608502340,FUND,AXENT,003,181.4487,3977,34.0,SCHAKELSPAAR,SCHAKELSPAAR,176.2297,5.219,0.0,4636
608502340,608502340,FUND,AXENT,012,381.9748,0,33.0,SCHAKELSPAAR,SCHAKELSPAAR,370.9845,10.9903,0.0,4637
608502360,608502360,FUND,AXENT,003,29.2148,1076,100.0,SCHAKELSPAAR,SCHAKELSPAAR,29.1009,0.1139,0.0,4638
608502370,608502370,FUND,AXENT,003,10.3829,261,100.0,SCHAKELSPAAR,SCHAKELSPAAR,10.0619,0.321,0.0,4639
608502410,608502410,FUND,AXENT,012,206.6789,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,205.059,1.6199,0.0,4640
608502420,608502420,FUND,AXENT,003,228.0184,5476,80.0,SCHAKELSPAAR,SCHAKELSPAAR,227.1319,0.8865,0.0,4641
608502420,608502420,FUND,AXENT,012,131.1309,0,20.0,SCHAKELSPAAR,SCHAKELSPAAR,130.6203,0.5106,0.0,4642
608502440,608502440,FUND,AXENT,003,68.1199,1305,100.0,SCHAKELSPAAR,SCHAKELSPAAR,66.2047,1.9152,0.0,4643
608502480,608502480,FUND,AXENT,003,22.096200000000003,3625,100.0,SCHAKELSPAAR,SCHAKELSPAAR,21.4963,0.5999,0.0,4644
608502510,608502510,FUND,AXENT,012,257.935,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,256.8466,1.0884,0.0,4646
608502510,608502510,FUND,AXENT,002,138.5224,5877,50.0,SCHAKELSPAAR,SCHAKELSPAAR,137.9552,0.5672,0.0,4645
608502540,608502540,FUND,AXENT,003,596.7305,21695,100.0,SCHAKELSPAAR,SCHAKELSPAAR,593.4818,3.2487,0.0,4647
608502700,608502700,FUND,AXENT,003,129.42,0,80.0,SCHAKELSPAAR,SCHAKELSPAAR,127.9781,1.4419,0.0,4648
608502700,608502700,FUND,AXENT,012,71.7471,0,20.0,SCHAKELSPAAR,SCHAKELSPAAR,70.9569,0.7902,0.0,4649
608502710,608502710,FUND,AXENT,003,171.00060000000002,4900,100.0,SCHAKELSPAAR,SCHAKELSPAAR,170.2623,0.7383,0.0,4650
608502720,608502720,FUND,AXENT,003,588.6733,18033,100.0,SCHAKELSPAAR,SCHAKELSPAAR,586.2009,2.4724,0.0,4651
608502840,608502840,FUND,AXENT,002,433.7034,16345,100.0,SCHAKELSPAAR,SCHAKELSPAAR,428.1901,5.5133,0.0,4652
608502860,608502860,FUND,AXENT,012,702.8439,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,695.8107,7.0332,0.0,4653
608502910,608502910,FUND,AXENT,003,159.369,2671,100.0,SCHAKELSPAAR,SCHAKELSPAAR,158.3308,1.0382,0.0,4654
608502940,608502940,FUND,AXENT,003,69.93969999999999,1193,70.0,SCHAKELSPAAR,SCHAKELSPAAR,68.7708,1.1689,0.0,4655
608502940,608502940,FUND,AXENT,012,67.477,0,30.0,SCHAKELSPAAR,SCHAKELSPAAR,66.3495,1.1275,0.0,4656
608502960,608502960,FUND,AXENT,003,136.4617,2321,100.0,SCHAKELSPAAR,SCHAKELSPAAR,134.5626,1.8991,0.0,4657
608502970,608502970,FUND,AXENT,003,733.4788,25135,100.0,SCHAKELSPAAR,SCHAKELSPAAR,725.4436,8.0352,0.0,4658
608503000,608503000,FUND,AXENT,003,221.1405,8058,100.0,SCHAKELSPAAR,SCHAKELSPAAR,220.3149,0.8256,0.0,4659
608503050,608503050,FUND,AXENT,003,46.9319,818,100.0,SCHAKELSPAAR,SCHAKELSPAAR,44.1618,2.7701,0.0,4660
608503060,608503060,FUND,AXENT,012,166.15980000000002,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,163.4693,2.6905,0.0,4661
608503160,608503160,FUND,AXENT,012,683.0358,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,653.1134,29.9224,0.0,4663
608503160,608503160,FUND,AXENT,003,291.9918,5782,50.0,SCHAKELSPAAR,SCHAKELSPAAR,279.0722,12.9196,0.0,4662
608503170,608503170,FUND,AXENT,012,15.5856,0,25.0,SCHAKELSPAAR,SCHAKELSPAAR,15.1604,0.4252,0.0,4666
608503170,608503170,FUND,AXENT,002,11.1828,274,25.0,SCHAKELSPAAR,SCHAKELSPAAR,10.8762,0.3066,0.0,4664
608503170,608503170,FUND,AXENT,003,17.795,288,50.0,SCHAKELSPAAR,SCHAKELSPAAR,17.3044,0.4906,0.0,4665
608503300,608503300,FUND,AXENT,002,300.47970000000004,10909,100.0,SCHAKELSPAAR,SCHAKELSPAAR,295.1057,5.374,0.0,4667
608503310,608503310,FUND,AXENT,003,158.6437,4318,50.0,SCHAKELSPAAR,SCHAKELSPAAR,157.865,0.7787,0.0,4668
608503310,608503310,FUND,AXENT,012,357.301,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,355.5381,1.7629,0.0,4669
608503430,608503430,FUND,AXENT,002,443.7061,14728,100.0,SCHAKELSPAAR,SCHAKELSPAAR,435.3238,8.3823,0.0,4670
608503450,608503450,FUND,AXENT,003,85.18350000000001,1349,100.0,SCHAKELSPAAR,SCHAKELSPAAR,83.7976,1.3859,0.0,4671
608503460,608503460,FUND,AXENT,003,159.8859,4343,100.0,SCHAKELSPAAR,SCHAKELSPAAR,158.9256,0.9603,0.0,4672
608503500,608503500,FUND,AXENT,003,363.1066,13211,100.0,SCHAKELSPAAR,SCHAKELSPAAR,361.2791,1.8275,0.0,4673
608503540,608503540,FUND,AXENT,012,194.27370000000002,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,187.0654,7.2083,0.0,4674
608503810,608503810,FUND,AXENT,003,64.0327,996,100.0,SCHAKELSPAAR,SCHAKELSPAAR,63.1867,0.846,0.0,4675
608503820,608503820,FUND,AXENT,003,20.980900000000002,332,100.0,SCHAKELSPAAR,SCHAKELSPAAR,20.7055,0.2754,0.0,4676
608503830,608503830,FUND,AXENT,003,48.1526,827,100.0,SCHAKELSPAAR,SCHAKELSPAAR,46.7667,1.3859,0.0,4677
608503870,608503870,FUND,AXENT,003,305.9775,11106,75.0,SCHAKELSPAAR,SCHAKELSPAAR,304.0702,1.9073,0.0,4678
608503870,608503870,FUND,AXENT,012,233.0915,0,25.0,SCHAKELSPAAR,SCHAKELSPAAR,231.6028,1.4887,0.0,4679
608503880,608503880,FUND,AXENT,003,539.795,14142,100.0,SCHAKELSPAAR,SCHAKELSPAAR,529.3198,10.4752,0.0,4680
608503910,608503910,FUND,AXENT,003,20.980900000000002,332,100.0,SCHAKELSPAAR,SCHAKELSPAAR,20.7055,0.2754,0.0,4681
608504010,608504010,FUND,AXENT,003,46.2269,731,100.0,SCHAKELSPAAR,SCHAKELSPAAR,44.7342,1.4927,0.0,4682
608504030,608504030,FUND,AXENT,002,38.1629,2379,30.0,SCHAKELSPAAR,SCHAKELSPAAR,37.6586,0.5043,0.0,4683
608504030,608504030,FUND,AXENT,003,18.2206,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,17.9811,0.2395,0.0,4684
608504030,608504030,FUND,AXENT,012,14.388599999999999,0,20.0,SCHAKELSPAAR,SCHAKELSPAAR,14.1977,0.1909,0.0,4685
608504060,608504060,FUND,AXENT,003,21.4881,802,100.0,SCHAKELSPAAR,SCHAKELSPAAR,21.3353,0.1528,0.0,4686
608504130,608504130,FUND,AXENT,003,25.9543,1496,50.0,SCHAKELSPAAR,SCHAKELSPAAR,25.7063,0.248,0.0,4687
608504130,608504130,FUND,AXENT,012,50.1806,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,49.7036,0.477,0.0,4688
608504180,608504180,FUND,AXENT,003,89.1263,1389,100.0,SCHAKELSPAAR,SCHAKELSPAAR,86.0444,3.0819,0.0,4689
608504200,608504200,FUND,AXENT,002,35.4685,883,35.0,SCHAKELSPAAR,SCHAKELSPAAR,33.8613,1.6072,0.0,4690
608504200,608504200,FUND,AXENT,003,27.9482,447,35.0,SCHAKELSPAAR,SCHAKELSPAAR,26.6821,1.2661,0.0,4691
608504200,608504200,FUND,AXENT,012,42.5172,0,30.0,SCHAKELSPAAR,SCHAKELSPAAR,40.5921,1.9251,0.0,4692
608504240,608504240,FUND,AXENT,003,278.48,8663,100.0,SCHAKELSPAAR,SCHAKELSPAAR,273.2035,5.2765,0.0,4693
608504300,608504300,FUND,AXENT,003,158.636,2823,100.0,SCHAKELSPAAR,SCHAKELSPAAR,156.5844,2.0516,0.0,4694
608504310,608504310,FUND,AXENT,003,517.2798,11758,75.0,SCHAKELSPAAR,SCHAKELSPAAR,493.2508,24.029,0.0,4695
608504310,608504310,FUND,AXENT,012,395.39160000000004,0,25.0,SCHAKELSPAAR,SCHAKELSPAAR,376.6177,18.7739,0.0,4696
608504410,608504410,FUND,AXENT,003,1947.9642,32264,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1876.5421,71.4221,0.0,4697
608504440,608504440,FUND,AXENT,003,302.07009999999997,8745,100.0,SCHAKELSPAAR,SCHAKELSPAAR,294.6962,7.3739,0.0,4698
608504490,608504490,FUND,AXENT,003,146.1799,2954,75.0,SCHAKELSPAAR,SCHAKELSPAAR,142.4814,3.6985,0.0,4699
608504490,608504490,FUND,AXENT,012,109.09599999999999,0,25.0,SCHAKELSPAAR,SCHAKELSPAAR,106.3153,2.7807,0.0,4700
608504550,608504550,FUND,AXENT,012,445.721,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,442.7279,2.9931,0.0,4701
608504560,608504560,FUND,AXENT,012,478.735,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,474.73,4.005,0.0,4702
608504570,608504570,FUND,AXENT,012,930.3724,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,922.5195,7.8529,0.0,4703
608504640,608504640,FUND,AXENT,003,82.40650000000001,1399,70.0,SCHAKELSPAAR,SCHAKELSPAAR,79.2903,3.1162,0.0,4704
608504640,608504640,FUND,AXENT,012,79.5008,0,30.0,SCHAKELSPAAR,SCHAKELSPAAR,76.4961,3.0047,0.0,4705
608504730,608504730,FUND,AXENT,003,100.744,1879,100.0,SCHAKELSPAAR,SCHAKELSPAAR,96.3461,4.3979,0.0,4706
608504800,608504800,FUND,AXENT,003,242.8444,7170,100.0,SCHAKELSPAAR,SCHAKELSPAAR,241.2948,1.5496,0.0,4707
608504840,608504840,FUND,AXENT,002,239.95749999999998,9146,100.0,SCHAKELSPAAR,SCHAKELSPAAR,234.0322,5.9253,0.0,4708
608504850,608504850,FUND,AXENT,002,468.80159999999995,17737,100.0,SCHAKELSPAAR,SCHAKELSPAAR,457.0669,11.7347,0.0,4709
608504900,608504900,FUND,AXENT,003,735.1537,24190,100.0,SCHAKELSPAAR,SCHAKELSPAAR,729.5639,5.5898,0.0,4710
608505020,608505020,FUND,AXENT,003,92.8889,3389,100.0,SCHAKELSPAAR,SCHAKELSPAAR,92.5991,0.2898,0.0,4711
608505060,608505060,FUND,AXENT,003,241.72400000000002,6302,100.0,SCHAKELSPAAR,SCHAKELSPAAR,236.4071,5.3169,0.0,4712
608505260,608505260,FUND,AXENT,003,117.08460000000001,1946,100.0,SCHAKELSPAAR,SCHAKELSPAAR,111.31,5.7746,0.0,4713
608505380,608505380,FUND,AXENT,012,120.7632,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,119.3711,1.3921,0.0,4714
608505460,608505460,FUND,AXENT,003,367.0516,9663,100.0,SCHAKELSPAAR,SCHAKELSPAAR,359.3802,7.6714,0.0,4715
608505470,608505470,FUND,AXENT,003,41.2039,1864,100.0,SCHAKELSPAAR,SCHAKELSPAAR,40.8835,0.3204,0.0,4716
608505610,608505610,FUND,AXENT,003,554.9517999999999,12248,100.0,SCHAKELSPAAR,SCHAKELSPAAR,538.0567,16.8951,0.0,4717
608505650,608505650,FUND,AXENT,003,164.9217,3460,25.0,SCHAKELSPAAR,SCHAKELSPAAR,162.7934,2.1283,0.0,4718
608505650,608505650,FUND,AXENT,012,1035.5309,0,75.0,SCHAKELSPAAR,SCHAKELSPAAR,1022.1645,13.3664,0.0,4719
608505690,608505690,FUND,AXENT,003,454.5499,11781,100.0,SCHAKELSPAAR,SCHAKELSPAAR,444.851,9.6989,0.0,4720
608505720,608505720,FUND,AXENT,003,11.3199,187,100.0,SCHAKELSPAAR,SCHAKELSPAAR,11.2552,0.0647,0.0,4721
608505730,608505730,FUND,AXENT,003,433.0727,9368,100.0,SCHAKELSPAAR,SCHAKELSPAAR,419.8072,13.2655,0.0,4722
608505740,608505740,FUND,AXENT,003,218.8151,3728,100.0,SCHAKELSPAAR,SCHAKELSPAAR,210.0052,8.8099,0.0,4723
608505750,608505750,FUND,AXENT,012,1807.7637,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1768.035,39.7287,0.0,4724
608505760,608505760,FUND,AXENT,012,1189.2925,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1163.8711,25.4214,0.0,4725
608505810,608505810,FUND,AXENT,003,269.8774,5291,75.0,SCHAKELSPAAR,SCHAKELSPAAR,264.2989,5.5785,0.0,4726
608505810,608505810,FUND,AXENT,012,215.7657,0,25.0,SCHAKELSPAAR,SCHAKELSPAAR,211.3394,4.4263,0.0,4727
608505860,608505860,FUND,AXENT,003,145.629,3167,100.0,SCHAKELSPAAR,SCHAKELSPAAR,141.0848,4.5442,0.0,4728
608505930,608505930,FUND,AXENT,003,188.1309,5518,100.0,SCHAKELSPAAR,SCHAKELSPAAR,186.4532,1.6777,0.0,4729
608505970,608505970,FUND,AXENT,012,43.5764,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,43.1305,0.4459,0.0,4730
608506060,608506060,FUND,AXENT,003,208.715,5969,100.0,SCHAKELSPAAR,SCHAKELSPAAR,207.923,0.792,0.0,4731
608506110,608506110,FUND,AXENT,003,42.6015,782,50.0,SCHAKELSPAAR,SCHAKELSPAAR,42.314,0.2875,0.0,4732
608506110,608506110,FUND,AXENT,012,75.805,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,75.298,0.507,0.0,4733
608506150,608506150,FUND,AXENT,003,596.7715000000001,17765,100.0,SCHAKELSPAAR,SCHAKELSPAAR,582.6932,14.0783,0.0,4734
608506160,608506160,FUND,AXENT,003,125.8004,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,125.3951,0.4053,0.0,4735
608506170,608506170,FUND,AXENT,002,179.8098,5672,50.0,SCHAKELSPAAR,SCHAKELSPAAR,173.7848,6.025,0.0,4736
608506170,608506170,FUND,AXENT,003,150.39239999999998,4013,50.0,SCHAKELSPAAR,SCHAKELSPAAR,145.1916,5.2008,0.0,4737
608506280,608506280,FUND,AXENT,003,180.9954,6607,100.0,SCHAKELSPAAR,SCHAKELSPAAR,180.1266,0.8688,0.0,4738
608506330,608506330,FUND,AXENT,003,129.1709,2366,100.0,SCHAKELSPAAR,SCHAKELSPAAR,124.3553,4.8156,0.0,4739
608506350,608506350,FUND,AXENT,003,277.92719999999997,7697,100.0,SCHAKELSPAAR,SCHAKELSPAAR,276.1393,1.7879,0.0,4740
608506360,608506360,FUND,AXENT,003,264.7319,7533,100.0,SCHAKELSPAAR,SCHAKELSPAAR,262.1742,2.5577,0.0,4741
608506410,608506410,FUND,AXENT,012,1619.9216,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1610.6205,9.3011,0.0,4742
608506420,608506420,FUND,AXENT,003,104.64259999999999,2442,100.0,SCHAKELSPAAR,SCHAKELSPAAR,99.5054,5.1372,0.0,4743
608506470,608506470,FUND,AXENT,012,1082.7811,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1073.4908,9.2903,0.0,4744
608506480,608506480,FUND,AXENT,003,509.9565,12968,100.0,SCHAKELSPAAR,SCHAKELSPAAR,490.7609,19.1956,0.0,4745
608506550,608506550,FUND,AXENT,003,558.6012999999999,19641,100.0,SCHAKELSPAAR,SCHAKELSPAAR,555.8756,2.7257,0.0,4746
608506580,608506580,FUND,AXENT,003,47.663,885,100.0,SCHAKELSPAAR,SCHAKELSPAAR,47.1312,0.5318,0.0,4747
608506620,608506620,FUND,AXENT,003,52.3482,3041,100.0,SCHAKELSPAAR,SCHAKELSPAAR,51.1456,1.2026,0.0,4748
608506700,608506700,FUND,AXENT,003,175.0628,2994,50.0,SCHAKELSPAAR,SCHAKELSPAAR,171.4984,3.5644,0.0,4749
608506700,608506700,FUND,AXENT,012,340.4525,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,333.5265,6.926,0.0,4750
608506720,608506720,FUND,AXENT,003,362.64799999999997,13286,100.0,SCHAKELSPAAR,SCHAKELSPAAR,361.0109,1.6371,0.0,4751
608506750,608506750,FUND,AXENT,012,624.9992,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,618.3751,6.6241,0.0,4752
608506780,608506780,FUND,AXENT,002,61.6101,3691,50.0,SCHAKELSPAAR,SCHAKELSPAAR,61.0568,0.5533,0.0,4753
608506780,608506780,FUND,AXENT,003,53.466699999999996,1542,50.0,SCHAKELSPAAR,SCHAKELSPAAR,52.9875,0.4792,0.0,4754
608506800,608506800,FUND,AXENT,003,125.4049,2134,100.0,SCHAKELSPAAR,SCHAKELSPAAR,123.6445,1.7604,0.0,4755
608506810,608506810,FUND,AXENT,003,125.9555,2400,100.0,SCHAKELSPAAR,SCHAKELSPAAR,124.1834,1.7721,0.0,4756
608506820,608506820,FUND,AXENT,012,26.4161,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,25.9806,0.4355,0.0,4757
608506840,608506840,FUND,AXENT,003,477.6696,15358,100.0,SCHAKELSPAAR,SCHAKELSPAAR,466.6956,10.974,0.0,4758
608506860,608506860,FUND,AXENT,003,34.56420000000001,695,100.0,SCHAKELSPAAR,SCHAKELSPAAR,34.2561,0.3081,0.0,4759
608506870,608506870,FUND,AXENT,003,49.5648,803,100.0,SCHAKELSPAAR,SCHAKELSPAAR,49.2328,0.332,0.0,4760
608506890,608506890,FUND,AXENT,002,879.8249000000001,41462,100.0,SCHAKELSPAAR,SCHAKELSPAAR,867.0727,12.7522,0.0,4761
608507150,608507150,FUND,AXENT,003,130.72449999999998,2146,100.0,SCHAKELSPAAR,SCHAKELSPAAR,128.5562,2.1683,0.0,4762
608507160,608507160,FUND,AXENT,003,136.0453,2359,100.0,SCHAKELSPAAR,SCHAKELSPAAR,130.3816,5.6637,0.0,4763
608507170,608507170,FUND,AXENT,003,334.3809,11441,100.0,SCHAKELSPAAR,SCHAKELSPAAR,330.348,4.0329,0.0,4764
608507220,608507220,FUND,AXENT,003,146.60719999999998,4987,100.0,SCHAKELSPAAR,SCHAKELSPAAR,143.7711,2.8361,0.0,4765
608507230,608507230,FUND,AXENT,003,185.2589,5470,100.0,SCHAKELSPAAR,SCHAKELSPAAR,180.7905,4.4684,0.0,4766
608507240,608507240,FUND,AXENT,003,50.3283,876,100.0,SCHAKELSPAAR,SCHAKELSPAAR,47.0629,3.2654,0.0,4767
608507260,608507260,FUND,AXENT,003,163.7608,5589,50.0,SCHAKELSPAAR,SCHAKELSPAAR,160.2234,3.5374,0.0,4768
608507260,608507260,FUND,AXENT,012,375.8415,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,367.5296,8.3119,0.0,4769
608507270,608507270,FUND,AXENT,002,108.4377,3754,100.0,SCHAKELSPAAR,SCHAKELSPAAR,106.1937,2.244,0.0,4770
608507290,608507290,FUND,AXENT,002,237.4743,7764,40.0,SCHAKELSPAAR,SCHAKELSPAAR,229.919,7.5553,0.0,4771
608507290,608507290,FUND,AXENT,003,198.5259,5454,40.0,SCHAKELSPAAR,SCHAKELSPAAR,192.0137,6.5122,0.0,4772
608507290,608507290,FUND,AXENT,012,227.80239999999998,0,20.0,SCHAKELSPAAR,SCHAKELSPAAR,220.1478,7.6546,0.0,4773
608507300,608507300,FUND,AXENT,003,288.2555,9754,75.0,SCHAKELSPAAR,SCHAKELSPAAR,285.6706,2.5849,0.0,4774
608507300,608507300,FUND,AXENT,012,202.70309999999998,0,25.0,SCHAKELSPAAR,SCHAKELSPAAR,200.9072,1.7959,0.0,4775
608507310,608507310,FUND,AXENT,003,229.3623,7914,75.0,SCHAKELSPAAR,SCHAKELSPAAR,228.1191,1.2432,0.0,4776
608507310,608507310,FUND,AXENT,012,167.08280000000002,0,25.0,SCHAKELSPAAR,SCHAKELSPAAR,166.1904,0.8924,0.0,4777
608507330,608507330,FUND,AXENT,002,622.3860999999999,16538,100.0,SCHAKELSPAAR,SCHAKELSPAAR,605.6551,16.731,0.0,4778
608507500,608507500,FUND,AXENT,012,43.059799999999996,0,20.0,SCHAKELSPAAR,SCHAKELSPAAR,42.1746,0.8852,0.0,4781
608507500,608507500,FUND,AXENT,002,34.5933,1135,30.0,SCHAKELSPAAR,SCHAKELSPAAR,33.8851,0.7082,0.0,4779
608507500,608507500,FUND,AXENT,003,47.7056,825,50.0,SCHAKELSPAAR,SCHAKELSPAAR,46.7264,0.9792,0.0,4780
608507570,608507570,FUND,AXENT,002,212.322,12341,80.0,SCHAKELSPAAR,SCHAKELSPAAR,211.6404,0.6816,0.0,4782
608507570,608507570,FUND,AXENT,012,96.3555,0,20.0,SCHAKELSPAAR,SCHAKELSPAAR,96.0167,0.3388,0.0,4783
608507610,608507610,FUND,AXENT,003,38.9683,903,50.0,SCHAKELSPAAR,SCHAKELSPAAR,38.0425,0.9258,0.0,4784
608507610,608507610,FUND,AXENT,012,84.44969999999999,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,82.4422,2.0075,0.0,4785
608507660,608507660,FUND,AXENT,003,29.548,472,50.0,SCHAKELSPAAR,SCHAKELSPAAR,28.8828,0.6652,0.0,4786
608507660,608507660,FUND,AXENT,012,61.0814,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,59.7064,1.375,0.0,4787
608507680,608507680,FUND,AXENT,012,210.60760000000002,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,205.6956,4.912,0.0,4788
608507720,608507720,FUND,AXENT,003,498.62919999999997,13999,100.0,SCHAKELSPAAR,SCHAKELSPAAR,483.3943,15.2349,0.0,4789
608507750,608507750,FUND,AXENT,003,50.6102,3817,100.0,SCHAKELSPAAR,SCHAKELSPAAR,50.2693,0.3409,0.0,4790
608507800,608507800,FUND,AXENT,003,77.9208,1213,25.0,SCHAKELSPAAR,SCHAKELSPAAR,75.3522,2.5686,0.0,4791
608507800,608507800,FUND,AXENT,012,457.5631,0,75.0,SCHAKELSPAAR,SCHAKELSPAAR,442.4662,15.0969,0.0,4792
608507840,608507840,FUND,AXENT,003,21.2164,1058,75.0,SCHAKELSPAAR,SCHAKELSPAAR,21.1116,0.1048,0.0,4793
608507840,608507840,FUND,AXENT,012,13.6772,0,25.0,SCHAKELSPAAR,SCHAKELSPAAR,13.6183,0.0589,0.0,4794
608507850,608507850,FUND,AXENT,003,17.750999999999998,906,75.0,SCHAKELSPAAR,SCHAKELSPAAR,17.5997,0.1513,0.0,4795
