postid,product,prodbm_cd,group,nb_if,recordno,paid_uppol,no_pol,no_ins,sales_chan,intermed,leg_entity,riderprem,rid_pay_mt,rid_prm_fr,iss_yr,iss_mth,sex_1,age_iss_1,dob_yr_1,dob_mth_1,age_adj_1,sex_2,age_iss_2,dob_yr_2,dob_mth_2,age_adj_2,perstpcd,profit_grp,tarcd,kas,ben_term_k,rid_cd,acc_cov_cd,acc_prem,acc_pay_mt,ris_res,rid_ibnr,rid_age_rs
608339400,SPAARKAS,SCHAKELSPAAR,16,IF,5603,Y,1,1,ASB,,C,0.0,0.0,M,1998,6,M,35.75,1962,8,0.0,,,,,,N,F,SCHAKELSPAAR,F,348.0,0,0,0.0,0.0,,,
608535240,SPAARKAS,SCHAKELSPAAR,16,IF,5604,N,1,1,ASB,,C,0.0,0.0,M,2002,4,F,22.33,1979,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608377130,SPAARKAS,SCHAKELSPAAR,16,IF,5605,N,1,1,ASB,,C,0.0,0.0,M,1999,7,M,15.58,1983,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
609384030,SPAARKAS,BUDGETFOND,16,IF,5606,N,1,1,ASB,,C,28.2,400.0,M,1990,9,M,25.25,1965,5,0.0,,,,,,N,F,BUDGETFONDS,F,400.0,1,0,0.0,0.0,,,
608485730,SPAARKAS,SCHAKELSPAAR,16,IF,5607,Y,1,1,MVI,,C,0.0,0.0,M,2001,6,M,18.67,1982,9,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608536120,SPAARKAS,SCHAKELSPAAR,16,IF,5608,Y,1,1,ASB,,C,0.0,0.0,M,2002,5,F,25.83,1976,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608378250,SPAARKAS,SCHAKELSPAAR,16,IF,5609,Y,1,1,ASB,,C,0.0,0.0,M,1999,8,M,33.58,1965,12,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608485010,SPAARKAS,SCHAKELSPAAR,16,IF,5610,N,1,1,ASB,,C,0.0,0.0,M,2001,6,F,30.0,1971,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
609383750,SPAARKAS,BUDGETFOND,16,IF,5611,N,1,1,ASB,,C,0.0,0.0,M,1991,12,F,26.0,1965,11,0.0,,,,,,N,F,BUDGETFONDS,F,385.0,0,0,0.0,0.0,,,
608536900,SPAARKAS,SCHAKELSPAAR,16,IF,5612,N,1,1,ASB,,C,0.0,0.0,Y,2002,7,M,34.25,1968,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,300.0,0,0,0.0,0.0,,,
608378840,SPAARKAS,SCHAKELSPAAR,16,IF,5613,Y,1,1,ASB,,C,0.0,0.0,M,1999,7,F,18.5,1980,12,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608484140,SPAARKAS,SCHAKELSPAAR,16,IF,5614,N,1,1,ASB,,C,0.0,0.0,Y,2001,6,F,34.0,1967,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608354530,SPAARKAS,SCHAKELSPAAR,16,IF,5615,N,1,1,ASB,,C,0.0,0.0,M,1998,11,F,39.58,1959,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,300.0,0,0,0.0,0.0,,,
608487420,SPAARKAS,SCHAKELSPAAR,16,IF,5616,N,1,1,ASB,,C,0.0,0.0,M,2001,6,F,35.83,1965,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,349.0,0,0,0.0,0.0,,,
609383300,SPAARKAS,BUDGETFOND,16,IF,5617,N,1,1,ASB,,C,0.0,0.0,M,1992,7,F,26.67,1965,10,0.0,,,,,,N,F,BUDGETFONDS,F,378.0,0,0,0.0,0.0,,,
608533880,SPAARKAS,SCHAKELSPAAR,16,IF,5618,Y,1,1,ASB,,C,0.0,0.0,M,2002,4,F,36.42,1965,10,0.0,,,,,,N,F,SCHAKELSPAAR,F,282.0,0,0,0.0,0.0,,,
609384650,SPAARKAS,BUDGETFOND,16,IF,5619,Y,1,1,ASB,,C,0.0,0.0,M,1985,5,M,19.92,1965,5,0.0,,,,,,N,F,BUDGETFONDS,F,464.0,0,0,0.0,0.0,,,
608491530,SPAARKAS,SCHAKELSPAAR,16,IF,5620,Y,1,1,ASB,,C,0.0,0.0,M,2001,7,M,39.25,1962,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,308.0,0,0,0.0,0.0,,,
608530010,SPAARKAS,SCHAKELSPAAR,16,IF,5621,Y,1,1,ASB,,C,0.0,0.0,M,2002,3,M,22.67,1979,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608373850,SPAARKAS,SCHAKELSPAAR,16,IF,5622,N,1,1,ASB,,C,0.0,0.0,M,1999,7,M,37.83,1961,8,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608490800,SPAARKAS,SCHAKELSPAAR,16,IF,5623,N,1,1,ASB,,C,0.0,0.0,M,2001,7,F,44.67,1956,10,0.0,,,,,,N,F,SCHAKELSPAAR,F,252.0,0,0,0.0,0.0,,,
608338620,SPAARKAS,SCHAKELSPAAR,16,IF,5624,N,1,1,ASB,,C,0.0,0.0,M,1998,6,F,31.83,1966,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608530860,SPAARKAS,SCHAKELSPAAR,16,IF,5625,Y,1,1,ASB,,C,0.0,0.0,M,2002,3,M,28.33,1973,10,0.0,,,,,,N,F,SCHAKELSPAAR,F,355.0,0,0,0.0,0.0,,,
609385310,SPAARKAS,BUDGETFOND,16,IF,5626,Y,1,1,ASB,,C,0.0,0.0,M,1984,11,M,19.75,1965,1,0.0,,,,,,N,F,BUDGETFONDS,F,470.0,0,0,0.0,0.0,,,
608355300,SPAARKAS,SCHAKELSPAAR,16,IF,5627,N,1,1,ASB,,C,32.4,360.0,M,1998,11,M,26.33,1972,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,1,0,0.0,0.0,,,
608489920,SPAARKAS,SCHAKELSPAAR,16,IF,5628,N,1,1,ASB,,C,0.0,0.0,M,2001,7,F,33.92,1967,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,264.0,0,0,0.0,0.0,,,
608531680,SPAARKAS,SCHAKELSPAAR,16,IF,5629,N,1,1,ASB,,C,0.0,0.0,M,2002,3,M,39.25,1962,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,308.0,0,0,0.0,0.0,,,
608374770,SPAARKAS,SCHAKELSPAAR,16,IF,5630,N,1,1,ASB,,C,0.0,0.0,M,1999,6,M,36.0,1963,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608309840,SPAARKAS,SCHAKELSPAAR,16,IF,5631,N,1,1,ASB,,C,0.0,0.0,M,2000,10,M,30.5,1970,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,276.0,0,0,0.0,0.0,,,
609384920,SPAARKAS,BUDGETFOND,16,IF,5632,N,1,1,ASB,,C,4.53,457.0,M,1985,12,M,20.75,1965,2,0.0,,,,,,N,F,BUDGETFONDS,F,457.0,1,0,0.0,0.0,,,
608489380,SPAARKAS,SCHAKELSPAAR,16,IF,5633,Y,1,1,ASB,,C,0.0,0.0,M,2001,7,M,34.67,1966,10,0.0,,,,,,N,F,SCHAKELSPAAR,F,351.0,0,0,0.0,0.0,,,
608532810,SPAARKAS,SCHAKELSPAAR,16,IF,5634,Y,1,1,ASB,,C,0.0,0.0,M,2002,4,F,39.75,1962,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,300.0,0,0,0.0,0.0,,,
608375440,SPAARKAS,SCHAKELSPAAR,16,IF,5635,Y,1,1,ASB,,C,0.0,0.0,M,1999,7,F,26.17,1973,4,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608330200,SPAARKAS,SCHAKELSPAAR,16,IF,5636,Y,1,1,ASB,,C,0.0,0.0,M,1998,2,M,33.58,1964,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608488490,SPAARKAS,SCHAKELSPAAR,16,IF,5637,N,1,1,ASB,,C,0.0,0.0,M,2001,8,F,39.0,1962,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,252.0,0,0,0.0,0.0,,,
608483440,SPAARKAS,SCHAKELSPAAR,16,IF,5638,N,1,1,MVI,,C,0.0,0.0,M,2001,6,F,39.67,1961,9,0.0,,,,,,N,F,SCHAKELSPAAR,F,312.0,0,0,0.0,0.0,,,
608537690,SPAARKAS,SCHAKELSPAAR,16,IF,5639,N,1,1,ASB,,C,0.0,0.0,M,2002,4,F,36.5,1965,9,0.0,,,,,,N,F,SCHAKELSPAAR,F,240.0,0,0,0.0,0.0,,,
608328640,SPAARKAS,SCHAKELSPAAR,16,IF,5640,N,1,1,ASB,,C,0.0,0.0,M,1998,2,F,24.5,1973,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608384580,SPAARKAS,SCHAKELSPAAR,16,IF,5641,N,1,1,ASB,,C,0.0,0.0,M,1999,9,M,33.42,1966,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608327970,SPAARKAS,SCHAKELSPAAR,16,IF,5642,N,1,1,ASB,,C,0.0,0.0,M,1998,1,M,37.75,1960,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,326.0,0,0,0.0,0.0,,,
609381450,SPAARKAS,BUDGETFOND,16,IF,5643,N,1,1,ASB,,C,3.02,462.0,M,1984,7,M,19.67,1964,10,0.0,,,,,,N,F,BUDGETFONDS,F,462.0,1,0,0.0,0.0,,,
608477660,SPAARKAS,SCHAKELSPAAR,16,IF,5644,N,1,1,ASB,,C,0.0,0.0,M,2001,5,M,37.08,1964,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,334.0,0,0,0.0,0.0,,,
608543690,SPAARKAS,SCHAKELSPAAR,16,IF,5645,Y,1,1,ASB,,C,0.0,0.0,M,2002,6,M,29.33,1973,1,0.0,,,,,,N,F,SCHAKELSPAAR,F,344.0,0,0,0.0,0.0,,,
608385260,SPAARKAS,SCHAKELSPAAR,16,IF,5646,Y,1,1,ASB,,C,0.0,0.0,M,1999,10,M,41.08,1958,8,0.0,,,,,,N,F,SCHAKELSPAAR,F,286.0,0,0,0.0,0.0,,,
608353710,SPAARKAS,SCHAKELSPAAR,16,IF,5647,N,1,1,ASB,,C,0.0,0.0,M,1998,10,F,20.92,1977,10,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608544380,SPAARKAS,SCHAKELSPAAR,16,IF,5648,Y,1,1,ASB,,C,0.0,0.0,M,2002,6,F,27.17,1975,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
609381050,SPAARKAS,BUDGETFOND,16,IF,5649,Y,1,1,ASB,,C,0.0,0.0,M,1985,8,M,21.5,1964,1,0.0,,,,,,N,F,BUDGETFONDS,F,449.0,0,0,0.0,0.0,,,
608476790,SPAARKAS,SCHAKELSPAAR,16,IF,5650,Y,1,1,MVI,,C,0.0,0.0,M,2001,5,F,42.17,1959,2,0.0,,,,,,N,F,SCHAKELSPAAR,F,274.0,0,0,0.0,0.0,,,
608340920,SPAARKAS,SCHAKELSPAAR,16,IF,5651,N,1,1,ASB,,C,0.0,0.0,M,1998,6,F,30.33,1968,1,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608545310,SPAARKAS,SCHAKELSPAAR,16,IF,5652,Y,1,1,ASB,,C,0.0,0.0,M,2002,6,M,35.42,1966,12,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608475880,SPAARKAS,SCHAKELSPAAR,16,IF,5653,Y,1,1,ASB,,C,0.0,0.0,M,2001,4,F,34.25,1966,12,0.0,,,,,,N,F,SCHAKELSPAAR,F,308.0,0,0,0.0,0.0,,,
608386060,SPAARKAS,SCHAKELSPAAR,16,IF,5654,Y,1,1,ASB,,C,0.0,0.0,M,1999,9,M,38.67,1960,12,0.0,,,,,,N,F,SCHAKELSPAAR,F,315.0,0,0,0.0,0.0,,,
608311640,SPAARKAS,SCHAKELSPAAR,16,IF,5655,N,1,1,ASB,,C,0.0,0.0,M,1997,8,F,16.0,1981,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
609380650,SPAARKAS,BUDGETFOND,16,IF,5656,Y,1,1,ASB,,C,0.0,0.0,M,1987,8,F,23.42,1964,2,0.0,,,,,,N,F,BUDGETFONDS,F,425.0,0,0,0.0,0.0,,,
608546000,SPAARKAS,SCHAKELSPAAR,16,IF,5657,Y,1,1,ASB,,C,0.0,0.0,M,2002,7,F,37.17,1965,4,0.0,,,,,,N,F,SCHAKELSPAAR,F,333.0,0,0,0.0,0.0,,,
608542840,SPAARKAS,SCHAKELSPAAR,16,IF,5658,N,1,1,ASB,,C,0.0,0.0,M,2002,5,M,34.42,1967,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608478380,SPAARKAS,SCHAKELSPAAR,16,IF,5659,N,1,1,ASB,,C,0.0,0.0,M,2001,6,F,29.0,1972,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,359.0,0,0,0.0,0.0,,,
609381800,SPAARKAS,BUDGETFOND,16,IF,5660,N,1,1,ASB,,C,1.51,457.0,M,1984,12,M,20.5,1964,5,0.0,,,,,,N,F,BUDGETFONDS,F,457.0,1,0,0.0,0.0,,,
608383680,SPAARKAS,SCHAKELSPAAR,16,IF,5661,N,1,1,ASB,,C,0.0,0.0,M,1999,8,M,39.25,1960,4,0.0,,,,,,N,F,SCHAKELSPAAR,F,312.0,0,0,0.0,0.0,,,
608379900,SPAARKAS,SCHAKELSPAAR,16,IF,5662,Y,1,1,MVI,,C,0.0,0.0,M,1999,8,M,39.25,1960,4,0.0,,,,,,N,F,SCHAKELSPAAR,F,308.0,0,0,0.0,0.0,,,
608482530,SPAARKAS,SCHAKELSPAAR,16,IF,5663,Y,1,1,MVI,,C,0.0,0.0,M,2001,6,F,33.75,1967,8,0.0,,,,,,N,F,SCHAKELSPAAR,F,254.0,0,0,0.0,0.0,,,
608538950,SPAARKAS,SCHAKELSPAAR,16,IF,5664,Y,1,1,ASB,,C,0.0,0.0,M,2002,5,M,34.5,1967,10,0.0,,,,,,N,F,SCHAKELSPAAR,F,353.0,0,0,0.0,0.0,,,
608310500,SPAARKAS,SCHAKELSPAAR,16,IF,5665,N,1,1,ASB,,C,0.0,0.0,M,2002,3,M,34.67,1967,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
609382940,SPAARKAS,BUDGETFOND,16,IF,5666,Y,1,1,ASB,,C,0.0,0.0,M,1993,4,F,27.5,1965,9,0.0,,,,,,N,F,BUDGETFONDS,F,369.0,0,0,0.0,0.0,,,
608539760,SPAARKAS,SCHAKELSPAAR,16,IF,5667,N,1,1,ASB,,C,0.0,0.0,M,2002,5,F,24.67,1977,8,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608481830,SPAARKAS,SCHAKELSPAAR,16,IF,5668,N,1,1,MVI,,C,0.0,0.0,H,2001,6,F,30.5,1970,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608340280,SPAARKAS,SCHAKELSPAAR,16,IF,5669,Y,1,1,ASB,,C,0.0,0.0,M,1998,5,M,22.17,1976,2,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
609385790,SPAARKAS,BUDGETFOND,16,IF,5670,Y,1,1,ASB,,C,0.0,0.0,M,1983,12,M,18.25,1965,8,0.0,,,,,,N,F,BUDGETFONDS,F,481.0,0,0,0.0,0.0,,,
608380910,SPAARKAS,SCHAKELSPAAR,16,IF,5671,N,1,1,ASB,,C,0.0,0.0,M,1999,8,M,41.42,1958,2,0.0,,,,,,N,F,SCHAKELSPAAR,F,288.0,0,0,0.0,0.0,,,
609382600,SPAARKAS,BUDGETFOND,16,IF,5672,Y,1,1,ASB,,C,0.0,0.0,M,1982,10,M,18.58,1964,2,0.0,,,,,,N,F,BUDGETFONDS,F,483.0,0,0,0.0,0.0,,,
608569800,SPAARKAS,SCHAKELSPAAR,16,IF,5673,N,1,1,MVI,,C,0.0,0.0,M,2003,4,F,25.75,1977,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608381560,SPAARKAS,SCHAKELSPAAR,16,IF,5674,N,1,1,ASB,,C,0.0,0.0,M,1999,8,M,23.42,1976,2,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608541480,SPAARKAS,SCHAKELSPAAR,16,IF,5675,Y,1,1,ASB,,C,0.0,0.0,M,2002,5,F,34.58,1967,9,0.0,,,,,,N,F,SCHAKELSPAAR,F,310.0,0,0,0.0,0.0,,,
609382190,SPAARKAS,BUDGETFOND,16,IF,5676,N,1,1,ASB,,C,3.08,471.0,M,1983,10,F,19.33,1964,5,0.0,,,,,,N,F,BUDGETFONDS,F,471.0,1,0,0.0,0.0,,,
608480450,SPAARKAS,SCHAKELSPAAR,16,IF,5677,N,1,1,ASB,,C,0.0,0.0,M,2001,6,M,43.75,1957,8,0.0,,,,,,N,F,SCHAKELSPAAR,F,254.0,0,0,0.0,0.0,,,
608479570,SPAARKAS,SCHAKELSPAAR,16,IF,5678,Y,1,1,ASB,,C,0.0,0.0,M,2001,6,M,37.42,1963,12,0.0,,,,,,N,F,SCHAKELSPAAR,F,330.0,0,0,0.0,0.0,,,
608542100,SPAARKAS,SCHAKELSPAAR,16,IF,5679,N,1,1,ASB,,C,0.0,0.0,M,2002,5,F,29.92,1972,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608540770,SPAARKAS,SCHAKELSPAAR,16,IF,5680,Y,1,1,ASB,,C,0.0,0.0,M,2002,5,F,44.25,1958,1,0.0,,,,,,N,F,SCHAKELSPAAR,F,248.0,0,0,0.0,0.0,,,
608475130,SPAARKAS,SCHAKELSPAAR,16,IF,5681,Y,1,1,ASB,,C,0.0,0.0,M,2001,5,F,32.42,1968,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,342.0,0,0,0.0,0.0,,,
608373110,SPAARKAS,SCHAKELSPAAR,16,IF,5682,Y,1,1,ASB,,C,0.0,0.0,M,1999,5,F,22.67,1976,8,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608492720,SPAARKAS,SCHAKELSPAAR,16,IF,5683,N,1,1,ASB,,C,0.0,0.0,M,2001,10,M,35.42,1966,4,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608516680,SPAARKAS,SCHAKELSPAAR,16,IF,5684,N,1,1,MVI,,C,0.0,0.0,M,2001,12,F,36.08,1965,10,0.0,,,,,,N,F,SCHAKELSPAAR,F,276.0,0,0,0.0,0.0,,,
608362740,SPAARKAS,SCHAKELSPAAR,16,IF,5685,N,1,1,ASB,,C,0.0,0.0,M,1999,1,M,18.75,1980,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
609389830,SPAARKAS,BUDGETFOND,16,IF,5686,N,1,1,ASB,,C,0.0,0.0,Q,1995,5,M,26.58,1968,9,0.0,,,,,,N,F,BUDGETFONDS,F,380.0,0,0,0.0,0.0,,,
608357570,SPAARKAS,SCHAKELSPAAR,16,IF,5687,Y,1,1,ASB,,C,0.0,0.0,M,1998,12,M,42.33,1956,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,336.0,0,0,0.0,0.0,,,
608506480,SPAARKAS,SCHAKELSPAAR,16,IF,5688,N,1,1,ASB,,C,0.0,0.0,M,2001,10,M,42.17,1959,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,273.0,0,0,0.0,0.0,,,
608517640,SPAARKAS,SCHAKELSPAAR,16,IF,5689,Y,1,1,ASB,,C,0.0,0.0,M,2002,1,M,27.42,1974,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608333330,SPAARKAS,SCHAKELSPAAR,16,IF,5690,N,1,1,ASB,,C,0.0,0.0,M,1998,3,M,27.75,1970,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608308430,SPAARKAS,SCHAKELSPAAR,16,IF,5691,N,1,1,ASB,,C,0.0,0.0,M,1998,5,F,33.33,1964,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
609389500,SPAARKAS,BUDGETFOND,16,IF,5692,N,1,1,ASB,,C,6.78,490.0,Y,1985,3,M,17.83,1967,4,0.0,,,,,,N,F,BUDGETFONDS,F,490.0,1,0,0.0,0.0,,,
608505730,SPAARKAS,SCHAKELSPAAR,16,IF,5693,Y,1,1,ASB,,C,0.0,0.0,M,2001,10,M,39.33,1962,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,307.0,0,0,0.0,0.0,,,
608518770,SPAARKAS,SCHAKELSPAAR,16,IF,5694,N,1,1,MVI,,C,0.0,0.0,M,2002,1,F,32.33,1969,8,0.0,,,,,,N,F,SCHAKELSPAAR,F,343.0,0,0,0.0,0.0,,,
608363700,SPAARKAS,SCHAKELSPAAR,16,IF,5695,Y,1,1,ASB,,C,0.0,0.0,M,1999,3,M,29.67,1969,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608504490,SPAARKAS,SCHAKELSPAAR,16,IF,5696,N,1,1,ASB,,C,0.0,0.0,M,2001,9,M,36.92,1964,9,0.0,,,,,,N,F,SCHAKELSPAAR,F,264.0,0,0,0.0,0.0,,,
608519550,SPAARKAS,SCHAKELSPAAR,16,IF,5697,Y,1,1,ASB,,C,0.0,0.0,M,2002,1,M,27.25,1974,9,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
609388990,SPAARKAS,BUDGETFOND,16,IF,5698,N,1,1,ASB,,C,22.68,403.0,M,1992,6,F,24.58,1967,10,0.0,,,,,,N,F,BUDGETFONDS,F,403.0,1,0,0.0,0.0,,,
608503460,SPAARKAS,SCHAKELSPAAR,16,IF,5699,N,1,1,ASB,,C,0.0,0.0,M,2001,9,F,29.42,1972,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,306.0,0,0,0.0,0.0,,,
608520210,SPAARKAS,SCHAKELSPAAR,16,IF,5700,Y,1,1,ASB,,C,0.0,0.0,M,2002,3,M,33.5,1968,8,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608507240,SPAARKAS,SCHAKELSPAAR,16,IF,5701,Y,1,1,ASB,,C,0.0,0.0,M,2001,10,M,45.0,1956,9,0.0,,,,,,N,F,SCHAKELSPAAR,F,275.0,0,0,0.0,0.0,,,
608365200,SPAARKAS,SCHAKELSPAAR,16,IF,5702,Y,1,1,ASB,,C,0.0,0.0,M,1999,4,F,28.25,1970,12,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
609390220,SPAARKAS,BUDGETFOND,16,IF,5703,N,1,1,ASB,,C,0.0,0.0,M,1993,8,M,24.83,1968,9,0.0,,,,,,N,F,BUDGETFONDS,F,401.0,0,0,0.0,0.0,,,
608335510,SPAARKAS,SCHAKELSPAAR,16,IF,5704,N,1,1,ASB,,C,0.0,0.0,M,1998,4,F,25.08,1973,2,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
609391500,SPAARKAS,BUDGETFOND,16,IF,5705,Y,1,1,ASB,,C,0.0,0.0,M,1995,7,M,24.58,1970,11,0.0,,,,,,N,F,BUDGETFONDS,F,402.0,0,0,0.0,0.0,,,
608511970,SPAARKAS,SCHAKELSPAAR,16,IF,5706,Y,1,1,ASB,,C,0.0,0.0,M,2001,11,F,40.75,1961,1,0.0,,,,,,N,F,SCHAKELSPAAR,F,290.0,0,0,0.0,0.0,,,
608512790,SPAARKAS,SCHAKELSPAAR,16,IF,5707,Y,1,1,ASB,,C,0.0,0.0,M,2001,12,M,43.5,1958,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,257.0,0,0,0.0,0.0,,,
608358980,SPAARKAS,SCHAKELSPAAR,16,IF,5708,N,1,1,ASB,,C,0.0,0.0,M,1999,1,M,33.42,1965,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608334800,SPAARKAS,SCHAKELSPAAR,16,IF,5709,N,1,1,ASB,,C,0.0,0.0,M,1998,4,F,33.92,1964,4,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608510880,SPAARKAS,SCHAKELSPAAR,16,IF,5710,N,1,1,MVI,,C,0.0,0.0,M,2001,11,M,32.75,1969,1,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608513620,SPAARKAS,SCHAKELSPAAR,16,IF,5711,N,1,1,ASB,,C,0.0,0.0,M,2001,12,F,26.67,1975,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608359850,SPAARKAS,SCHAKELSPAAR,16,IF,5712,Y,1,1,ASB,,C,0.0,0.0,M,1998,12,M,17.83,1981,1,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
609391040,SPAARKAS,BUDGETFOND,16,IF,5713,Y,1,1,ASB,,C,0.0,0.0,M,1994,8,F,24.75,1969,10,0.0,,,,,,N,F,BUDGETFONDS,F,401.0,0,0,0.0,0.0,,,
608510180,SPAARKAS,SCHAKELSPAAR,16,IF,5714,N,1,1,ASB,,C,0.0,0.0,M,2001,11,F,39.5,1962,4,0.0,,,,,,N,F,SCHAKELSPAAR,F,305.0,0,0,0.0,0.0,,,
608514380,SPAARKAS,SCHAKELSPAAR,16,IF,5715,Y,1,1,MVI,,C,0.0,0.0,M,2001,12,M,21.0,1980,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608360700,SPAARKAS,SCHAKELSPAAR,16,IF,5716,Y,1,1,ASB,,C,0.0,0.0,M,1998,12,M,35.58,1963,4,0.0,,,,,,N,F,SCHAKELSPAAR,F,315.0,0,0,0.0,0.0,,,
609390730,SPAARKAS,BUDGETFOND,16,IF,5717,Y,1,1,ASB,,C,0.0,0.0,M,1995,1,M,25.67,1969,4,0.0,,,,,,N,F,BUDGETFONDS,F,396.0,0,0,0.0,0.0,,,
608508940,SPAARKAS,SCHAKELSPAAR,16,IF,5718,N,1,1,MVI,,C,0.0,0.0,M,2001,11,F,33.92,1967,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608515460,SPAARKAS,SCHAKELSPAAR,16,IF,5719,Y,1,1,ASB,,C,0.0,0.0,M,2001,12,F,25.25,1976,8,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608361690,SPAARKAS,SCHAKELSPAAR,16,IF,5720,N,1,1,ASB,,C,0.0,0.0,M,1999,1,F,19.5,1979,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
