POSTID,KEYFIELD,PRODUCT,GROUP,FONDSCD,UNITAANT,GARKAP,BELEGPRC,PRODBOOMCD,TARCD,UNITSAVPRT,UNITSRV_PP,UNITEXT_BP
614872680,614872680,FUND,F,1,18.1560,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,17.5624,0.5936,0.0000
614872690,614872690,FUND,F,1,38.6624,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,37.5784,1.0840,0.0000
614872700,614872700,FUND,F,1,56.1861,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,54.3867,1.7994,0.0000
614872720,614872720,FUND,F,1,12.5183,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,12.3982,0.1201,0.0000
614872810,614872810,FUND,F,1,297.4050,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,291.3149,6.0901,0.0000
614872820,614872820,FUND,F,1,34.5932,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,34.1776,0.4156,0.0000
614872830,614872830,FUND,F,1,225.0213,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,221.6487,3.3726,0.0000
614872870,614872870,FUND,F,1,96.0187,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,92.6865,3.3322,0.0000
614872920,614872920,FUND,F,3,147.5173,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,144.9321,2.5852,0.0000
614872930,614872930,FUND,F,3,166.0249,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,164.1618,1.8631,0.0000
614872950,614872950,FUND,F,1,165.7293,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,163.1831,2.5462,0.0000
614872970,614872970,FUND,F,1,334.0587,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,331.6420,2.4167,0.0000
614873000,614873000,FUND,F,3,56.4471,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,55.7884,0.6587,0.0000
614873010,614873010,FUND,F,1,441.8576,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,434.8033,7.0543,0.0000
614873080,614873080,FUND,F,1,69.1540,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,68.1314,1.0226,0.0000
614873090,614873090,FUND,F,1,72.3516,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,71.4606,0.8910,0.0000
614873100,614873100,FUND,F,1,386.6715,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,383.2419,3.4296,0.0000
614873110,614873110,FUND,F,1,77.5573,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,75.6400,1.9173,0.0000
614873120,614873120,FUND,F,1,375.9433,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,373.0540,2.8893,0.0000
614873130,614873130,FUND,F,3,720.5793,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,697.1480,23.4313,0.0000
614873140,614873140,FUND,F,1,22.2933,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,21.5879,0.7054,0.0000
614873150,614873150,FUND,F,3,388.3790,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,386.2125,2.1665,0.0000
614873160,614873160,FUND,F,1,317.7671,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,303.7219,14.0452,0.0000
614873180,614873180,FUND,F,1,49.5360,0.00,100.000000,KOERSPLAN,KOERSPLAN,49.0493,0.4867,0.0000
614873210,614873210,FUND,F,1,277.3778,0.00,100.000000,KOERSPLAN,KOERSPLAN,275.4906,1.8872,0.0000
614873230,614873230,FUND,F,1,556.2788,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,535.7901,20.4887,0.0000
614873250,614873250,FUND,F,1,177.3441,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,176.3243,1.0198,0.0000
614873260,614873260,FUND,F,1,455.7523,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,430.5423,25.2100,0.0000
614873280,614873280,FUND,F,3,479.4627,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,448.6227,30.8400,0.0000
614873290,614873290,FUND,F,1,162.9363,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,160.9916,1.9447,0.0000
614873330,614873330,FUND,F,3,183.6768,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,178.0883,5.5885,0.0000
614873340,614873340,FUND,F,1,404.3291,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,384.9000,19.4291,0.0000
614873400,614873400,FUND,F,3,153.9217,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,152.5083,1.4134,0.0000
614873410,614873410,FUND,F,5,337.0446,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,325.1737,11.8709,0.0000
614873440,614873440,FUND,F,1,173.5771,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,167.8908,5.6863,0.0000
614873450,614873450,FUND,F,1,57.9598,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,57.3321,0.6277,0.0000
614873460,614873460,FUND,F,1,185.0912,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,184.0493,1.0419,0.0000
614873470,614873470,FUND,F,3,72.6225,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,67.8317,4.7908,0.0000
614873480,614873480,FUND,F,1,469.0449,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,457.0045,12.0404,0.0000
614873550,614873550,FUND,F,1,96.4888,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,95.0647,1.4241,0.0000
614873560,614873560,FUND,F,1,525.5607,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,520.4848,5.0759,0.0000
614873570,614873570,FUND,F,1,35.9328,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,35.6086,0.3242,0.0000
614873580,614873580,FUND,F,1,109.6015,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,108.5533,1.0482,0.0000
614873640,614873640,FUND,F,1,339.0575,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,336.7465,2.3110,0.0000
614873660,614873660,FUND,F,1,25.4329,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,25.1509,0.2820,0.0000
614873670,614873670,FUND,F,1,139.9316,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,135.5426,4.3890,0.0000
614873680,614873680,FUND,F,1,88.3749,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,81.8594,6.5155,0.0000
614873690,614873690,FUND,F,1,174.6648,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,172.5826,2.0822,0.0000
614873700,614873700,FUND,F,1,35.0914,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,34.6573,0.4341,0.0000
614873770,614873770,FUND,F,1,131.4779,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,129.8895,1.5884,0.0000
614873790,614873790,FUND,F,1,12.2840,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,12.1738,0.1102,0.0000
614873810,614873810,FUND,F,1,64.8677,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,60.2575,4.6102,0.0000
614873840,614873840,FUND,F,1,6.8745,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,6.7698,0.1047,0.0000
614873900,614873900,FUND,F,1,159.8011,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,158.0432,1.7579,0.0000
614873910,614873910,FUND,F,1,57.6579,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,56.3470,1.3109,0.0000
614873940,614873940,FUND,F,3,478.6579,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,458.6898,19.9681,0.0000
614873950,614873950,FUND,F,1,228.6327,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,212.1655,16.4672,0.0000
614873970,614873970,FUND,F,1,119.1114,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,116.9073,2.2041,0.0000
614873980,614873980,FUND,F,1,394.1834,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,379.8641,14.3193,0.0000
614873990,614873990,FUND,F,1,515.9970,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,507.3707,8.6263,0.0000
614874050,614874050,FUND,F,1,421.4254,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,410.8693,10.5561,0.0000
614874080,614874080,FUND,F,5,2521.8416,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,2400.7093,121.1323,0.0000
614874110,614874110,FUND,F,3,45.5906,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,45.1513,0.4393,0.0000
614874130,614874130,FUND,F,1,310.4192,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,305.1677,5.2515,0.0000
614874140,614874140,FUND,F,1,110.8052,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,109.1980,1.6072,0.0000
614874160,614874160,FUND,F,1,69.3434,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,67.9832,1.3602,0.0000
614874170,614874170,FUND,F,1,30.8890,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,30.6115,0.2775,0.0000
614874180,614874180,FUND,F,1,263.7662,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,258.8173,4.9489,0.0000
614874190,614874190,FUND,F,1,96.0321,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,92.9953,3.0368,0.0000
614874250,614874250,FUND,F,1,89.9945,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,88.1404,1.8541,0.0000
614874260,614874260,FUND,F,1,103.1310,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,92.4602,10.6708,0.0000
614874280,614874280,FUND,F,1,626.8062,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,617.0999,9.7063,0.0000
614874290,614874290,FUND,F,1,669.2623,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,661.0586,8.2037,0.0000
614874300,614874300,FUND,F,1,49.3339,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,45.8101,3.5238,0.0000
614874310,614874310,FUND,F,1,71.3864,0.00,100.000000,KOERSPLAN,KOERSPLAN,70.5215,0.8649,0.0000
614874320,614874320,FUND,F,1,87.2271,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,84.2851,2.9420,0.0000
614874330,614874330,FUND,F,1,119.2589,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,117.2993,1.9596,0.0000
614874340,614874340,FUND,F,1,392.3094,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,388.5159,3.7935,0.0000
614874360,614874360,FUND,F,1,15.8616,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,15.5036,0.3580,0.0000
614874370,614874370,FUND,F,1,110.0819,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,107.3135,2.7684,0.0000
614874390,614874390,FUND,F,1,24.2695,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,24.0208,0.2487,0.0000
614874420,614874420,FUND,F,1,44.5379,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,43.8877,0.6502,0.0000
614874440,614874440,FUND,F,1,48.6042,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,47.9612,0.6430,0.0000
614874450,614874450,FUND,F,1,100.9654,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,99.9236,1.0418,0.0000
614874460,614874460,FUND,F,1,77.2578,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,76.4685,0.7893,0.0000
614874470,614874470,FUND,F,3,761.3034,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,756.4402,4.8632,0.0000
614874490,614874490,FUND,F,1,268.2518,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,262.2533,5.9985,0.0000
614874510,614874510,FUND,F,1,44.5905,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,44.0278,0.5627,0.0000
614874540,614874540,FUND,F,1,26.8435,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,26.4498,0.3937,0.0000
614874570,614874570,FUND,F,1,5.9439,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,5.8937,0.0502,0.0000
614874580,614874580,FUND,F,1,37.2341,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,36.0032,1.2309,0.0000
614874650,614874650,FUND,F,1,305.0751,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,300.4629,4.6122,0.0000
614874660,614874660,FUND,F,1,245.0587,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,241.7208,3.3379,0.0000
614874680,614874680,FUND,F,1,25.3000,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,24.7519,0.5481,0.0000
614874700,614874700,FUND,F,1,659.3884,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,654.1654,5.2230,0.0000
614874740,614874740,FUND,F,3,81.2885,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,80.4167,0.8718,0.0000
614874750,614874750,FUND,F,1,207.3978,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,205.4136,1.9842,0.0000
614874760,614874760,FUND,F,1,189.0069,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,186.9664,2.0405,0.0000
614874770,614874770,FUND,F,1,413.9921,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,409.0478,4.9443,0.0000
614874790,614874790,FUND,F,1,83.0740,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,81.2138,1.8602,0.0000
614874800,614874800,FUND,F,1,287.9148,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,285.1271,2.7877,0.0000
614874810,614874810,FUND,F,1,318.3922,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,298.4422,19.9500,0.0000
614874850,614874850,FUND,F,1,187.6747,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,181.4388,6.2359,0.0000
614874880,614874880,FUND,F,1,127.5560,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,125.3117,2.2443,0.0000
614874900,614874900,FUND,F,1,435.2909,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,432.0090,3.2819,0.0000
614874940,614874940,FUND,F,1,685.6590,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,669.4188,16.2402,0.0000
614874950,614874950,FUND,F,1,421.0525,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,417.9937,3.0588,0.0000
614875000,614875000,FUND,F,1,181.1906,0.00,100.000000,KOERSPLAN,KOERSPLAN,179.2896,1.9010,0.0000
614875020,614875020,FUND,F,1,200.6739,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,198.4432,2.2307,0.0000
614875030,614875030,FUND,F,1,278.7817,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,264.8766,13.9051,0.0000
614875050,614875050,FUND,F,1,71.9831,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,71.0239,0.9592,0.0000
614875060,614875060,FUND,F,1,57.2515,0.00,100.000000,KOERSPLAN,KOERSPLAN,56.7370,0.5145,0.0000
614875080,614875080,FUND,F,3,125.4319,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,124.2252,1.2067,0.0000
614875090,614875090,FUND,F,1,35.2812,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,33.4057,1.8755,0.0000
614875100,614875100,FUND,F,1,32.7349,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,32.4078,0.3271,0.0000
614875110,614875110,FUND,F,1,3.1660,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,3.0972,0.0688,0.0000
614875120,614875120,FUND,F,1,189.0362,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,183.1534,5.8828,0.0000
614875130,614875130,FUND,F,1,329.4499,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,325.7852,3.6647,0.0000
614875140,614875140,FUND,F,1,237.0189,0.00,100.000000,KOERSPLAN,KOERSPLAN,235.4975,1.5214,0.0000
614875150,614875150,FUND,F,1,115.9248,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,114.8598,1.0650,0.0000
614875180,614875180,FUND,F,1,28.4081,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,28.0342,0.3739,0.0000
614875200,614875200,FUND,F,1,28.0706,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,27.7197,0.3509,0.0000
614875250,614875250,FUND,F,3,200.5404,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,197.7448,2.7956,0.0000
614875280,614875280,FUND,F,3,597.7562,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,586.3012,11.4550,0.0000
614875300,614875300,FUND,F,1,925.4863,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,903.9893,21.4970,0.0000
614875310,614875310,FUND,F,1,135.4095,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,133.9127,1.4968,0.0000
614875340,614875340,FUND,F,1,25.5825,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,24.6997,0.8828,0.0000
614875350,614875350,FUND,F,1,354.8637,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,347.5914,7.2723,0.0000
614875360,614875360,FUND,F,3,68.9959,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,67.3803,1.6156,0.0000
614875370,614875370,FUND,F,1,622.4037,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,617.6627,4.7410,0.0000
614875400,614875400,FUND,F,1,395.2919,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,371.2913,24.0006,0.0000
614875410,614875410,FUND,F,1,160.8599,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,156.9042,3.9557,0.0000
614875430,614875430,FUND,F,1,143.3641,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,139.7699,3.5942,0.0000
614875440,614875440,FUND,F,1,76.0144,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,75.1840,0.8304,0.0000
614875460,614875460,FUND,F,1,68.8119,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,67.3516,1.4603,0.0000
614875480,614875480,FUND,F,1,4.7281,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,4.6530,0.0751,0.0000
614875510,614875510,FUND,F,1,231.7094,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,230.0506,1.6588,0.0000
614875520,614875520,FUND,F,1,159.1996,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,156.5771,2.6225,0.0000
614875530,614875530,FUND,F,1,14.6274,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,14.0899,0.5375,0.0000
614875540,614875540,FUND,F,1,48.4804,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,47.7608,0.7196,0.0000
614875550,614875550,FUND,F,3,176.3395,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,174.1156,2.2239,0.0000
614875570,614875570,FUND,F,1,105.6622,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,104.1656,1.4966,0.0000
614875580,614875580,FUND,F,1,162.8740,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,160.2065,2.6675,0.0000
614875590,614875590,FUND,F,1,380.7255,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,378.1108,2.6147,0.0000
614875600,614875600,FUND,F,1,586.9165,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,563.5998,23.3167,0.0000
614875610,614875610,FUND,F,1,26.4311,0.00,100.000000,KOERSPLAN,KOERSPLAN,25.8526,0.5785,0.0000
614875630,614875630,FUND,F,1,600.9631,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,596.3300,4.6331,0.0000
614875640,614875640,FUND,F,1,499.2788,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,478.9787,20.3001,0.0000
614875670,614875670,FUND,F,1,55.6034,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,51.8412,3.7622,0.0000
614875680,614875680,FUND,F,1,99.0826,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,97.9807,1.1019,0.0000
614875700,614875700,FUND,F,1,22.2539,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,21.9808,0.2731,0.0000
614875710,614875710,FUND,F,1,317.6095,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,314.2512,3.3583,0.0000
614875730,614875730,FUND,F,1,77.3236,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,76.3371,0.9865,0.0000
614875740,614875740,FUND,F,1,41.7302,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,41.2056,0.5246,0.0000
614875770,614875770,FUND,F,1,304.2549,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,301.2240,3.0309,0.0000
614875790,614875790,FUND,F,1,409.1480,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,390.9122,18.2358,0.0000
614875800,614875800,FUND,F,1,59.1684,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,58.1810,0.9874,0.0000
614875810,614875810,FUND,F,1,51.0307,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,50.3966,0.6341,0.0000
614875820,614875820,FUND,F,1,138.9309,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,137.0085,1.9224,0.0000
614875830,614875830,FUND,F,1,139.3296,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,133.0414,6.2882,0.0000
614875840,614875840,FUND,F,3,1510.0689,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,1448.2871,61.7818,0.0000
614875850,614875850,FUND,F,1,164.9645,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,153.0312,11.9333,0.0000
614875860,614875860,FUND,F,1,40.6412,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,36.0136,4.6276,0.0000
614875870,614875870,FUND,F,1,5.9968,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,5.7903,0.2065,0.0000
614875930,614875930,FUND,F,3,422.5094,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,419.8452,2.6642,0.0000
614875950,614875950,FUND,F,1,99.1948,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,97.8458,1.3490,0.0000
614875960,614875960,FUND,F,1,439.9751,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,422.8359,17.1392,0.0000
614875970,614875970,FUND,F,1,36.3717,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,35.7656,0.6061,0.0000
614876010,614876010,FUND,F,1,393.1837,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,390.7506,2.4331,0.0000
614876040,614876040,FUND,F,1,295.8117,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,292.1109,3.7008,0.0000
614876070,614876070,FUND,F,1,444.1005,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,435.0399,9.0606,0.0000
614876100,614876100,FUND,F,1,381.9648,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,372.8022,9.1626,0.0000
614876140,614876140,FUND,F,1,445.9846,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,442.8725,3.1121,0.0000
614876150,614876150,FUND,F,1,6.1830,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,6.1227,0.0603,0.0000
614876160,614876160,FUND,F,1,266.8226,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,259.8910,6.9316,0.0000
614876170,614876170,FUND,F,1,483.0624,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,475.4664,7.5960,0.0000
614876180,614876180,FUND,F,1,68.4193,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,65.2768,3.1425,0.0000
614876200,614876200,FUND,F,1,8.7206,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,8.3846,0.3360,0.0000
614876210,614876210,FUND,F,1,739.9420,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,728.2818,11.6602,0.0000
614876230,614876230,FUND,F,1,308.5797,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,294.8956,13.6841,0.0000
614876240,614876240,FUND,F,1,106.2517,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,104.1876,2.0641,0.0000
614876260,614876260,FUND,F,1,438.9859,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,424.6977,14.2882,0.0000
614876330,614876330,FUND,F,1,811.2891,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,801.0426,10.2465,0.0000
614876350,614876350,FUND,F,1,178.4600,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,176.6726,1.7874,0.0000
614876360,614876360,FUND,F,1,295.3636,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,292.6168,2.7468,0.0000
614876380,614876380,FUND,F,1,351.7832,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,349.0055,2.7777,0.0000
614876410,614876410,FUND,F,1,649.2079,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,644.4059,4.8020,0.0000
614876420,614876420,FUND,F,1,33.6746,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,33.1013,0.5733,0.0000
614876480,614876480,FUND,F,1,22.8717,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,22.6206,0.2511,0.0000
614876490,614876490,FUND,F,1,397.1079,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,382.0089,15.0990,0.0000
614876510,614876510,FUND,F,1,981.9955,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,940.7938,41.2017,0.0000
614876520,614876520,FUND,F,3,18.3769,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,17.2165,1.1604,0.0000
614876530,614876530,FUND,F,1,344.0168,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,336.1468,7.8700,0.0000
614876540,614876540,FUND,F,1,133.4866,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,130.6639,2.8227,0.0000
614876550,614876550,FUND,F,1,396.0621,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,382.6742,13.3879,0.0000
614876560,614876560,FUND,F,1,7.4183,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,7.3503,0.0680,0.0000
614876590,614876590,FUND,F,1,562.0008,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,557.3311,4.6697,0.0000
614876620,614876620,FUND,F,1,25.1265,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,24.6609,0.4656,0.0000
614876660,614876660,FUND,F,1,171.9899,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,168.7611,3.2288,0.0000
614876680,614876680,FUND,F,1,81.7245,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,71.5791,10.1454,0.0000
614876700,614876700,FUND,F,1,58.2677,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,57.5548,0.7129,0.0000
614876710,614876710,FUND,F,1,639.5067,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,625.5242,13.9825,0.0000
614876720,614876720,FUND,F,1,483.8729,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,480.0964,3.7765,0.0000
614876780,614876780,FUND,F,1,67.6894,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,67.1340,0.5554,0.0000
614876790,614876790,FUND,F,1,59.1726,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,57.6068,1.5658,0.0000
614876800,614876800,FUND,F,1,464.7215,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,446.4096,18.3119,0.0000
614876830,614876830,FUND,F,1,32.0871,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,30.7637,1.3234,0.0000
